#,,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.15.0-gitd06801bbb2', start_date='2022-05-18T16:20:00', checksum=1828265878, investigation_time=None, risk_investigation_time=None"
loss_type,nm_barrio,no_damage,slight,moderate,extensive,complete,collapsed_value,collapsed_ratio,fatalities_value,fatalities_ratio,homeless_value,homeless_ratio,injured_value,injured_ratio,losses_value,losses_ratio
structural,CARLOS DÍAZ,1.02552E+02,4.12435E+01,9.27541E+00,3.29093E+00,3.84525E+00,4.12477E-01,2.57464E-03,1.03103E-01,1.63818E-04,2.80345E+01,4.45433E-02,5.60238E+00,8.90147E-03,3.34163E+05,6.18257E-02
structural,LIMONAL ARRIBA,5.92917E+02,2.54016E+02,5.81464E+01,2.09908E+01,2.61248E+01,2.77674E+00,2.91614E-03,6.40526E-01,1.71231E-04,1.85094E+02,4.94810E-02,3.79536E+01,1.01461E-02,1.91761E+06,6.72295E-02
structural,LA CRUZ DE MARÍA FRANCISCA,1.16522E+02,5.07701E+01,1.15408E+01,4.12016E+00,4.93351E+00,5.37738E-01,2.86203E-03,1.52206E-01,2.06209E-04,3.55674E+01,4.81868E-02,7.17984E+00,9.72727E-03,4.84925E+05,6.62784E-02
structural,URBANIZACIàN LAS ESMERALDAS,2.06916E+01,8.34153E+00,1.86486E+00,6.69121E-01,8.28717E-01,8.76440E-02,2.70541E-03,1.92942E-02,1.51604E-04,5.88427E+00,4.62355E-02,1.20434E+00,9.46309E-03,1.11253E+05,6.33893E-02
structural,LOS ARITAS,6.14243E+02,2.24455E+02,4.88568E+01,1.73813E+01,2.13600E+01,2.19207E+00,2.36649E-03,3.40846E-01,9.36659E-05,1.52196E+02,4.18239E-02,3.10573E+01,8.53465E-03,9.59091E+05,5.75247E-02
structural,PU¥AL,1.38971E+03,4.62006E+02,9.55243E+01,3.27511E+01,3.75248E+01,3.90038E+00,1.93326E-03,7.14238E-01,9.01152E-05,2.76080E+02,3.48329E-02,5.47664E+01,6.90987E-03,2.89234E+06,4.99227E-02
structural,LOS CASTILLOS,2.01461E+02,7.87605E+01,1.69370E+01,5.85755E+00,6.76267E+00,7.19298E-01,2.32197E-03,1.67002E-01,1.37228E-04,4.95787E+01,4.07394E-02,9.86447E+00,8.10576E-03,8.95743E+05,5.78507E-02
structural,COLORADO,3.42804E+02,1.36300E+02,2.92476E+01,1.01291E+01,1.16308E+01,1.26089E+00,2.37854E-03,3.42854E-01,1.64632E-04,8.54841E+01,4.10478E-02,1.69686E+01,8.14801E-03,1.51332E+06,5.83971E-02
structural,LOS RODRÍGUEZ,3.33891E+02,1.24064E+02,2.60744E+01,8.93138E+00,1.01589E+01,1.10137E+00,2.18908E-03,2.99575E-01,1.51568E-04,7.49964E+01,3.79439E-02,1.48315E+01,7.50391E-03,9.06756E+05,5.46335E-02
structural,CANABACOA,2.88211E+02,1.11065E+02,2.36632E+01,8.16122E+00,9.26704E+00,1.01299E+00,2.30034E-03,2.92715E-01,1.69201E-04,6.84671E+01,3.95767E-02,1.35279E+01,7.81963E-03,1.02566E+06,5.67387E-02
structural,LA CAPILLA,1.23507E+02,4.98301E+01,1.05135E+01,3.54247E+00,3.85325E+00,4.23562E-01,2.21474E-03,1.27221E-01,1.69331E-04,2.90542E+01,3.86711E-02,5.63908E+00,7.50562E-03,5.63077E+05,5.64855E-02
structural,SABANETA DE LAS PALOMAS,1.03761E+02,3.64548E+01,7.42801E+00,2.51691E+00,2.82446E+00,3.01294E-01,1.96944E-03,7.17952E-02,1.19459E-04,2.09836E+01,3.49144E-02,4.12720E+00,6.86720E-03,6.14623E+05,5.08587E-02
structural,EL MOLINO,6.09422E+01,2.74616E+01,6.22182E+00,2.21860E+00,2.69167E+00,2.97134E-01,2.98519E-03,9.18084E-02,2.34787E-04,1.92900E+01,4.93316E-02,3.91537E+00,1.00130E-02,1.08016E+05,6.76144E-02
structural,LOS ESTRELLA,3.45737E+02,1.09527E+02,2.27782E+01,7.95770E+00,9.39038E+00,9.68891E-01,1.95581E-03,1.62007E-01,8.32450E-05,6.81521E+01,3.50190E-02,1.36816E+01,7.03008E-03,6.22633E+05,4.93430E-02
