#,,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.15.0-gitd06801bbb2', start_date='2022-05-18T16:10:40', checksum=6584200, investigation_time=None, risk_investigation_time=None"
loss_type,nm_barrio,no_damage,slight,moderate,extensive,complete,collapsed_value,collapsed_ratio,fatalities_value,fatalities_ratio,homeless_value,homeless_ratio,injured_value,injured_ratio,losses_value,losses_ratio
structural,CARLOS DÍAZ,7.59320E+01,4.91434E+01,1.57590E+01,6.95364E+00,1.24195E+01,1.32637E+00,8.27910E-03,3.19322E-01,5.07362E-04,7.61074E+01,1.20925E-01,1.77835E+01,2.82558E-02,7.54856E+05,1.39661E-01
structural,LIMONAL ARRIBA,3.78257E+02,3.10102E+02,1.10028E+02,5.10622E+01,1.02746E+02,1.08841E+01,1.14305E-02,2.43375E+00,6.50613E-04,6.04236E+02,1.61530E-01,1.46648E+02,3.92033E-02,5.15291E+06,1.80656E-01
structural,LA CRUZ DE MARÍA FRANCISCA,7.09578E+01,6.23588E+01,2.26880E+01,1.06073E+01,2.12748E+01,2.30873E+00,1.22879E-02,6.32615E-01,8.57069E-04,1.25249E+02,1.69688E-01,3.03647E+01,4.11381E-02,1.38196E+06,1.88883E-01
structural,URBANIZACIàN LAS ESMERALDAS,1.26965E+01,1.05572E+01,3.77297E+00,1.75913E+00,3.60993E+00,3.80066E-01,1.17319E-02,8.00363E-02,6.28884E-04,2.10924E+01,1.65733E-01,5.15013E+00,4.04671E-02,3.24220E+05,1.84733E-01
structural,LOS ARITAS,3.94448E+02,2.93140E+02,1.00295E+02,4.60352E+01,9.23773E+01,9.45447E+00,1.02068E-02,1.41389E+00,3.88541E-04,5.43755E+02,1.49426E-01,1.31874E+02,3.62395E-02,2.79344E+06,1.67546E-01
structural,PU¥AL,8.42215E+02,6.41288E+02,2.23850E+02,1.03567E+02,2.06594E+02,2.13905E+01,1.06024E-02,3.73789E+00,4.71609E-04,1.21847E+03,1.53735E-01,2.94933E+02,3.72117E-02,9.96424E+06,1.71986E-01
structural,LOS CASTILLOS,1.27419E+02,1.00735E+02,3.51070E+01,1.60233E+01,3.04949E+01,3.22565E+00,1.04127E-02,7.11282E-01,5.84469E-04,1.82747E+02,1.50165E-01,4.35843E+01,3.58138E-02,2.62351E+06,1.69437E-01
structural,COLORADO,2.14959E+02,1.74871E+02,6.05592E+01,2.74997E+01,5.22232E+01,5.63125E+00,1.06228E-02,1.46876E+00,7.05272E-04,3.13192E+02,1.50389E-01,7.46475E+01,3.58443E-02,4.41039E+06,1.70191E-01
structural,LOS RODRÍGUEZ,2.11984E+02,1.62982E+02,5.55507E+01,2.51443E+01,4.74590E+01,5.11493E+00,1.01664E-02,1.32870E+00,6.72245E-04,2.85223E+02,1.44306E-01,6.78495E+01,3.43279E-02,2.71944E+06,1.63851E-01
structural,CANABACOA,1.90369E+02,1.42101E+02,4.73901E+01,2.12265E+01,3.92802E+01,4.26935E+00,9.69498E-03,1.18362E+00,6.84181E-04,2.37701E+02,1.37401E-01,5.61888E+01,3.24794E-02,2.84341E+06,1.57295E-01
structural,LA CAPILLA,7.84639E+01,6.31660E+01,2.19200E+01,9.87352E+00,1.78233E+01,1.94676E+00,1.01793E-02,5.59393E-01,7.44553E-04,1.08807E+02,1.44822E-01,2.55078E+01,3.39509E-02,1.64545E+06,1.65065E-01
structural,SABANETA DE LAS PALOMAS,7.18414E+01,4.78438E+01,1.50747E+01,6.55654E+00,1.16682E+01,1.23909E+00,8.09946E-03,2.83542E-01,4.71782E-04,7.15959E+01,1.19128E-01,1.67125E+01,2.78078E-02,1.67176E+06,1.38335E-01
structural,EL MOLINO,4.57139E+01,3.17271E+01,1.00306E+01,4.35653E+00,7.70776E+00,8.47098E-01,8.51047E-03,2.54100E-01,6.49825E-04,4.73947E+01,1.21205E-01,1.10417E+01,2.82377E-02,2.24365E+05,1.40445E-01
structural,LOS ESTRELLA,2.36918E+02,1.49009E+02,4.74419E+01,2.11799E+01,4.08413E+01,4.20120E+00,8.48058E-03,6.74754E-01,3.46713E-04,2.43651E+02,1.25197E-01,5.83719E+01,2.99936E-02,1.80037E+06,1.42678E-01
