#,,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.15.0-gitd06801bbb2', start_date='2022-05-18T15:56:45', checksum=711321981, investigation_time=None, risk_investigation_time=None"
loss_type,nm_barrio,no_damage,slight,moderate,extensive,complete,collapsed_value,collapsed_ratio,fatalities_value,fatalities_ratio,homeless_value,homeless_ratio,injured_value,injured_ratio,losses_value,losses_ratio
structural,LIMONAL ARRIBA,1.17106E+02,2.74807E+02,1.64347E+02,9.76775E+01,2.98258E+02,3.15214E+01,3.31039E-02,6.89281E+00,1.84265E-03,1.55544E+03,4.15813E-01,4.22057E+02,1.12828E-01,1.20921E+07,4.23936E-01
structural,LA CRUZ DE MARÍA FRANCISCA,2.18297E+01,5.37057E+01,3.28201E+01,1.96638E+01,5.98673E+01,6.48748E+00,3.45287E-02,1.75845E+00,2.38236E-03,3.12439E+02,4.23293E-01,8.47155E+01,1.14773E-01,3.15247E+06,4.30872E-01
structural,URBANIZACIàN LAS ESMERALDAS,4.15617E+00,9.47797E+00,5.57979E+00,3.28885E+00,9.89302E+00,1.03966E+00,3.20925E-02,2.14878E-01,1.68840E-03,5.17851E+01,4.06900E-01,1.40026E+01,1.10025E-01,7.29859E+05,4.15857E-01
structural,LOS ARITAS,1.52633E+02,2.90339E+02,1.54755E+02,8.70650E+01,2.41503E+02,2.47172E+01,2.66839E-02,3.69686E+00,1.01591E-03,1.29078E+03,3.54712E-01,3.42277E+02,9.40588E-02,6.11640E+06,3.66852E-01
structural,PU¥AL,4.09653E+02,6.67013E+02,3.26089E+02,1.75368E+02,4.39391E+02,4.54582E+01,2.25318E-02,7.86626E+00,9.92484E-04,2.41509E+03,3.04711E-01,6.23842E+02,7.87100E-02,1.84978E+07,3.19279E-01
structural,LOS CASTILLOS,5.29526E+01,9.93724E+01,5.24551E+01,2.91577E+01,7.58412E+01,8.01085E+00,2.58599E-02,1.74231E+00,1.43168E-03,4.12489E+02,3.38948E-01,1.07592E+02,8.84094E-02,5.44844E+06,3.51882E-01
structural,COLORADO,9.20215E+01,1.73886E+02,9.03887E+01,4.94808E+01,1.24334E+02,1.33837E+01,2.52469E-02,3.44229E+00,1.65292E-03,6.82834E+02,3.27884E-01,1.76495E+02,8.47495E-02,8.85768E+06,3.41806E-01
structural,LOS RODRÍGUEZ,9.46045E+01,1.66815E+02,8.39356E+01,4.53770E+01,1.12387E+02,1.20890E+01,2.40282E-02,3.09141E+00,1.56408E-03,6.19778E+02,3.13572E-01,1.59587E+02,8.07416E-02,5.44878E+06,3.28298E-01
structural,CANABACOA,7.54179E+01,1.43469E+02,7.47712E+01,4.11274E+01,1.05581E+02,1.14470E+01,2.59941E-02,3.11461E+00,1.80037E-03,5.76345E+02,3.33150E-01,1.49822E+02,8.66031E-02,6.27621E+06,3.47194E-01
structural,LA CAPILLA,3.30789E+01,6.21345E+01,3.27783E+01,1.81031E+01,4.51518E+01,4.91718E+00,2.57112E-02,1.38310E+00,1.84091E-03,2.48498E+02,3.30750E-01,6.40964E+01,8.53123E-02,3.43151E+06,3.44235E-01
structural,SABANETA DE LAS PALOMAS,2.68275E+01,4.95007E+01,2.57636E+01,1.41904E+01,3.67024E+01,3.89016E+00,2.54284E-02,8.74511E-01,1.45509E-03,1.99933E+02,3.32666E-01,5.20755E+01,8.66478E-02,4.18060E+06,3.45936E-01
structural,EL MOLINO,8.32034E+00,2.47156E+01,1.69974E+01,1.08729E+01,3.86297E+01,4.23556E+00,4.25531E-02,1.25033E+00,3.19753E-03,1.94471E+02,4.97333E-01,5.45541E+01,1.39515E-01,7.97266E+05,4.99063E-01
structural,LOS ESTRELLA,1.00384E+02,1.62313E+02,7.91410E+01,4.26522E+01,1.10900E+02,1.14084E+01,2.30292E-02,1.83351E+00,9.42123E-04,6.03232E+02,3.09962E-01,1.57366E+02,8.08606E-02,4.09081E+06,3.24193E-01
