#,,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.15.0-gitd06801bbb2', start_date='2022-05-18T16:06:05', checksum=2453683168, investigation_time=None, risk_investigation_time=None"
loss_type,nm_barrio,no_damage,slight,moderate,extensive,complete,collapsed_value,collapsed_ratio,fatalities_value,fatalities_ratio,homeless_value,homeless_ratio,injured_value,injured_ratio,losses_value,losses_ratio
structural,CARLOS DÍAZ,5.56453E+01,5.90673E+01,2.09899E+01,9.29110E+00,1.52140E+01,1.62340E+00,1.01331E-02,3.87845E-01,6.16236E-04,9.62684E+01,1.52958E-01,2.18299E+01,3.46849E-02,9.47944E+05,1.75386E-01
structural,LIMONAL ARRIBA,2.88806E+02,3.62028E+02,1.36199E+02,6.14364E+01,1.03727E+02,1.09995E+01,1.15517E-02,2.48381E+00,6.63995E-04,6.48846E+02,1.73455E-01,1.48679E+02,3.97462E-02,5.61211E+06,1.96755E-01
structural,LA CRUZ DE MARÍA FRANCISCA,5.93657E+01,7.22299E+01,2.62819E+01,1.15711E+01,1.84381E+01,2.00433E+00,1.06678E-02,5.56305E-01,7.53684E-04,1.17892E+02,1.59720E-01,2.64768E+01,3.58708E-02,1.34402E+06,1.83698E-01
structural,URBANIZACIàN LAS ESMERALDAS,1.04737E+01,1.23199E+01,4.44064E+00,1.95919E+00,3.20239E+00,3.37521E-01,1.04187E-02,7.18456E-02,5.64526E-04,2.02773E+01,1.59329E-01,4.59542E+00,3.61085E-02,3.21079E+05,1.82944E-01
structural,LOS ARITAS,2.98479E+02,3.49024E+02,1.26909E+02,5.66478E+01,9.52360E+01,9.75114E+00,1.05270E-02,1.46720E+00,4.03193E-04,5.96677E+02,1.63969E-01,1.36544E+02,3.75227E-02,3.10752E+06,1.86384E-01
structural,PU¥AL,6.96365E+02,7.52550E+02,2.64818E+02,1.16135E+02,1.87645E+02,1.94469E+01,9.63905E-03,3.43798E+00,4.33770E-04,1.19341E+03,1.50572E-01,2.69375E+02,3.39870E-02,1.00460E+07,1.73397E-01
structural,LOS CASTILLOS,8.88252E+01,1.18957E+02,4.61194E+01,2.09580E+01,3.49190E+01,3.69513E+00,1.19283E-02,8.17997E-01,6.72159E-04,2.19513E+02,1.80377E-01,5.00627E+01,4.11371E-02,3.15085E+06,2.03494E-01
structural,COLORADO,1.63205E+02,2.03717E+02,7.54106E+01,3.34873E+01,5.42924E+01,5.85861E+00,1.10517E-02,1.53687E+00,7.37975E-04,3.44843E+02,1.65587E-01,7.79178E+01,3.74146E-02,4.90862E+06,1.89417E-01
structural,LOS RODRÍGUEZ,1.57814E+02,1.91551E+02,7.06761E+01,3.14849E+01,5.15932E+01,5.56291E+00,1.10568E-02,1.45009E+00,7.33663E-04,3.26373E+02,1.65126E-01,7.40205E+01,3.74501E-02,3.13155E+06,1.88681E-01
structural,CANABACOA,1.34160E+02,1.66904E+02,6.27596E+01,2.83814E+01,4.81622E+01,5.22968E+00,1.18757E-02,1.43946E+00,8.32063E-04,3.00702E+02,1.73818E-01,6.90233E+01,3.98982E-02,3.55998E+06,1.96935E-01
structural,LA CAPILLA,5.76926E+01,7.31742E+01,2.78173E+01,1.24715E+01,2.00912E+01,2.19468E+00,1.14756E-02,6.31063E-01,8.39944E-04,1.27923E+02,1.70265E-01,2.88343E+01,3.83785E-02,1.93432E+06,1.94043E-01
structural,SABANETA DE LAS PALOMAS,4.20843E+01,5.85228E+01,2.31988E+01,1.06902E+01,1.84886E+01,1.96391E+00,1.28373E-02,4.50511E-01,7.49599E-04,1.14629E+02,1.90730E-01,2.64778E+01,4.40561E-02,2.58024E+06,2.13510E-01
structural,EL MOLINO,3.74275E+01,3.67937E+01,1.21993E+01,5.17112E+00,7.94439E+00,8.78914E-01,8.83012E-03,2.75481E-01,7.04504E-04,5.15244E+01,1.31767E-01,1.14262E+01,2.92209E-02,2.49246E+05,1.56020E-01
structural,LOS ESTRELLA,1.65030E+02,1.81341E+02,6.60024E+01,2.99151E+01,5.31027E+01,5.47176E+00,1.10454E-02,8.99016E-01,4.61947E-04,3.26136E+02,1.67581E-01,7.60208E+01,3.90622E-02,2.38791E+06,1.89240E-01
