NM_PARR,ID_PARR,number,rc_usd,night,d-none,d-sli,d-mod,d-ext,d-com,collapsed,fatalities,losses,homeless,injured,str_lr,col_lr,occ_lr,hom_lr,inj_lr
ZAMBIZA,18.0,461.0,57919150,2954.7,339.6679708,101.896872915,12.32034969762,3.582976935335,3.5318305747458,0.386795336229076,0.245719664056525,1710799,41.839162191349,7.10324687877362,2.953771443088719,0.083903543650559,8.316230549853623,1416.0206515500388,240.40501163480621
CHILIBULO,19.0,5126.0,869344433,48791.3,1586.90536924,2203.51022106,631.605583177,263.907478803,440.07133352,50.2472955238,61.32625316742,141821014,6396.198674151,1364.4482202021,16.313558700596793,0.98024376753414,125.69095959201742,13109.301605308732,2796.4990074093125
LA MENA,20.0,6046.0,794620550,44212.7,1675.86814469,2583.0987797,818.85833213,355.301568078,612.873197525,71.5012468405,83.97263113615,161290199,7672.200920101,1676.650837118,20.297763366197426,1.182620688728085,189.92875607268954,17352.934609514912,3792.2380608241524
CARCELEN,21.0,7979.0,1203740583,55415.3,5776.5199502,1945.940177612,180.1480699375,43.742702580967,32.649120080121,3.92904868920885,4.260120748168935,31729735,571.499757829424,84.0076803284852,2.635928001418455,0.04924236983593,7.687625526107294,1031.303192131819,151.59654522935938
PERUCHO,22.0,154.0,13287952,475.6,147.5863446,5.99282929335,0.32128218284643,0.063369780245256,0.036170858507447,0.003840413499056,0.000748416779616,39001,0.265289433807941,0.035484817720429,0.293505785416642,0.002493774999387,0.157362653409601,55.77994823547963,7.461063439955638
GUANGOPOLO,23.0,31.0,3793046,1978.7,15.9633088,10.96611571,2.233033771,0.798514444,1.0390275583,0.11648484623,0.8080152653,299936,103.671756595,19.3990822347,7.907512964388178,0.375757568483871,40.835663076767574,5239.3873045433875,980.3953219133774
RUMIPAMBA,24.0,3508.0,1517196293,28308.2,1959.7403182,1229.219172816,197.9764565083,61.09078822364,59.97331224331,7.308008100277,11.249895169156,85585282,1119.11693971433,202.567013525952,5.641015789378719,0.208324062151568,39.74076475775924,3953.3313305484985,715.5771597132704
ITCHIMBIA,25.0,4025.0,994320733,33931.2,1425.9969819,1731.58527962,444.1404631949,173.4577545077,249.81959327424,29.312683727463,32.378000609236,126483320,3395.7827225403,697.23685700037,12.720575554856506,0.728265434222683,95.42250379955911,10007.847416361048,2054.8546971529745
PUENGASI,26.0,8161.0,1139284656,63206.3,3960.5161563,3147.85427113,601.8498434248,205.7657534655,245.01400129006,28.91221548275,35.9108403083594,95579116,3838.2307349064,722.79708082753,8.389397299707605,0.354272950407426,56.81528630588944,6072.544564238691,1143.5522737884196
CHAVEZPAMBA,27.0,70.0,11024840,463.7,66.3583389,3.34061391537,0.222986465614088,0.047938366234613,0.030121656824967,0.003123642442157,0.001091021625438,42383,0.432576811214338,0.063401477514089,0.384431483993454,0.004462346345938,0.235286095630356,93.28807660434283,13.672951803771646
BELISARIO QUEVEDO,28.0,5368.0,1346079857,44574.1,2796.4232926,1995.358038111,343.6981596527,111.1934336556,121.32716768617,14.294536387016,13.478441727209,89309184,1625.5521551757,290.16912184931,6.634761188769798,0.266291661457079,30.238281260213892,3646.8535655811334,650.9814485302227
QUITUMBE,29.0,11352.0,1806225117,79966.9,3102.70003853,4595.0688179,1588.28466722,725.714246085,1340.232284498,156.2877569726,218.28841999313,456633704,18170.937440674,4175.073445586,25.28110698119598,1.376742045213178,272.9734677636998,22723.073472491746,5221.001996558577
IÑAQUITO,30.0,5297.0,3609643787,45074.9,3025.3146194,1746.455334051,315.3302088436,102.79905185891,107.100765130747,12.5922236231696,17.5657364193309,189950169,1723.88739515225,323.525392292847,5.262296791119633,0.237723685542186,38.970106243898265,3824.4952182972124,717.7506601076142
CHILLOGALLO,31.0,7751.0,931633339,56227.7,1647.43010773,3090.1830501,1182.81699896,574.491511126,1256.078411586,142.8418791442,152.6981862344,253760920,13890.20271202,3274.442362297,27.2382824608278,1.842883229830989,271.57110505035774,24703.487270544592,5823.539576217772
NAYON,32.0,3131.0,789397336,24531.5,2252.4558089,764.318011395,77.53512943369999,20.059579695867,16.63144412373,1.93730222275,1.76184452344184,21322631,256.062290028748,39.0048074601477,2.701127859675208,0.06187487137496,7.181968177412062,1043.8101625613924,158.9988686388835
TURUBAMBA,33.0,9624.0,1153835415,53379.1,3479.10116934,3712.83685142,1118.439552274,481.749148029,831.8730690892,95.42290792682999,87.52256486384,208569376,8399.539735359,1839.110561429,18.07618080716127,0.991509849613778,163.9641074200202,15735.633862989449,3445.3757396228116
GUAMANI,34.0,12487.0,1354320151,68353.0,4273.99333682,4846.4558918,1497.01220325,660.4422496,1209.096254725,138.8635529167,122.70580739469,268456169,11470.180838157,2552.726387189,19.822208828471677,1.112064970903339,179.51780813525374,16780.800898507747,3734.6223094655684
SAN JUAN,35.0,5695.0,1261273325,54274.9,2273.32116471,2291.320821308,571.424453271,225.2324189314,333.70112428150003,38.8885393554,41.300209885014,152093130,4731.069084589,987.664645937,12.0586970924514,0.682854071209833,76.09449282267494,8716.86375210088,1819.7447548258958
POMASQUI,36.0,3927.0,796730654,31179.7,3016.1954049,810.7058938689,69.442702582758,17.05796294111818,13.59806817268969,1.576717589272253,1.613789277120902,16484632,254.4118688273509,38.98058684890881,2.069034510354935,0.04015068982104,5.175769096947381,815.9535493521455,125.01912093095446
COCHAPAMBA,37.0,5201.0,968964540,57034.9,3611.4641082,1360.284773742,151.7505461148,41.12789422946,36.372693761692,4.1149743577232,5.5009911811067,30201105,804.46404409061,128.280005068361,3.116843154672019,0.079118907089467,9.644956300627687,1410.4768204916813,224.9149294000007
LA ECUATORIANA,38.0,10413.0,1097298856,61184.6,2540.81259427,4061.1562826,1517.3925754699999,734.117303376,1559.521320767,181.3060910768,179.6990464991,300015745,15360.56524163,3631.272405749,27.34129752345534,1.741151359615865,293.69979782347195,25105.28015485923,5934.945077272712
TABABELA,39.0,78.0,19805895,1410.3,62.0442937,13.172942233,1.73555492058,0.520887091761,0.5263219349202,0.05525186699304,0.067475849722202,392115,13.283819851168,2.1774742255076,1.979786975300795,0.070835726914154,4.78450327747302,941.9144757262994,154.39794550858682
CUMBAYA,40.0,5721.0,1805991449,32733.2,3307.5833998,1980.4603612,273.624738622,80.51538784226,78.816120242329,9.3574701211683,6.91619598374603,83504878,878.37879843818,148.478109517691,4.623769301312529,0.163563539960991,21.12899436579995,2683.449214981059,453.6009602412566
ALANGASI,41.0,3321.0,860076609,21216.8,1645.3096565,1241.59401878,243.2093364492,84.65346079785,106.233516827349,12.2799246355118,9.0274651056699,71886277,1144.02549847823,217.306710407315,8.358124894603778,0.369765872794694,42.54866476410157,5392.07372684962,1024.2200068215518
LA MERCED,42.0,1541.0,235921217,7627.5,1043.7379066,381.262471447,65.6853618797,22.50251592209,27.811724820984,2.9956502258471,1.37537343512864,11652416,242.602189284622,46.35427511684,4.93911323456156,0.194396510437839,18.031772338625235,3180.625228248076,607.7256652486398
PUEMBO,43.0,609.0,189241634,9060.9,471.6767843,113.204543131,14.7950353075,4.51806252947,4.8055764376477,0.51089158389507,0.50081473996425,4718394,123.982353496085,21.57542988162259,2.493317125229731,0.083890243660931,5.527207451403834,1368.3227217614697,238.1157487845864
CONOCOTO,44.0,13693.0,3071911171,84022.1,6434.3083885,5264.674556912,1089.192780603,390.547987383,514.27639391184,59.692981294118,49.110229973027,286872954,5564.921909221,1077.14503763821,9.338582341038185,0.43593793393791,58.44918179029922,6623.164511742743,1281.9782386279442
EL CONDADO,45.0,13392.0,1573501467,82977.8,9765.6940887,3086.482109303,350.796973257766,97.7825905864196,91.24424696409734,10.06251619293454,6.662373938838962,46988216,1071.736363997481,174.4256196139174,2.986220059051996,0.075138263089416,8.029104096323307,1291.5940938389317,210.20757312668857
GUAYLLABAMBA,46.0,1804.0,324104635,13715.4,1505.3737228,266.9914347123,22.1928668471896,5.346525235388968,4.095461209304524,0.456280355471584,0.369668819394608,4633259,65.17234689897653,9.723071619642624,1.429556547956317,0.025292702631463,2.695282816356852,475.1764213874661,70.89163728103172
AMAGUAÑA,47.0,3848.0,657517842,22380.0,1937.2708849,1321.64124806,301.724365322,115.8466613935,171.51685179954,19.015356174726,12.424833465446,65535634,1766.2889921391,366.09736957648,9.967126297516964,0.494162062752755,55.517575806282395,7892.265380424933,1635.823814014656
TUMBACO,48.0,6974.0,1751057050,55731.1,4578.1078329,1937.959681348,278.49482419227,86.356318185317,93.081290793735,10.3993289765594,7.41970201919556,72300533,1199.989477335843,211.9216769499897,4.128965013412962,0.149115700839682,13.313395965978708,2153.1774491008487,380.25748092176485
YARUQUI,49.0,1188.0,202221566,9989.4,968.7984774,185.565583109,21.71006093838,6.182263404439,5.7436021947287,0.611306825772919,0.352807461658757,4044316,97.0223035788869,16.9716087615622,1.999943136796711,0.051456803516239,3.531818344032244,971.2525635061857,169.8961775638397
PUELLARO,50.0,413.0,53917846,2897.5,389.6815603,21.802001056880002,1.15306460753792,0.228983030258454,0.134397392263613,0.013988494691512,0.006551701814154,220981,2.243199389326493,0.304641289689198,0.409846795169882,0.003387044719494,0.226115679522144,77.41844311739406,10.51393579600337
EL QUINCHE,51.0,740.0,131286902,12136.699999999999,675.0115747,57.7285739145,5.0179904097768,1.25416115262064,0.987701362304196,0.103055417873083,0.173933934798744,1356140,46.14404557579323,6.775770939653086,1.032959142070474,0.013926407820687,1.433123788169302,380.202572163712,55.82877503483719
CALDERON,52.0,22195.0,3591056480,150349.8,16691.3773924,4744.5073218872,508.277003191171,135.0355503256345,115.80282341694051,13.203548153615571,13.039190336376352,98990753,1859.0799026070588,292.5765026579946,2.756591373147384,0.059488840520908,8.672569126381513,1236.5030765634933,194.59720109903344
ATAHUALPA,53.0,264.0,31752846,1252.0,252.11705229999998,11.16578237863,0.551106167294009,0.106257421784477,0.059801531520044,0.006221349856106,0.002201042939535,131991,1.378246809199964,0.202381412936415,0.41568263929365,0.002356571915192,0.175802151720017,110.08361095846361,16.164649595560284
CHECA,54.0,455.0,105720419,6107.4,381.46493730000003,63.1977169556,6.792696709093,1.87399770418554,1.670645264041075,0.175672052125516,0.151901151377198,1540190,36.5948523924999,5.995995780438957,1.456852254301323,0.038609242225388,2.487165592186494,599.1887283050055,98.17591414413593
SAN ANTONIO,55.0,3447.0,793464061,31990.1,2792.4948239,582.9521163074,49.6916772432651,12.212894183125078,9.648495347047838,1.076439027838143,1.155709664144254,13901583,193.74620790349547,28.833661896651577,1.752011630611439,0.031228286273227,3.612710382725449,605.6442708947314,90.13307834815015
GUALEA,56.0,68.0,4000364,346.3,57.0887606,8.707139683000001,1.3985767051,0.4196607126073,0.3858620067083,0.03462054073293,0.009965215999053,81752,3.432392076909,0.595343466947,2.043606727171845,0.050912559901368,2.877625180205891,991.1614429422466,171.91552611810567
NANEGALITO,57.0,88.0,12448632,1397.6,65.2284542,17.99828588,2.9043185199,0.93467144756,0.934270269416,0.0776972829955,0.0702081846271,413596,16.3094384586,2.73460700583,3.322424342436207,0.088292367040341,5.023482013959645,1166.9603934315971,195.6644966964797
CALACALI,58.0,109.0,41815855,3030.6,86.8408082,17.705485641,2.676821025275,0.8502236462202,0.92666135228472,0.09446300340232,0.178684916942302,882467,63.3786657351131,12.43073160460478,2.110365606731548,0.086663305873688,5.896024448699986,2091.291022738504,410.173945905259
NONO,59.0,107.0,24711254,1351.1999999999998,65.473923,27.943105213,6.9567785418,2.729680586501,3.896511868573,0.3832387735813,0.11376935379378,1066731,51.184620170111,10.629382471041,4.316782027267756,0.358167078113364,8.41987520676288,3788.0861582379375,786.6624090468474
NANEGAL,60.0,83.0,11161607,1121.6,69.9600773,10.734225483,1.494572850647,0.4315488117066,0.37957542438861,0.035502522416732,0.071289832612225,256745,17.8219887338936,3.19869864125756,2.300248595878216,0.042774123393653,6.356083506796096,1588.9790240632672,285.1906777155457
PIFO,61.0,1353.0,335038369,16800.0,1019.9437133,276.414951947,35.56434240043,10.5692985074745,10.50769737237202,1.119349321602796,1.062300222146761,12665797,383.17423601612603,72.41284760202569,3.780402005126609,0.082730918078551,6.323215608016433,2280.799023905512,431.02885477396245
SAN JOSE DE MINAS,62.0,660.0,62757157,3554.4,608.9591843,45.95714063281,3.673740473294873,0.842660530183568,0.567270719342611,0.059826211080004,0.022484986452925,435440,7.278820357556068,1.094645271674789,0.69384950752211,0.009064577436364,0.632595837635749,204.7833771538394,30.79690726071317
PACTO,63.0,394.0,20479440,1629.1,348.0625152,38.7576856968,4.9016367674623,1.30275462358606,0.975409210833199,0.084130965306032,0.037662511760681,270428,10.33054258184099,1.592647940913436,1.320483896322392,0.021353036879704,2.311860030733585,634.1257492996741,97.76244189512221
PINTAG,64.0,1048.0,121792928,9809.3,835.6414279,167.8485100701,26.414031007051,8.56190616271724,9.53412750849147,1.006422498631127,0.805474460244303,3333760,152.79171412764157,27.349394540189827,2.737235935413306,0.096032681167092,8.211334756244618,1557.6209732360269,278.8108686673853
LLOA,65.0,194.0,9146620,795.1,82.13837757,60.958095,18.05269338,8.835382729,24.015452428,2.4253143916,1.04288673854,2048340,146.11301455,35.757229239,22.394507650191635,1.250162057525773,131.1642231845051,18376.684008300843,4497.198998742296
