taxonomy,conversion,weight
OTH/Y:> 2010/H:5/E:4,MUR_LWAL-DNO_H5,0.09
OTH/Y:> 2010/H:5/E:5,CR_LFINF-DUH_H5,0.165
OTH/Y:> 2010/H:5/E:5,CR_LFINF-DUL_H5,0.22
OTH/Y:> 2010/H:5/E:5,CR_LFINF-DUM_H5,0.165
OTH/Y:> 2010/H:5/E:5,CR_LFM-DUH_H5,0.027
OTH/Y:> 2010/H:5/E:5,CR_LFM-DUL_H5,0.036
OTH/Y:> 2010/H:5/E:5,CR_LFM-DUM_H5,0.027
OTH/Y:> 2010/H:5/E:5,CR_LWAL-DUH_H5,0.072
OTH/Y:> 2010/H:5/E:5,CR_LWAL-DUM_H5,0.018
OTH/Y:> 2010/H:5/E:5,MR_LWAL-DUH_H5,0.018
OTH/Y:> 2010/H:5/E:5,MR_LWAL-DUL_H5,0.144
OTH/Y:> 2010/H:5/E:5,MR_LWAL-DUM_H5,0.018
OTH/Y:> 2010/H:5/E:5,MUR_LWAL-DNO_H5,0.09
OTH/Y:> 2010/H:5/E:6,CR_LFINF-DUH_H5,0.165
OTH/Y:> 2010/H:5/E:6,CR_LFINF-DUL_H5,0.22
OTH/Y:> 2010/H:5/E:6,CR_LFINF-DUM_H5,0.165
OTH/Y:> 2010/H:5/E:6,CR_LFM-DUH_H5,0.027
OTH/Y:> 2010/H:5/E:6,CR_LFM-DUL_H5,0.036
OTH/Y:> 2010/H:5/E:6,CR_LFM-DUM_H5,0.027
OTH/Y:> 2010/H:5/E:6,CR_LWAL-DUH_H5,0.072
OTH/Y:> 2010/H:5/E:6,CR_LWAL-DUM_H5,0.018
OTH/Y:> 2010/H:5/E:6,MR_LWAL-DUH_H5,0.018
OTH/Y:> 2010/H:5/E:6,MR_LWAL-DUL_H5,0.144
OTH/Y:> 2010/H:5/E:6,MR_LWAL-DUM_H5,0.018
OTH/Y:> 2010/H:5/E:6,MUR_LWAL-DNO_H5,0.09
OTH/Y:> 2010/H:6/E:1,CR_LDUAL-DUH_H6,0.04
OTH/Y:> 2010/H:6/E:1,CR_LDUAL-DUM_H6,0.01
OTH/Y:> 2010/H:6/E:1,CR_LFINF-DUH_H6,0.255
OTH/Y:> 2010/H:6/E:1,CR_LFINF-DUL_H6,0.34
OTH/Y:> 2010/H:6/E:1,CR_LFINF-DUM_H6,0.255
OTH/Y:> 2010/H:6/E:1,CR_LFM-DUH_H6,0.015
OTH/Y:> 2010/H:6/E:1,CR_LFM-DUL_H6,0.02
OTH/Y:> 2010/H:6/E:1,CR_LFM-DUM_H6,0.015
OTH/Y:> 2010/H:6/E:1,CR_LWAL-DUH_H6,0.04
OTH/Y:> 2010/H:6/E:1,CR_LWAL-DUM_H6,0.01
OTH/Y:> 2010/H:6/E:3,CR_LDUAL-DUH_H6,0.04
OTH/Y:> 2010/H:6/E:3,CR_LDUAL-DUM_H6,0.01
OTH/Y:> 2010/H:6/E:3,CR_LFINF-DUH_H6,0.255
OTH/Y:> 2010/H:6/E:3,CR_LFINF-DUL_H6,0.34
OTH/Y:> 2010/H:6/E:3,CR_LFINF-DUM_H6,0.255
OTH/Y:> 2010/H:6/E:3,CR_LFM-DUH_H6,0.015
OTH/Y:> 2010/H:6/E:3,CR_LFM-DUL_H6,0.02
OTH/Y:> 2010/H:6/E:3,CR_LFM-DUM_H6,0.015
OTH/Y:> 2010/H:6/E:3,CR_LWAL-DUH_H6,0.04
OTH/Y:> 2010/H:6/E:3,CR_LWAL-DUM_H6,0.01
OTH/Y:> 2010/H:6/E:6,CR_LDUAL-DUH_H6,0.04
OTH/Y:> 2010/H:6/E:6,CR_LDUAL-DUM_H6,0.01
OTH/Y:> 2010/H:6/E:6,CR_LFINF-DUH_H6,0.255
OTH/Y:> 2010/H:6/E:6,CR_LFINF-DUL_H6,0.34
OTH/Y:> 2010/H:6/E:6,CR_LFINF-DUM_H6,0.255
OTH/Y:> 2010/H:6/E:6,CR_LFM-DUH_H6,0.015
OTH/Y:> 2010/H:6/E:6,CR_LFM-DUL_H6,0.02
OTH/Y:> 2010/H:6/E:6,CR_LFM-DUM_H6,0.015
OTH/Y:> 2010/H:6/E:6,CR_LWAL-DUH_H6,0.04
OTH/Y:> 2010/H:6/E:6,CR_LWAL-DUM_H6,0.01
OTH/Y:> 2010/H:7/E:4,CR_LDUAL-DUH_H7,0.04
OTH/Y:> 2010/H:7/E:4,CR_LDUAL-DUM_H7,0.01
OTH/Y:> 2010/H:7/E:4,CR_LFINF-DUH_H7,0.255
OTH/Y:> 2010/H:7/E:4,CR_LFINF-DUL_H7,0.34
OTH/Y:> 2010/H:7/E:4,CR_LFINF-DUM_H7,0.255
OTH/Y:> 2010/H:7/E:4,CR_LFM-DUH_H7,0.015
OTH/Y:> 2010/H:7/E:4,CR_LFM-DUL_H7,0.02
OTH/Y:> 2010/H:7/E:4,CR_LFM-DUM_H7,0.015
OTH/Y:> 2010/H:7/E:4,CR_LWAL-DUH_H7,0.04
OTH/Y:> 2010/H:7/E:4,CR_LWAL-DUM_H7,0.01
RES/Y:1961 - 1985/H:1/E:1,CR_LFINF-DUL_H1,0.0
RES/Y:1961 - 1985/H:1/E:1,MCF_LWAL-DUL_H1,0.01
RES/Y:1961 - 1985/H:1/E:1,MR_LWAL-DUL_H1,0.0
RES/Y:1961 - 1985/H:1/E:1,MUR-ADO_LWAL-DNO_H1,0.03
RES/Y:1961 - 1985/H:1/E:1,MUR_LWAL-DNO_H1,0.95
RES/Y:1961 - 1985/H:1/E:1,W_LFM-DUL_H1,0.01
RES/Y:1961 - 1985/H:1/E:2,CR_LFINF-DUL_H1,0.0
RES/Y:1961 - 1985/H:1/E:2,CR_LFM-DUL_H1,0.0
RES/Y:1961 - 1985/H:1/E:2,MCF_LWAL-DUL_H1,0.01
RES/Y:1961 - 1985/H:1/E:2,MR_LWAL-DUL_H1,0.0
RES/Y:1961 - 1985/H:1/E:2,MUR-ADO_LWAL-DNO_H1,0.06
RES/Y:1961 - 1985/H:1/E:2,MUR_LWAL-DNO_H1,0.926
RES/Y:1961 - 1985/H:1/E:2,W_LFM-DUL_H1,0.004
RES/Y:1961 - 1985/H:1/E:3,CR_LFINF-DUL_H1,0.0
RES/Y:1961 - 1985/H:1/E:3,CR_LFM-DUL_H1,0.0
RES/Y:1961 - 1985/H:1/E:3,MCF_LWAL-DUL_H1,0.35
RES/Y:1961 - 1985/H:1/E:3,MR_LWAL-DUL_H1,0.0
RES/Y:1961 - 1985/H:1/E:3,MUR-ADO_LWAL-DNO_H1,0.0
RES/Y:1961 - 1985/H:1/E:3,MUR_LWAL-DNO_H1,0.65
RES/Y:1961 - 1985/H:1/E:3,W_LFM-DUL_H1,0.0
RES/Y:1961 - 1985/H:1/E:4,CR_LFINF-DUL_H1,0.0
RES/Y:1961 - 1985/H:1/E:4,CR_LFM-DUL_H1,0.0
RES/Y:1961 - 1985/H:1/E:4,MCF_LWAL-DUL_H1,0.35
RES/Y:1961 - 1985/H:1/E:4,MR_LWAL-DUL_H1,0.0
RES/Y:1961 - 1985/H:1/E:4,MUR-ADO_LWAL-DNO_H1,0.0
RES/Y:1961 - 1985/H:1/E:4,MUR_LWAL-DNO_H1,0.65
RES/Y:1961 - 1985/H:1/E:4,W_LFM-DUL_H1,0.0
RES/Y:1961 - 1985/H:1/E:5,CR_LFINF-DUL_H1,0.0
RES/Y:1961 - 1985/H:1/E:5,CR_LFM-DUL_H1,0.0
RES/Y:1961 - 1985/H:1/E:5,MCF_LWAL-DUL_H1,0.4
RES/Y:1961 - 1985/H:1/E:5,MR_LWAL-DUL_H1,0.0
RES/Y:1961 - 1985/H:1/E:5,MUR-ADO_LWAL-DNO_H1,0.0
RES/Y:1961 - 1985/H:1/E:5,MUR_LWAL-DNO_H1,0.6
RES/Y:1961 - 1985/H:1/E:5,W_LFM-DUL_H1,0.0
RES/Y:1961 - 1985/H:1/E:6,CR_LFINF-DUL_H1,0.07
RES/Y:1961 - 1985/H:1/E:6,CR_LFM-DUL_H1,0.0
RES/Y:1961 - 1985/H:1/E:6,MCF_LWAL-DUL_H1,0.03
RES/Y:1961 - 1985/H:1/E:6,MR_LWAL-DUL_H1,0.0
RES/Y:1961 - 1985/H:1/E:6,MUR-ADO_LWAL-DNO_H1,0.0
RES/Y:1961 - 1985/H:1/E:6,MUR_LWAL-DNO_H1,0.9
RES/Y:1961 - 1985/H:1/E:6,W_LFM-DUL_H1,0.0
RES/Y:1961 - 1985/H:11/E:5,CR_LDUAL-DUL_H11,0.1
RES/Y:1961 - 1985/H:11/E:5,CR_LFINF-DUL_H10,0.65
RES/Y:1961 - 1985/H:11/E:5,CR_LFM-DUL_H10,0.0
RES/Y:1961 - 1985/H:11/E:5,CR_LWAL-DUL_H11,0.25
RES/Y:1961 - 1985/H:14/E:4,CR_LDUAL-DUL_H12,0.05
RES/Y:1961 - 1985/H:14/E:4,CR_LFINF-DUL_H10,0.7
RES/Y:1961 - 1985/H:14/E:4,CR_LFM-DUL_H10,0.0
RES/Y:1961 - 1985/H:14/E:4,CR_LWAL-DUL_H12,0.25
RES/Y:1961 - 1985/H:2/E:1,CR_LFINF-DUL_H2,0.0
RES/Y:1961 - 1985/H:2/E:1,MCF_LWAL-DUL_H2,0.55
RES/Y:1961 - 1985/H:2/E:1,MUR-ADO_LWAL-DNO_H2,0.0
RES/Y:1961 - 1985/H:2/E:1,MUR_LWAL-DNO_H2,0.45
RES/Y:1961 - 1985/H:2/E:1,W_LFM-DUL_H2,0.0
RES/Y:1961 - 1985/H:2/E:2,CR_LFINF-DUL_H2,0.0
RES/Y:1961 - 1985/H:2/E:2,CR_LFM-DUL_H2,0.0
RES/Y:1961 - 1985/H:2/E:2,MCF_LWAL-DUL_H2,0.55
RES/Y:1961 - 1985/H:2/E:2,MUR-ADO_LWAL-DNO_H2,0.0
RES/Y:1961 - 1985/H:2/E:2,MUR_LWAL-DNO_H2,0.45
RES/Y:1961 - 1985/H:2/E:2,W_LFM-DUL_H2,0.0
RES/Y:1961 - 1985/H:2/E:3,CR_LFINF-DUL_H2,0.03
RES/Y:1961 - 1985/H:2/E:3,CR_LFM-DUL_H2,0.0
RES/Y:1961 - 1985/H:2/E:3,MCF_LWAL-DUL_H2,0.32
RES/Y:1961 - 1985/H:2/E:3,MR_LWAL-DUL_H2,0.0
RES/Y:1961 - 1985/H:2/E:3,MUR-ADO_LWAL-DNO_H2,0.0
RES/Y:1961 - 1985/H:2/E:3,MUR_LWAL-DNO_H2,0.65
RES/Y:1961 - 1985/H:2/E:3,W_LFM-DUL_H2,0.0
RES/Y:1961 - 1985/H:2/E:4,CR_LFINF-DUL_H2,0.03
RES/Y:1961 - 1985/H:2/E:4,CR_LFM-DUL_H2,0.0
RES/Y:1961 - 1985/H:2/E:4,MCF_LWAL-DUL_H2,0.32
RES/Y:1961 - 1985/H:2/E:4,MR_LWAL-DUL_H2,0.0
RES/Y:1961 - 1985/H:2/E:4,MUR-ADO_LWAL-DNO_H2,0.0
RES/Y:1961 - 1985/H:2/E:4,MUR_LWAL-DNO_H2,0.65
RES/Y:1961 - 1985/H:2/E:4,W_LFM-DUL_H2,0.0
RES/Y:1961 - 1985/H:2/E:5,CR_LFINF-DUL_H2,0.03
RES/Y:1961 - 1985/H:2/E:5,CR_LFM-DUL_H2,0.0
RES/Y:1961 - 1985/H:2/E:5,MCF_LWAL-DUL_H2,0.55
RES/Y:1961 - 1985/H:2/E:5,MR_LWAL-DUL_H2,0.0
RES/Y:1961 - 1985/H:2/E:5,MUR-ADO_LWAL-DNO_H2,0.0
RES/Y:1961 - 1985/H:2/E:5,MUR_LWAL-DNO_H2,0.42
RES/Y:1961 - 1985/H:2/E:5,W_LFM-DUL_H2,0.0
RES/Y:1961 - 1985/H:2/E:6,CR_LFINF-DUL_H2,0.24
RES/Y:1961 - 1985/H:2/E:6,CR_LFM-DUL_H2,0.0
RES/Y:1961 - 1985/H:2/E:6,MCF_LWAL-DUL_H2,0.05
RES/Y:1961 - 1985/H:2/E:6,MR_LWAL-DUL_H2,0.0
RES/Y:1961 - 1985/H:2/E:6,MUR-ADO_LWAL-DNO_H2,0.0
RES/Y:1961 - 1985/H:2/E:6,MUR_LWAL-DNO_H2,0.71
RES/Y:1961 - 1985/H:2/E:6,W_LFM-DUL_H2,0.0
RES/Y:1961 - 1985/H:3/E:1,CR_LFINF-DUL_H3,0.0
RES/Y:1961 - 1985/H:3/E:1,CR_LFM-DUL_H3,0.0
RES/Y:1961 - 1985/H:3/E:1,MCF_LWAL-DUL_H3,0.625
RES/Y:1961 - 1985/H:3/E:1,MUR-ADO_LWAL-DNO_H3,0.0
RES/Y:1961 - 1985/H:3/E:1,MUR_LWAL-DNO_H3,0.375
RES/Y:1961 - 1985/H:3/E:2,CR_LFINF-DUL_H3,0.0
RES/Y:1961 - 1985/H:3/E:2,CR_LFM-DUL_H3,0.0
RES/Y:1961 - 1985/H:3/E:2,MCF_LWAL-DUL_H3,0.625
RES/Y:1961 - 1985/H:3/E:2,MR_LWAL-DUL_H3,0.0
RES/Y:1961 - 1985/H:3/E:2,MUR-ADO_LWAL-DNO_H3,0.0
RES/Y:1961 - 1985/H:3/E:2,MUR_LWAL-DNO_H3,0.375
RES/Y:1961 - 1985/H:3/E:3,CR_LFINF-DUL_H3,0.03
RES/Y:1961 - 1985/H:3/E:3,CR_LFM-DUL_H3,0.0
RES/Y:1961 - 1985/H:3/E:3,MCF_LWAL-DUL_H3,0.9
RES/Y:1961 - 1985/H:3/E:3,MR_LWAL-DUL_H3,0.0
RES/Y:1961 - 1985/H:3/E:3,MUR-ADO_LWAL-DNO_H3,0.0
RES/Y:1961 - 1985/H:3/E:3,MUR_LWAL-DNO_H3,0.07
RES/Y:1961 - 1985/H:3/E:4,CR_LFINF-DUL_H3,0.03
RES/Y:1961 - 1985/H:3/E:4,CR_LFM-DUL_H3,0.0
RES/Y:1961 - 1985/H:3/E:4,MCF_LWAL-DUL_H3,0.9
RES/Y:1961 - 1985/H:3/E:4,MR_LWAL-DUL_H3,0.0
RES/Y:1961 - 1985/H:3/E:4,MUR_LWAL-DNO_H3,0.07
RES/Y:1961 - 1985/H:3/E:5,CR_LFINF-DUL_H3,0.25
RES/Y:1961 - 1985/H:3/E:5,CR_LFM-DUL_H3,0.0
RES/Y:1961 - 1985/H:3/E:5,MCF_LWAL-DUL_H3,0.55
RES/Y:1961 - 1985/H:3/E:5,MR_LWAL-DUL_H3,0.0
RES/Y:1961 - 1985/H:3/E:5,MUR_LWAL-DNO_H3,0.2
RES/Y:1961 - 1985/H:3/E:6,CR_LFINF-DUL_H3,0.6
RES/Y:1961 - 1985/H:3/E:6,CR_LFM-DUL_H3,0.0
RES/Y:1961 - 1985/H:3/E:6,MCF_LWAL-DUL_H3,0.05
RES/Y:1961 - 1985/H:3/E:6,MR_LWAL-DUL_H3,0.0
RES/Y:1961 - 1985/H:3/E:6,MUR_LWAL-DNO_H3,0.35
RES/Y:1961 - 1985/H:3/E:6,W_LFM-DUL_H3,0.0
RES/Y:1961 - 1985/H:4/E:1,CR_LFINF-DUL_H4,0.0
RES/Y:1961 - 1985/H:4/E:1,CR_LFM-DUL_H4,0.0
RES/Y:1961 - 1985/H:4/E:1,MCF_LWAL-DUL_H4,0.93
RES/Y:1961 - 1985/H:4/E:1,MUR_LWAL-DNO_H4,0.07
RES/Y:1961 - 1985/H:4/E:2,CR_LFINF-DUL_H4,0.0
RES/Y:1961 - 1985/H:4/E:2,CR_LFM-DUL_H4,0.0
RES/Y:1961 - 1985/H:4/E:2,MCF_LWAL-DUL_H4,0.93
RES/Y:1961 - 1985/H:4/E:2,MUR_LWAL-DNO_H4,0.07
RES/Y:1961 - 1985/H:4/E:3,CR_LFINF-DUL_H4,0.14
RES/Y:1961 - 1985/H:4/E:3,CR_LFM-DUL_H4,0.0
RES/Y:1961 - 1985/H:4/E:3,MCF_LWAL-DUL_H4,0.76
RES/Y:1961 - 1985/H:4/E:3,MR_LWAL-DUL_H4,0.06
RES/Y:1961 - 1985/H:4/E:3,MUR_LWAL-DNO_H4,0.04
RES/Y:1961 - 1985/H:4/E:4,CR_LFINF-DUL_H4,0.14
RES/Y:1961 - 1985/H:4/E:4,CR_LFM-DUL_H4,0.0
RES/Y:1961 - 1985/H:4/E:4,MCF_LWAL-DUL_H4,0.76
RES/Y:1961 - 1985/H:4/E:4,MR_LWAL-DUL_H4,0.06
RES/Y:1961 - 1985/H:4/E:4,MUR_LWAL-DNO_H4,0.04
RES/Y:1961 - 1985/H:4/E:5,CR_LFINF-DUL_H4,0.6
RES/Y:1961 - 1985/H:4/E:5,CR_LFM-DUL_H4,0.0
RES/Y:1961 - 1985/H:4/E:5,MCF_LWAL-DUL_H4,0.3
RES/Y:1961 - 1985/H:4/E:5,MR_LWAL-DUL_H4,0.05
RES/Y:1961 - 1985/H:4/E:5,MUR_LWAL-DNO_H4,0.05
RES/Y:1961 - 1985/H:4/E:6,CR_LFINF-DUL_H4,1.0
RES/Y:1961 - 1985/H:4/E:6,CR_LFM-DUL_H4,0.0
RES/Y:1961 - 1985/H:4/E:6,MCF_LWAL-DUL_H4,0.0
RES/Y:1961 - 1985/H:4/E:6,MR_LWAL-DUL_H4,0.0
RES/Y:1961 - 1985/H:4/E:6,MUR_LWAL-DNO_H4,0.0
RES/Y:1961 - 1985/H:5/E:1,CR_LFINF-DUL_H5,0.0
RES/Y:1961 - 1985/H:5/E:1,CR_LFM-DUL_H5,0.0
RES/Y:1961 - 1985/H:5/E:1,CR_LWAL-DUL_H5,0.0
RES/Y:1961 - 1985/H:5/E:1,MCF_LWAL-DUL_H5,0.7
RES/Y:1961 - 1985/H:5/E:1,MR_LWAL-DUL_H5,0.3
RES/Y:1961 - 1985/H:5/E:1,MUR_LWAL-DNO_H5,0.0
RES/Y:1961 - 1985/H:5/E:2,CR_LFINF-DUL_H5,0.0
RES/Y:1961 - 1985/H:5/E:2,CR_LFM-DUL_H5,0.0
RES/Y:1961 - 1985/H:5/E:2,CR_LWAL-DUL_H5,0.1
RES/Y:1961 - 1985/H:5/E:2,MCF_LWAL-DUL_H5,0.5125
RES/Y:1961 - 1985/H:5/E:2,MR_LWAL-DUL_H5,0.3875
RES/Y:1961 - 1985/H:5/E:2,MUR_LWAL-DNO_H5,0.0
RES/Y:1961 - 1985/H:5/E:3,CR_LFINF-DUL_H5,0.205536
RES/Y:1961 - 1985/H:5/E:3,CR_LFM-DUL_H5,0.0
RES/Y:1961 - 1985/H:5/E:3,CR_LWAL-DUL_H5,0.150519
RES/Y:1961 - 1985/H:5/E:3,MCF_LWAL-DUL_H5,0.137024
RES/Y:1961 - 1985/H:5/E:3,MR_LWAL-DUL_H5,0.50692
RES/Y:1961 - 1985/H:5/E:3,MUR_LWAL-DNO_H5,9.999999999177334e-07
RES/Y:1961 - 1985/H:5/E:4,CR_LFINF-DUL_H5,0.444878
RES/Y:1961 - 1985/H:5/E:4,CR_LFM-DUL_H5,0.0
RES/Y:1961 - 1985/H:5/E:4,CR_LWAL-DUL_H5,0.414634
RES/Y:1961 - 1985/H:5/E:4,MCF_LWAL-DUL_H5,0.140488
RES/Y:1961 - 1985/H:5/E:4,MR_LWAL-DUL_H5,0.0
RES/Y:1961 - 1985/H:5/E:4,MUR_LWAL-DNO_H5,0.0
RES/Y:1961 - 1985/H:5/E:5,CR_LFINF-DUL_H5,0.9
RES/Y:1961 - 1985/H:5/E:5,CR_LFM-DUL_H5,0.0
RES/Y:1961 - 1985/H:5/E:5,CR_LWAL-DUL_H5,0.0
RES/Y:1961 - 1985/H:5/E:5,MCF_LWAL-DUL_H5,0.1
RES/Y:1961 - 1985/H:5/E:5,MR_LWAL-DUL_H5,0.0
RES/Y:1961 - 1985/H:5/E:5,MUR_LWAL-DNO_H5,0.0
RES/Y:1961 - 1985/H:5/E:6,CR_LFINF-DUL_H5,1.0
RES/Y:1961 - 1985/H:5/E:6,CR_LFM-DUL_H5,0.0
RES/Y:1961 - 1985/H:5/E:6,CR_LWAL-DUL_H5,0.0
RES/Y:1961 - 1985/H:5/E:6,MR_LWAL-DUL_H5,0.0
RES/Y:1961 - 1985/H:5/E:6,MUR_LWAL-DNO_H5,0.0
RES/Y:1961 - 1985/H:6/E:1,CR_LDUAL-DUL_H6,0.0
RES/Y:1961 - 1985/H:6/E:1,CR_LFINF-DUL_H6,1.0
RES/Y:1961 - 1985/H:6/E:1,CR_LFM-DUL_H6,0.0
RES/Y:1961 - 1985/H:6/E:2,CR_LDUAL-DUL_H6,0.0
RES/Y:1961 - 1985/H:6/E:2,CR_LFINF-DUL_H6,0.9
RES/Y:1961 - 1985/H:6/E:2,CR_LFM-DUL_H6,0.0
RES/Y:1961 - 1985/H:6/E:2,CR_LWAL-DUL_H6,0.1
RES/Y:1961 - 1985/H:6/E:3,CR_LDUAL-DUL_H6,0.0
RES/Y:1961 - 1985/H:6/E:3,CR_LFINF-DUL_H6,0.909091
RES/Y:1961 - 1985/H:6/E:3,CR_LFM-DUL_H6,0.0
RES/Y:1961 - 1985/H:6/E:3,CR_LWAL-DUL_H6,0.090909
RES/Y:1961 - 1985/H:6/E:3,MCF_LWAL-DUL_H6,0.0
RES/Y:1961 - 1985/H:6/E:4,CR_LDUAL-DUL_H6,0.05
RES/Y:1961 - 1985/H:6/E:4,CR_LFINF-DUL_H6,0.75
RES/Y:1961 - 1985/H:6/E:4,CR_LFM-DUL_H6,0.0
RES/Y:1961 - 1985/H:6/E:4,CR_LWAL-DUL_H6,0.2
RES/Y:1961 - 1985/H:6/E:4,MCF_LWAL-DUL_H6,0.0
RES/Y:1961 - 1985/H:6/E:4,MR_LWAL-DUL_H5,0.0
RES/Y:1961 - 1985/H:6/E:5,CR_LDUAL-DUL_H6,0.1
RES/Y:1961 - 1985/H:6/E:5,CR_LFINF-DUL_H6,0.75
RES/Y:1961 - 1985/H:6/E:5,CR_LFM-DUL_H6,0.0
RES/Y:1961 - 1985/H:6/E:5,CR_LWAL-DUL_H6,0.15
RES/Y:1961 - 1985/H:6/E:5,MR_LWAL-DUL_H5,0.0
RES/Y:1961 - 1985/H:6/E:6,CR_LDUAL-DUL_H6,0.1
RES/Y:1961 - 1985/H:6/E:6,CR_LFINF-DUL_H6,0.75
RES/Y:1961 - 1985/H:6/E:6,CR_LFM-DUL_H6,0.0
RES/Y:1961 - 1985/H:6/E:6,CR_LWAL-DUL_H6,0.15
RES/Y:1961 - 1985/H:6/E:6,MCF_LWAL-DUL_H6,0.0
RES/Y:1961 - 1985/H:6/E:6,MR_LWAL-DUL_H5,0.0
RES/Y:1961 - 1985/H:7/E:3,CR_LDUAL-DUL_H7,0.0
RES/Y:1961 - 1985/H:7/E:3,CR_LFINF-DUL_H7,0.909091
RES/Y:1961 - 1985/H:7/E:3,CR_LFM-DUL_H7,0.0
RES/Y:1961 - 1985/H:7/E:3,CR_LWAL-DUL_H7,0.090909
RES/Y:1961 - 1985/H:7/E:3,MCF_LWAL-DUL_H6,0.0
RES/Y:1961 - 1985/H:7/E:4,CR_LDUAL-DUL_H7,0.05
RES/Y:1961 - 1985/H:7/E:4,CR_LFINF-DUL_H7,0.75
RES/Y:1961 - 1985/H:7/E:4,CR_LFM-DUL_H7,0.0
RES/Y:1961 - 1985/H:7/E:4,CR_LWAL-DUL_H7,0.2
RES/Y:1961 - 1985/H:7/E:4,MCF_LWAL-DUL_H6,0.0
RES/Y:1961 - 1985/H:7/E:4,MR_LWAL-DUL_H5,0.0
RES/Y:1961 - 1985/H:7/E:5,CR_LDUAL-DUL_H7,0.1
RES/Y:1961 - 1985/H:7/E:5,CR_LFINF-DUL_H7,0.75
RES/Y:1961 - 1985/H:7/E:5,CR_LFM-DUL_H7,0.0
RES/Y:1961 - 1985/H:7/E:5,CR_LWAL-DUL_H7,0.15
RES/Y:1961 - 1985/H:7/E:5,MR_LWAL-DUL_H5,0.0
RES/Y:1961 - 1985/H:7/E:6,CR_LDUAL-DUL_H7,0.1
RES/Y:1961 - 1985/H:7/E:6,CR_LFINF-DUL_H7,0.75
RES/Y:1961 - 1985/H:7/E:6,CR_LFM-DUL_H7,0.0
RES/Y:1961 - 1985/H:7/E:6,CR_LWAL-DUL_H7,0.15
RES/Y:1961 - 1985/H:7/E:6,MCF_LWAL-DUL_H6,0.0
RES/Y:1961 - 1985/H:7/E:6,MR_LWAL-DUL_H5,0.0
RES/Y:1961 - 1985/H:8/E:2,CR_LDUAL-DUL_H8,0.0
RES/Y:1961 - 1985/H:8/E:2,CR_LFINF-DUL_H8,0.9
RES/Y:1961 - 1985/H:8/E:2,CR_LFM-DUL_H8,0.0
RES/Y:1961 - 1985/H:8/E:2,CR_LWAL-DUL_H8,0.1
RES/Y:1961 - 1985/H:8/E:4,CR_LDUAL-DUL_H8,0.05
RES/Y:1961 - 1985/H:8/E:4,CR_LFINF-DUL_H8,0.75
RES/Y:1961 - 1985/H:8/E:4,CR_LFM-DUL_H8,0.0
RES/Y:1961 - 1985/H:8/E:4,CR_LWAL-DUL_H8,0.2
RES/Y:1961 - 1985/H:8/E:4,MCF_LWAL-DUL_H6,0.0
RES/Y:1961 - 1985/H:8/E:4,MR_LWAL-DUL_H5,0.0
RES/Y:1961 - 1985/H:8/E:5,CR_LDUAL-DUL_H8,0.1
RES/Y:1961 - 1985/H:8/E:5,CR_LFINF-DUL_H8,0.75
RES/Y:1961 - 1985/H:8/E:5,CR_LFM-DUL_H8,0.0
RES/Y:1961 - 1985/H:8/E:5,CR_LWAL-DUL_H8,0.15
RES/Y:1961 - 1985/H:8/E:5,MR_LWAL-DUL_H5,0.0
RES/Y:1961 - 1985/H:8/E:6,CR_LDUAL-DUL_H8,0.1
RES/Y:1961 - 1985/H:8/E:6,CR_LFINF-DUL_H8,0.75
RES/Y:1961 - 1985/H:8/E:6,CR_LFM-DUL_H8,0.0
RES/Y:1961 - 1985/H:8/E:6,CR_LWAL-DUL_H8,0.15
RES/Y:1961 - 1985/H:8/E:6,MCF_LWAL-DUL_H6,0.0
RES/Y:1961 - 1985/H:8/E:6,MR_LWAL-DUL_H5,0.0
RES/Y:1961 - 1985/H:9/E:3,CR_LDUAL-DUL_H9,0.0
RES/Y:1961 - 1985/H:9/E:3,CR_LFINF-DUL_H9,0.909091
RES/Y:1961 - 1985/H:9/E:3,CR_LFM-DUL_H9,0.0
RES/Y:1961 - 1985/H:9/E:3,CR_LWAL-DUL_H9,0.090909
RES/Y:1961 - 1985/H:9/E:3,MCF_LWAL-DUL_H6,0.0
RES/Y:1961 - 1985/H:9/E:4,CR_LDUAL-DUL_H9,0.05
RES/Y:1961 - 1985/H:9/E:4,CR_LFINF-DUL_H9,0.75
RES/Y:1961 - 1985/H:9/E:4,CR_LFM-DUL_H9,0.0
RES/Y:1961 - 1985/H:9/E:4,CR_LWAL-DUL_H9,0.2
RES/Y:1961 - 1985/H:9/E:4,MCF_LWAL-DUL_H6,0.0
RES/Y:1961 - 1985/H:9/E:4,MR_LWAL-DUL_H5,0.0
RES/Y:1961 - 1985/H:9/E:5,CR_LDUAL-DUL_H9,0.1
RES/Y:1961 - 1985/H:9/E:5,CR_LFINF-DUL_H9,0.75
RES/Y:1961 - 1985/H:9/E:5,CR_LFM-DUL_H9,0.0
RES/Y:1961 - 1985/H:9/E:5,CR_LWAL-DUL_H9,0.15
RES/Y:1961 - 1985/H:9/E:5,MR_LWAL-DUL_H5,0.0
RES/Y:1986 - 1998/H:1/E:1,CR_LFINF-DUL_H1,0.0
RES/Y:1986 - 1998/H:1/E:1,CR_LFINF-DUM_H1,0.0
RES/Y:1986 - 1998/H:1/E:1,MCF_LWAL-DUL_H1,0.348
RES/Y:1986 - 1998/H:1/E:1,MCF_LWAL-DUM_H1,0.232
