taxonomy,conversion,weight
RES/Y:1999 - 2010/H:17/E:4,CR_LWAL-DUM_H12,0.0
RES/Y:1999 - 2010/H:17/E:5,CR_LDUAL-DUH_H12,0.0
RES/Y:1999 - 2010/H:17/E:5,CR_LDUAL-DUL_H12,0.42765
RES/Y:1999 - 2010/H:17/E:5,CR_LDUAL-DUM_H12,0.28235
RES/Y:1999 - 2010/H:17/E:5,CR_LFINF-DUL_H10,0.09
RES/Y:1999 - 2010/H:17/E:5,CR_LFINF-DUM_H10,0.06
RES/Y:1999 - 2010/H:17/E:5,CR_LFM-DUH_H10,0.0
RES/Y:1999 - 2010/H:17/E:5,CR_LFM-DUL_H10,0.04
RES/Y:1999 - 2010/H:17/E:5,CR_LFM-DUM_H10,0.06
RES/Y:1999 - 2010/H:17/E:5,CR_LWAL-DUH_H12,0.0
RES/Y:1999 - 2010/H:17/E:5,CR_LWAL-DUL_H12,0.028
RES/Y:1999 - 2010/H:17/E:5,CR_LWAL-DUM_H12,0.012
RES/Y:1999 - 2010/H:2/E:1,CR_LFINF-DUH_H2,0.0
RES/Y:1999 - 2010/H:2/E:1,CR_LFINF-DUL_H2,0.01336
RES/Y:1999 - 2010/H:2/E:1,CR_LFINF-DUM_H2,0.00891
RES/Y:1999 - 2010/H:2/E:1,CR_LWAL-DUH_H2,0.0
RES/Y:1999 - 2010/H:2/E:1,CR_LWAL-DUM_H2,0.0
RES/Y:1999 - 2010/H:2/E:1,MCF_LWAL-DUH_H2,0.0
RES/Y:1999 - 2010/H:2/E:1,MCF_LWAL-DUL_H2,0.27268
RES/Y:1999 - 2010/H:2/E:1,MCF_LWAL-DUM_H2,0.06817
RES/Y:1999 - 2010/H:2/E:1,MR_LWAL-DUH_H2,0.0
RES/Y:1999 - 2010/H:2/E:1,MR_LWAL-DUM_H2,0.0
RES/Y:1999 - 2010/H:2/E:1,MUR-ADO_LWAL-DNO_H2,0.0029
RES/Y:1999 - 2010/H:2/E:1,MUR_LWAL-DNO_H2,0.63301
RES/Y:1999 - 2010/H:2/E:1,W_LFM-DUL_H2,0.00097
RES/Y:1999 - 2010/H:2/E:2,CR_LFINF-DUH_H2,0.0
RES/Y:1999 - 2010/H:2/E:2,CR_LFINF-DUL_H2,0.04751
RES/Y:1999 - 2010/H:2/E:2,CR_LFINF-DUM_H2,0.03167
RES/Y:1999 - 2010/H:2/E:2,CR_LFM-DUH_H2,0.0
RES/Y:1999 - 2010/H:2/E:2,CR_LFM-DUL_H2,0.0006
RES/Y:1999 - 2010/H:2/E:2,CR_LFM-DUM_H2,0.00089
RES/Y:1999 - 2010/H:2/E:2,CR_LWAL-DUH_H2,0.0
RES/Y:1999 - 2010/H:2/E:2,CR_LWAL-DUM_H2,0.0
RES/Y:1999 - 2010/H:2/E:2,MCF_LWAL-DUH_H2,0.0
RES/Y:1999 - 2010/H:2/E:2,MCF_LWAL-DUL_H2,0.47083
RES/Y:1999 - 2010/H:2/E:2,MCF_LWAL-DUM_H2,0.11771
RES/Y:1999 - 2010/H:2/E:2,MR_LWAL-DUH_H2,0.0
RES/Y:1999 - 2010/H:2/E:2,MR_LWAL-DUM_H2,0.0
RES/Y:1999 - 2010/H:2/E:2,MUR-ADO_LWAL-DNO_H2,0.00769
RES/Y:1999 - 2010/H:2/E:2,MUR_LWAL-DNO_H2,0.32186
RES/Y:1999 - 2010/H:2/E:2,W_LFM-DUL_H2,0.00124
RES/Y:1999 - 2010/H:2/E:3,CR_LFINF-DUH_H2,0.0
RES/Y:1999 - 2010/H:2/E:3,CR_LFINF-DUL_H2,0.02284
RES/Y:1999 - 2010/H:2/E:3,CR_LFINF-DUM_H2,0.01522
RES/Y:1999 - 2010/H:2/E:3,CR_LFM-DUH_H2,0.0
RES/Y:1999 - 2010/H:2/E:3,CR_LFM-DUL_H2,0.00175
RES/Y:1999 - 2010/H:2/E:3,CR_LFM-DUM_H2,0.00263
RES/Y:1999 - 2010/H:2/E:3,CR_LWAL-DUH_H2,0.0
RES/Y:1999 - 2010/H:2/E:3,CR_LWAL-DUM_H2,0.0
RES/Y:1999 - 2010/H:2/E:3,MCF_LWAL-DUH_H2,0.0
RES/Y:1999 - 2010/H:2/E:3,MCF_LWAL-DUL_H2,0.57272
RES/Y:1999 - 2010/H:2/E:3,MCF_LWAL-DUM_H2,0.14318
RES/Y:1999 - 2010/H:2/E:3,MR_LWAL-DUH_H2,0.0
RES/Y:1999 - 2010/H:2/E:3,MR_LWAL-DUL_H2,0.0
RES/Y:1999 - 2010/H:2/E:3,MR_LWAL-DUM_H2,0.0
RES/Y:1999 - 2010/H:2/E:3,MUR-ADO_LWAL-DNO_H2,0.00034
RES/Y:1999 - 2010/H:2/E:3,MUR_LWAL-DNO_H2,0.24132
RES/Y:1999 - 2010/H:2/E:3,W_LFM-DUL_H2,0.0
RES/Y:1999 - 2010/H:2/E:4,CR_LFINF-DUH_H2,0.0
RES/Y:1999 - 2010/H:2/E:4,CR_LFINF-DUL_H2,0.07274
RES/Y:1999 - 2010/H:2/E:4,CR_LFINF-DUM_H2,0.0485
RES/Y:1999 - 2010/H:2/E:4,CR_LFM-DUH_H2,0.0
RES/Y:1999 - 2010/H:2/E:4,CR_LFM-DUL_H2,0.0015
RES/Y:1999 - 2010/H:2/E:4,CR_LFM-DUM_H2,0.00226
RES/Y:1999 - 2010/H:2/E:4,CR_LWAL-DUH_H2,0.0
RES/Y:1999 - 2010/H:2/E:4,CR_LWAL-DUM_H2,0.0
RES/Y:1999 - 2010/H:2/E:4,MCF_LWAL-DUH_H2,0.0
RES/Y:1999 - 2010/H:2/E:4,MCF_LWAL-DUL_H2,0.52331
RES/Y:1999 - 2010/H:2/E:4,MCF_LWAL-DUM_H2,0.13083
RES/Y:1999 - 2010/H:2/E:4,MR_LWAL-DUH_H2,0.0
RES/Y:1999 - 2010/H:2/E:4,MR_LWAL-DUL_H2,0.0
RES/Y:1999 - 2010/H:2/E:4,MR_LWAL-DUM_H2,0.0
RES/Y:1999 - 2010/H:2/E:4,MUR-ADO_LWAL-DNO_H2,0.0
RES/Y:1999 - 2010/H:2/E:4,MUR_LWAL-DNO_H2,0.21898
RES/Y:1999 - 2010/H:2/E:4,W_LFM-DUL_H2,0.001879999999999778
RES/Y:1999 - 2010/H:2/E:5,CR_LFINF-DUH_H2,0.0
RES/Y:1999 - 2010/H:2/E:5,CR_LFINF-DUL_H2,0.1355
RES/Y:1999 - 2010/H:2/E:5,CR_LFINF-DUM_H2,0.09033
RES/Y:1999 - 2010/H:2/E:5,CR_LFM-DUH_H2,0.0
RES/Y:1999 - 2010/H:2/E:5,CR_LFM-DUL_H2,0.00544
RES/Y:1999 - 2010/H:2/E:5,CR_LFM-DUM_H2,0.00816
RES/Y:1999 - 2010/H:2/E:5,CR_LWAL-DUH_H2,0.0
RES/Y:1999 - 2010/H:2/E:5,CR_LWAL-DUM_H2,0.0
RES/Y:1999 - 2010/H:2/E:5,MCF_LWAL-DUH_H2,0.0
RES/Y:1999 - 2010/H:2/E:5,MCF_LWAL-DUL_H2,0.45453
RES/Y:1999 - 2010/H:2/E:5,MCF_LWAL-DUM_H2,0.11363
RES/Y:1999 - 2010/H:2/E:5,MR_LWAL-DUH_H2,0.0
RES/Y:1999 - 2010/H:2/E:5,MR_LWAL-DUL_H2,0.0
RES/Y:1999 - 2010/H:2/E:5,MR_LWAL-DUM_H2,0.0
RES/Y:1999 - 2010/H:2/E:5,MUR-ADO_LWAL-DNO_H2,0.00076
RES/Y:1999 - 2010/H:2/E:5,MUR_LWAL-DNO_H2,0.19014
RES/Y:1999 - 2010/H:2/E:5,W_LFM-DUL_H2,0.00151
RES/Y:1999 - 2010/H:2/E:6,CR_LFINF-DUH_H2,0.0
RES/Y:1999 - 2010/H:2/E:6,CR_LFINF-DUL_H2,0.13815
RES/Y:1999 - 2010/H:2/E:6,CR_LFINF-DUM_H2,0.0921
RES/Y:1999 - 2010/H:2/E:6,CR_LFM-DUH_H2,0.0
RES/Y:1999 - 2010/H:2/E:6,CR_LFM-DUL_H2,0.0298
RES/Y:1999 - 2010/H:2/E:6,CR_LFM-DUM_H2,0.0447
RES/Y:1999 - 2010/H:2/E:6,MCF_LWAL-DUH_H2,0.0
RES/Y:1999 - 2010/H:2/E:6,MCF_LWAL-DUL_H2,0.3465
RES/Y:1999 - 2010/H:2/E:6,MCF_LWAL-DUM_H2,0.1026
RES/Y:1999 - 2010/H:2/E:6,MR_LWAL-DUH_H2,0.0
RES/Y:1999 - 2010/H:2/E:6,MR_LWAL-DUL_H2,0.0
RES/Y:1999 - 2010/H:2/E:6,MR_LWAL-DUM_H2,0.0
RES/Y:1999 - 2010/H:2/E:6,MUR-ADO_LWAL-DNO_H2,0.00677
RES/Y:1999 - 2010/H:2/E:6,MUR_LWAL-DNO_H2,0.23938
RES/Y:1999 - 2010/H:2/E:6,W_LFM-DUL_H2,0.0
RES/Y:1999 - 2010/H:20/E:5,CR_LDUAL-DUH_H12,0.0
RES/Y:1999 - 2010/H:20/E:5,CR_LDUAL-DUL_H12,0.42765
RES/Y:1999 - 2010/H:20/E:5,CR_LDUAL-DUM_H12,0.28235
RES/Y:1999 - 2010/H:20/E:5,CR_LFINF-DUL_H10,0.09
RES/Y:1999 - 2010/H:20/E:5,CR_LFINF-DUM_H10,0.06
RES/Y:1999 - 2010/H:20/E:5,CR_LFM-DUH_H10,0.0
RES/Y:1999 - 2010/H:20/E:5,CR_LFM-DUL_H10,0.04
RES/Y:1999 - 2010/H:20/E:5,CR_LFM-DUM_H10,0.06
RES/Y:1999 - 2010/H:20/E:5,CR_LWAL-DUH_H12,0.0
RES/Y:1999 - 2010/H:20/E:5,CR_LWAL-DUL_H12,0.028
RES/Y:1999 - 2010/H:20/E:5,CR_LWAL-DUM_H12,0.012
RES/Y:1999 - 2010/H:3/E:1,CR_LFINF-DUH_H3,0.0
RES/Y:1999 - 2010/H:3/E:1,CR_LFINF-DUL_H3,0.02216
RES/Y:1999 - 2010/H:3/E:1,CR_LFINF-DUM_H3,0.01477
RES/Y:1999 - 2010/H:3/E:1,CR_LFM-DUH_H3,0.0
RES/Y:1999 - 2010/H:3/E:1,CR_LFM-DUL_H3,0.00227
RES/Y:1999 - 2010/H:3/E:1,CR_LFM-DUM_H3,0.00341
RES/Y:1999 - 2010/H:3/E:1,MCF_LWAL-DUH_H3,0.0
RES/Y:1999 - 2010/H:3/E:1,MCF_LWAL-DUL_H3,0.38182
RES/Y:1999 - 2010/H:3/E:1,MCF_LWAL-DUM_H3,0.09545
RES/Y:1999 - 2010/H:3/E:1,MUR-ADO_LWAL-DNO_H3,0.00284
RES/Y:1999 - 2010/H:3/E:1,MUR_LWAL-DNO_H3,0.47728
RES/Y:1999 - 2010/H:3/E:2,CR_LFINF-DUH_H3,0.0
RES/Y:1999 - 2010/H:3/E:2,CR_LFINF-DUL_H3,0.04776
RES/Y:1999 - 2010/H:3/E:2,CR_LFINF-DUM_H3,0.03184
RES/Y:1999 - 2010/H:3/E:2,CR_LFM-DUH_H3,0.0
RES/Y:1999 - 2010/H:3/E:2,CR_LFM-DUL_H3,0.00193
RES/Y:1999 - 2010/H:3/E:2,CR_LFM-DUM_H3,0.00289
RES/Y:1999 - 2010/H:3/E:2,MCF_LWAL-DUH_H3,0.0
RES/Y:1999 - 2010/H:3/E:2,MCF_LWAL-DUL_H3,0.47435
RES/Y:1999 - 2010/H:3/E:2,MCF_LWAL-DUM_H3,0.11859
RES/Y:1999 - 2010/H:3/E:2,MR_LWAL-DUH_H3,0.0
RES/Y:1999 - 2010/H:3/E:2,MR_LWAL-DUL_H3,0.0
RES/Y:1999 - 2010/H:3/E:2,MR_LWAL-DUM_H3,0.0
RES/Y:1999 - 2010/H:3/E:2,MUR-ADO_LWAL-DNO_H3,0.0
RES/Y:1999 - 2010/H:3/E:2,MUR_LWAL-DNO_H3,0.32264
RES/Y:1999 - 2010/H:3/E:3,CR_LFINF-DUH_H3,0.0
RES/Y:1999 - 2010/H:3/E:3,CR_LFINF-DUL_H3,0.05033
RES/Y:1999 - 2010/H:3/E:3,CR_LFINF-DUM_H3,0.03355
RES/Y:1999 - 2010/H:3/E:3,CR_LFM-DUH_H3,0.0
RES/Y:1999 - 2010/H:3/E:3,CR_LFM-DUL_H3,0.0057
RES/Y:1999 - 2010/H:3/E:3,CR_LFM-DUM_H3,0.00855
RES/Y:1999 - 2010/H:3/E:3,CR_LWAL-DUH_H3,0.0
RES/Y:1999 - 2010/H:3/E:3,CR_LWAL-DUM_H3,0.0
RES/Y:1999 - 2010/H:3/E:3,MCF_LWAL-DUH_H3,0.0
RES/Y:1999 - 2010/H:3/E:3,MCF_LWAL-DUL_H3,0.54046
RES/Y:1999 - 2010/H:3/E:3,MCF_LWAL-DUM_H3,0.13512
RES/Y:1999 - 2010/H:3/E:3,MR_LWAL-DUH_H3,0.0
RES/Y:1999 - 2010/H:3/E:3,MR_LWAL-DUL_H3,0.0
RES/Y:1999 - 2010/H:3/E:3,MR_LWAL-DUM_H3,0.0
RES/Y:1999 - 2010/H:3/E:3,MUR-ADO_LWAL-DNO_H3,0.0
RES/Y:1999 - 2010/H:3/E:3,MUR_LWAL-DNO_H3,0.22629
RES/Y:1999 - 2010/H:3/E:4,CR_LFINF-DUH_H3,0.0
RES/Y:1999 - 2010/H:3/E:4,CR_LFINF-DUL_H3,0.20208
RES/Y:1999 - 2010/H:3/E:4,CR_LFINF-DUM_H3,0.13472
RES/Y:1999 - 2010/H:3/E:4,CR_LFM-DUH_H3,0.0
RES/Y:1999 - 2010/H:3/E:4,CR_LFM-DUL_H3,0.00832
RES/Y:1999 - 2010/H:3/E:4,CR_LFM-DUM_H3,0.01247
RES/Y:1999 - 2010/H:3/E:4,MCF_LWAL-DUH_H3,0.0
RES/Y:1999 - 2010/H:3/E:4,MCF_LWAL-DUL_H3,0.33406
RES/Y:1999 - 2010/H:3/E:4,MCF_LWAL-DUM_H3,0.08351
RES/Y:1999 - 2010/H:3/E:4,MR_LWAL-DUH_H3,0.0
RES/Y:1999 - 2010/H:3/E:4,MR_LWAL-DUL_H3,0.05139
RES/Y:1999 - 2010/H:3/E:4,MR_LWAL-DUM_H3,0.01285
RES/Y:1999 - 2010/H:3/E:4,MUR_LWAL-DNO_H3,0.1606
RES/Y:1999 - 2010/H:3/E:5,CR_LFINF-DUH_H3,0.0
RES/Y:1999 - 2010/H:3/E:5,CR_LFINF-DUL_H3,0.20967
RES/Y:1999 - 2010/H:3/E:5,CR_LFINF-DUM_H3,0.13978
RES/Y:1999 - 2010/H:3/E:5,CR_LFM-DUH_H3,0.0
RES/Y:1999 - 2010/H:3/E:5,CR_LFM-DUL_H3,0.0223
RES/Y:1999 - 2010/H:3/E:5,CR_LFM-DUM_H3,0.03346
RES/Y:1999 - 2010/H:3/E:5,MCF_LWAL-DUH_H3,0.0
RES/Y:1999 - 2010/H:3/E:5,MCF_LWAL-DUL_H3,0.30735
RES/Y:1999 - 2010/H:3/E:5,MCF_LWAL-DUM_H3,0.07684
RES/Y:1999 - 2010/H:3/E:5,MR_LWAL-DUH_H3,0.0
RES/Y:1999 - 2010/H:3/E:5,MR_LWAL-DUL_H3,0.04729
RES/Y:1999 - 2010/H:3/E:5,MR_LWAL-DUM_H3,0.01182
RES/Y:1999 - 2010/H:3/E:5,MUR_LWAL-DNO_H3,0.15149
RES/Y:1999 - 2010/H:3/E:6,CR_LFINF-DUH_H3,0.0
RES/Y:1999 - 2010/H:3/E:6,CR_LFINF-DUL_H3,0.24733
RES/Y:1999 - 2010/H:3/E:6,CR_LFINF-DUM_H3,0.16489
RES/Y:1999 - 2010/H:3/E:6,CR_LFM-DUH_H3,0.0
RES/Y:1999 - 2010/H:3/E:6,CR_LFM-DUL_H3,0.08244
RES/Y:1999 - 2010/H:3/E:6,CR_LFM-DUM_H3,0.12366
RES/Y:1999 - 2010/H:3/E:6,CR_LWAL-DUH_H3,0.0
RES/Y:1999 - 2010/H:3/E:6,CR_LWAL-DUM_H3,0.0
RES/Y:1999 - 2010/H:3/E:6,MCF_LWAL-DUH_H3,0.0
RES/Y:1999 - 2010/H:3/E:6,MCF_LWAL-DUL_H3,0.19451
RES/Y:1999 - 2010/H:3/E:6,MCF_LWAL-DUM_H3,0.04863
RES/Y:1999 - 2010/H:3/E:6,MR_LWAL-DUH_H3,0.0
RES/Y:1999 - 2010/H:3/E:6,MR_LWAL-DUL_H3,0.02992
RES/Y:1999 - 2010/H:3/E:6,MR_LWAL-DUM_H3,0.00748
RES/Y:1999 - 2010/H:3/E:6,MUR_LWAL-DNO_H3,0.09351
RES/Y:1999 - 2010/H:3/E:6,W_LFM-DUL_H3,0.00763
RES/Y:1999 - 2010/H:4/E:1,CR_LFINF-DUH_H4,0.0
RES/Y:1999 - 2010/H:4/E:1,CR_LFINF-DUL_H4,0.024
RES/Y:1999 - 2010/H:4/E:1,CR_LFINF-DUM_H4,0.016
RES/Y:1999 - 2010/H:4/E:1,CR_LFM-DUL_H4,0.004
RES/Y:1999 - 2010/H:4/E:1,CR_LFM-DUM_H4,0.006
RES/Y:1999 - 2010/H:4/E:1,MCF_LWAL-DUH_H4,0.0
RES/Y:1999 - 2010/H:4/E:1,MCF_LWAL-DUL_H4,0.38
RES/Y:1999 - 2010/H:4/E:1,MCF_LWAL-DUM_H4,0.095
RES/Y:1999 - 2010/H:4/E:1,MUR_LWAL-DNO_H4,0.475
RES/Y:1999 - 2010/H:4/E:2,CR_LFINF-DUH_H4,0.0
RES/Y:1999 - 2010/H:4/E:2,CR_LFINF-DUL_H4,0.04977
RES/Y:1999 - 2010/H:4/E:2,CR_LFINF-DUM_H4,0.03318
RES/Y:1999 - 2010/H:4/E:2,CR_LFM-DUH_H4,0.0
RES/Y:1999 - 2010/H:4/E:2,CR_LFM-DUL_H4,0.00369
RES/Y:1999 - 2010/H:4/E:2,CR_LFM-DUM_H4,0.00553
RES/Y:1999 - 2010/H:4/E:2,CR_LWAL-DUH_H4,0.0
RES/Y:1999 - 2010/H:4/E:2,CR_LWAL-DUM_H4,0.0
RES/Y:1999 - 2010/H:4/E:2,MCF_LWAL-DUH_H4,0.0
RES/Y:1999 - 2010/H:4/E:2,MCF_LWAL-DUL_H4,0.47207
RES/Y:1999 - 2010/H:4/E:2,MCF_LWAL-DUM_H4,0.11802
RES/Y:1999 - 2010/H:4/E:2,MUR_LWAL-DNO_H4,0.31774
RES/Y:1999 - 2010/H:4/E:3,CR_LFINF-DUH_H4,0.0
RES/Y:1999 - 2010/H:4/E:3,CR_LFINF-DUL_H4,0.14087
RES/Y:1999 - 2010/H:4/E:3,CR_LFINF-DUM_H4,0.09391
RES/Y:1999 - 2010/H:4/E:3,CR_LFM-DUH_H4,0.0
RES/Y:1999 - 2010/H:4/E:3,CR_LFM-DUL_H4,0.01971
RES/Y:1999 - 2010/H:4/E:3,CR_LFM-DUM_H4,0.02957
RES/Y:1999 - 2010/H:4/E:3,MCF_LWAL-DUH_H4,0.0
RES/Y:1999 - 2010/H:4/E:3,MCF_LWAL-DUL_H4,0.432
RES/Y:1999 - 2010/H:4/E:3,MCF_LWAL-DUM_H4,0.108
RES/Y:1999 - 2010/H:4/E:3,MR_LWAL-DUH_H4,0.0
RES/Y:1999 - 2010/H:4/E:3,MR_LWAL-DUL_H4,0.0
RES/Y:1999 - 2010/H:4/E:3,MR_LWAL-DUM_H4,0.0
RES/Y:1999 - 2010/H:4/E:3,MUR_LWAL-DNO_H4,0.17594000000000012
RES/Y:1999 - 2010/H:4/E:4,CR_LFINF-DUH_H4,0.0
RES/Y:1999 - 2010/H:4/E:4,CR_LFINF-DUL_H4,0.32308
RES/Y:1999 - 2010/H:4/E:4,CR_LFINF-DUM_H4,0.21538
RES/Y:1999 - 2010/H:4/E:4,CR_LFM-DUH_H4,0.0
RES/Y:1999 - 2010/H:4/E:4,CR_LFM-DUL_H4,0.02238
RES/Y:1999 - 2010/H:4/E:4,CR_LFM-DUM_H4,0.03357
RES/Y:1999 - 2010/H:4/E:4,MCF_LWAL-DUH_H4,0.0
RES/Y:1999 - 2010/H:4/E:4,MCF_LWAL-DUL_H4,0.2109
RES/Y:1999 - 2010/H:4/E:4,MCF_LWAL-DUM_H4,0.05273
RES/Y:1999 - 2010/H:4/E:4,MR_LWAL-DUH_H4,0.0
RES/Y:1999 - 2010/H:4/E:4,MR_LWAL-DUL_H4,0.03245
RES/Y:1999 - 2010/H:4/E:4,MR_LWAL-DUM_H4,0.00811
RES/Y:1999 - 2010/H:4/E:4,MUR_LWAL-DNO_H4,0.10140000000000012
RES/Y:1999 - 2010/H:4/E:5,CR_LFINF-DUH_H4,0.0
RES/Y:1999 - 2010/H:4/E:5,CR_LFINF-DUL_H4,0.30261
RES/Y:1999 - 2010/H:4/E:5,CR_LFINF-DUM_H4,0.20174
RES/Y:1999 - 2010/H:4/E:5,CR_LFM-DUH_H4,0.0
RES/Y:1999 - 2010/H:4/E:5,CR_LFM-DUL_H4,0.06261
RES/Y:1999 - 2010/H:4/E:5,CR_LFM-DUM_H4,0.09391
RES/Y:1999 - 2010/H:4/E:5,MCF_LWAL-DUH_H4,0.0
RES/Y:1999 - 2010/H:4/E:5,MCF_LWAL-DUL_H4,0.17635
RES/Y:1999 - 2010/H:4/E:5,MCF_LWAL-DUM_H4,0.04409
RES/Y:1999 - 2010/H:4/E:5,MR_LWAL-DUH_H4,0.0
RES/Y:1999 - 2010/H:4/E:5,MR_LWAL-DUL_H4,0.02713
RES/Y:1999 - 2010/H:4/E:5,MR_LWAL-DUM_H4,0.00678
RES/Y:1999 - 2010/H:4/E:5,MUR_LWAL-DNO_H4,0.0847800000000001
RES/Y:1999 - 2010/H:4/E:6,CR_LFINF-DUH_H4,0.0
RES/Y:1999 - 2010/H:4/E:6,CR_LFINF-DUL_H4,0.29268
RES/Y:1999 - 2010/H:4/E:6,CR_LFINF-DUM_H4,0.19512
RES/Y:1999 - 2010/H:4/E:6,CR_LFM-DUH_H4,0.0
RES/Y:1999 - 2010/H:4/E:6,CR_LFM-DUL_H4,0.13659
RES/Y:1999 - 2010/H:4/E:6,CR_LFM-DUM_H4,0.20488
RES/Y:1999 - 2010/H:4/E:6,MCF_LWAL-DUH_H4,0.0
RES/Y:1999 - 2010/H:4/E:6,MCF_LWAL-DUL_H4,0.08878
RES/Y:1999 - 2010/H:4/E:6,MCF_LWAL-DUM_H4,0.0222
RES/Y:1999 - 2010/H:4/E:6,MR_LWAL-DUH_H4,0.0
RES/Y:1999 - 2010/H:4/E:6,MR_LWAL-DUL_H4,0.01366
RES/Y:1999 - 2010/H:4/E:6,MR_LWAL-DUM_H4,0.00341
RES/Y:1999 - 2010/H:4/E:6,MUR_LWAL-DNO_H4,0.04268
RES/Y:1999 - 2010/H:5/E:1,CR_LFINF-DUH_H5,0.0
RES/Y:1999 - 2010/H:5/E:1,CR_LFINF-DUL_H5,0.225
RES/Y:1999 - 2010/H:5/E:1,CR_LFINF-DUM_H5,0.15
RES/Y:1999 - 2010/H:5/E:1,CR_LFM-DUH_H5,0.0
RES/Y:1999 - 2010/H:5/E:1,CR_LFM-DUL_H5,0.2
RES/Y:1999 - 2010/H:5/E:1,CR_LFM-DUM_H5,0.3
RES/Y:1999 - 2010/H:5/E:1,CR_LWAL-DUH_H5,0.0
RES/Y:1999 - 2010/H:5/E:1,CR_LWAL-DUL_H5,0.0
RES/Y:1999 - 2010/H:5/E:1,CR_LWAL-DUM_H5,0.0
RES/Y:1999 - 2010/H:5/E:1,MCF_LWAL-DUL_H5,0.09
RES/Y:1999 - 2010/H:5/E:1,MCF_LWAL-DUM_H5,0.0225
RES/Y:1999 - 2010/H:5/E:1,MR_LWAL-DUH_H5,0.0
RES/Y:1999 - 2010/H:5/E:1,MR_LWAL-DUL_H5,0.0
RES/Y:1999 - 2010/H:5/E:1,MR_LWAL-DUM_H5,0.0
RES/Y:1999 - 2010/H:5/E:1,MUR_LWAL-DNO_H5,0.012500000000000112
RES/Y:1999 - 2010/H:5/E:2,CR_LFINF-DUH_H5,0.0
RES/Y:1999 - 2010/H:5/E:2,CR_LFINF-DUL_H5,0.09114
RES/Y:1999 - 2010/H:5/E:2,CR_LFINF-DUM_H5,0.06076
RES/Y:1999 - 2010/H:5/E:2,CR_LFM-DUH_H5,0.0
RES/Y:1999 - 2010/H:5/E:2,CR_LFM-DUL_H5,0.13165
RES/Y:1999 - 2010/H:5/E:2,CR_LFM-DUM_H5,0.19747
RES/Y:1999 - 2010/H:5/E:2,CR_LWAL-DUH_H5,0.0
RES/Y:1999 - 2010/H:5/E:2,CR_LWAL-DUL_H5,0.31013
RES/Y:1999 - 2010/H:5/E:2,CR_LWAL-DUM_H5,0.13291
RES/Y:1999 - 2010/H:5/E:2,MCF_LWAL-DUL_H5,0.05468
RES/Y:1999 - 2010/H:5/E:2,MCF_LWAL-DUM_H5,0.01367
RES/Y:1999 - 2010/H:5/E:2,MR_LWAL-DUH_H5,0.0
RES/Y:1999 - 2010/H:5/E:2,MR_LWAL-DUL_H5,0.0
RES/Y:1999 - 2010/H:5/E:2,MR_LWAL-DUM_H5,0.0
RES/Y:1999 - 2010/H:5/E:2,MUR_LWAL-DNO_H5,0.007590000000000111
RES/Y:1999 - 2010/H:5/E:3,CR_LFINF-DUH_H5,0.0
RES/Y:1999 - 2010/H:5/E:3,CR_LFINF-DUL_H5,0.08271
RES/Y:1999 - 2010/H:5/E:3,CR_LFINF-DUM_H5,0.05514
RES/Y:1999 - 2010/H:5/E:3,CR_LFM-DUH_H5,0.0
RES/Y:1999 - 2010/H:5/E:3,CR_LFM-DUL_H5,0.02243
RES/Y:1999 - 2010/H:5/E:3,CR_LFM-DUM_H5,0.03364
RES/Y:1999 - 2010/H:5/E:3,CR_LWAL-DUH_H5,0.0
RES/Y:1999 - 2010/H:5/E:3,CR_LWAL-DUL_H5,0.23879
RES/Y:1999 - 2010/H:5/E:3,CR_LWAL-DUM_H5,0.10234
RES/Y:1999 - 2010/H:5/E:3,MCF_LWAL-DUH_H5,0.0
RES/Y:1999 - 2010/H:5/E:3,MCF_LWAL-DUL_H5,0.33476
RES/Y:1999 - 2010/H:5/E:3,MCF_LWAL-DUM_H5,0.08369
RES/Y:1999 - 2010/H:5/E:3,MR_LWAL-DUH_H5,0.0
RES/Y:1999 - 2010/H:5/E:3,MR_LWAL-DUL_H5,0.0
RES/Y:1999 - 2010/H:5/E:3,MR_LWAL-DUM_H5,0.0
RES/Y:1999 - 2010/H:5/E:3,MUR_LWAL-DNO_H5,0.0465
RES/Y:1999 - 2010/H:5/E:4,CR_LFINF-DUH_H5,0.0
RES/Y:1999 - 2010/H:5/E:4,CR_LFINF-DUL_H5,0.4125
RES/Y:1999 - 2010/H:5/E:4,CR_LFINF-DUM_H5,0.275
RES/Y:1999 - 2010/H:5/E:4,CR_LFM-DUH_H5,0.0
RES/Y:1999 - 2010/H:5/E:4,CR_LFM-DUL_H5,0.04643
RES/Y:1999 - 2010/H:5/E:4,CR_LFM-DUM_H5,0.06964
RES/Y:1999 - 2010/H:5/E:4,CR_LWAL-DUH_H5,0.0
RES/Y:1999 - 2010/H:5/E:4,CR_LWAL-DUL_H5,0.03125
RES/Y:1999 - 2010/H:5/E:4,CR_LWAL-DUM_H5,0.01339
RES/Y:1999 - 2010/H:5/E:4,MCF_LWAL-DUL_H5,0.10322
RES/Y:1999 - 2010/H:5/E:4,MCF_LWAL-DUM_H5,0.0258
RES/Y:1999 - 2010/H:5/E:4,MR_LWAL-DUH_H5,0.0
RES/Y:1999 - 2010/H:5/E:4,MR_LWAL-DUL_H5,0.00607
RES/Y:1999 - 2010/H:5/E:4,MR_LWAL-DUM_H5,0.00152
RES/Y:1999 - 2010/H:5/E:4,MUR_LWAL-DNO_H5,0.01518
