taxonomy,consequence,loss_type,slight,moderate,extensive,complete
S_LFINF-DUL_H1,injured,structural,0,0.00025,0.00125,0.35125
S_LFINF-DUL_H10,injured,structural,0,0.00025,0.00125,0.35125
S_LFINF-DUL_H11,injured,structural,0,0.00025,0.00125,0.35125
S_LFINF-DUL_H12,injured,structural,0,0.00025,0.00125,0.35125
S_LFINF-DUL_H2,injured,structural,0,0.00025,0.00125,0.35125
S_LFINF-DUL_H3,injured,structural,0,0.00025,0.00125,0.35125
S_LFINF-DUL_H4,injured,structural,0,0.00025,0.00125,0.35125
S_LFINF-DUL_H5,injured,structural,0,0.00025,0.00125,0.35125
S_LFINF-DUL_H6,injured,structural,0,0.00025,0.00125,0.35125
S_LFINF-DUL_H7,injured,structural,0,0.00025,0.00125,0.35125
S_LFINF-DUL_H8,injured,structural,0,0.00025,0.00125,0.35125
S_LFINF-DUL_H9,injured,structural,0,0.00025,0.00125,0.35125
S_LFINF-DUM_H1,injured,structural,0,0.00025,0.00125,0.35125
S_LFINF-DUM_H10,injured,structural,0,0.00025,0.00125,0.35125
S_LFINF-DUM_H11,injured,structural,0,0.00025,0.00125,0.35125
S_LFINF-DUM_H12,injured,structural,0,0.00025,0.00125,0.35125
S_LFINF-DUM_H2,injured,structural,0,0.00025,0.00125,0.35125
S_LFINF-DUM_H3,injured,structural,0,0.00025,0.00125,0.35125
S_LFINF-DUM_H4,injured,structural,0,0.00025,0.00125,0.35125
S_LFINF-DUM_H5,injured,structural,0,0.00025,0.00125,0.35125
S_LFINF-DUM_H6,injured,structural,0,0.00025,0.00125,0.35125
S_LFINF-DUM_H7,injured,structural,0,0.00025,0.00125,0.35125
S_LFINF-DUM_H8,injured,structural,0,0.00025,0.00125,0.35125
S_LFINF-DUM_H9,injured,structural,0,0.00025,0.00125,0.35125
S_LFM-DUH_H1,injured,structural,0,0.00025,0.00125,0.35125
S_LFM-DUH_H10,injured,structural,0,0.00025,0.00125,0.35125
S_LFM-DUH_H11,injured,structural,0,0.00025,0.00125,0.35125
S_LFM-DUH_H12,injured,structural,0,0.00025,0.00125,0.35125
S_LFM-DUH_H13,injured,structural,0,0.00025,0.00125,0.35125
S_LFM-DUH_H14,injured,structural,0,0.00025,0.00125,0.35125
S_LFM-DUH_H15,injured,structural,0,0.00025,0.00125,0.35125
S_LFM-DUH_H16,injured,structural,0,0.00025,0.00125,0.35125
S_LFM-DUH_H17,injured,structural,0,0.00025,0.00125,0.35125
S_LFM-DUH_H18,injured,structural,0,0.00025,0.00125,0.35125
S_LFM-DUH_H19,injured,structural,0,0.00025,0.00125,0.35125
S_LFM-DUH_H2,injured,structural,0,0.00025,0.00125,0.35125
S_LFM-DUH_H20,injured,structural,0,0.00025,0.00125,0.35125
S_LFM-DUH_H25,injured,structural,0,0.00025,0.00125,0.35125
S_LFM-DUH_H3,injured,structural,0,0.00025,0.00125,0.35125
S_LFM-DUH_H30,injured,structural,0,0.00025,0.00125,0.35125
S_LFM-DUH_H35,injured,structural,0,0.00025,0.00125,0.35125
S_LFM-DUH_H4,injured,structural,0,0.00025,0.00125,0.35125
S_LFM-DUH_H5,injured,structural,0,0.00025,0.00125,0.35125
S_LFM-DUH_H6,injured,structural,0,0.00025,0.00125,0.35125
S_LFM-DUH_H7,injured,structural,0,0.00025,0.00125,0.35125
S_LFM-DUH_H8,injured,structural,0,0.00025,0.00125,0.35125
S_LFM-DUH_H9,injured,structural,0,0.00025,0.00125,0.35125
S_LFM-DUL_H1,injured,structural,0,0.00025,0.00125,0.35125
S_LFM-DUL_H10,injured,structural,0,0.00025,0.00125,0.35125
S_LFM-DUL_H11,injured,structural,0,0.00025,0.00125,0.35125
S_LFM-DUL_H12,injured,structural,0,0.00025,0.00125,0.35125
S_LFM-DUL_H13,injured,structural,0,0.00025,0.00125,0.35125
S_LFM-DUL_H14,injured,structural,0,0.00025,0.00125,0.35125
S_LFM-DUL_H15,injured,structural,0,0.00025,0.00125,0.35125
S_LFM-DUL_H16,injured,structural,0,0.00025,0.00125,0.35125
S_LFM-DUL_H17,injured,structural,0,0.00025,0.00125,0.35125
S_LFM-DUL_H18,injured,structural,0,0.00025,0.00125,0.35125
S_LFM-DUL_H19,injured,structural,0,0.00025,0.00125,0.35125
S_LFM-DUL_H2,injured,structural,0,0.00025,0.00125,0.35125
S_LFM-DUL_H20,injured,structural,0,0.00025,0.00125,0.35125
S_LFM-DUL_H25,injured,structural,0,0.00025,0.00125,0.35125
S_LFM-DUL_H3,injured,structural,0,0.00025,0.00125,0.35125
S_LFM-DUL_H30,injured,structural,0,0.00025,0.00125,0.35125
S_LFM-DUL_H35,injured,structural,0,0.00025,0.00125,0.35125
S_LFM-DUL_H4,injured,structural,0,0.00025,0.00125,0.35125
S_LFM-DUL_H5,injured,structural,0,0.00025,0.00125,0.35125
S_LFM-DUL_H6,injured,structural,0,0.00025,0.00125,0.35125
S_LFM-DUL_H7,injured,structural,0,0.00025,0.00125,0.35125
S_LFM-DUL_H8,injured,structural,0,0.00025,0.00125,0.35125
S_LFM-DUL_H9,injured,structural,0,0.00025,0.00125,0.35125
S_LFM-DUM_H1,injured,structural,0,0.00025,0.00125,0.35125
S_LFM-DUM_H10,injured,structural,0,0.00025,0.00125,0.35125
S_LFM-DUM_H11,injured,structural,0,0.00025,0.00125,0.35125
S_LFM-DUM_H12,injured,structural,0,0.00025,0.00125,0.35125
S_LFM-DUM_H13,injured,structural,0,0.00025,0.00125,0.35125
S_LFM-DUM_H14,injured,structural,0,0.00025,0.00125,0.35125
S_LFM-DUM_H15,injured,structural,0,0.00025,0.00125,0.35125
S_LFM-DUM_H16,injured,structural,0,0.00025,0.00125,0.35125
S_LFM-DUM_H17,injured,structural,0,0.00025,0.00125,0.35125
S_LFM-DUM_H18,injured,structural,0,0.00025,0.00125,0.35125
S_LFM-DUM_H19,injured,structural,0,0.00025,0.00125,0.35125
S_LFM-DUM_H2,injured,structural,0,0.00025,0.00125,0.35125
S_LFM-DUM_H20,injured,structural,0,0.00025,0.00125,0.35125
S_LFM-DUM_H25,injured,structural,0,0.00025,0.00125,0.35125
S_LFM-DUM_H3,injured,structural,0,0.00025,0.00125,0.35125
S_LFM-DUM_H30,injured,structural,0,0.00025,0.00125,0.35125
S_LFM-DUM_H35,injured,structural,0,0.00025,0.00125,0.35125
S_LFM-DUM_H4,injured,structural,0,0.00025,0.00125,0.35125
S_LFM-DUM_H5,injured,structural,0,0.00025,0.00125,0.35125
S_LFM-DUM_H6,injured,structural,0,0.00025,0.00125,0.35125
S_LFM-DUM_H7,injured,structural,0,0.00025,0.00125,0.35125
S_LFM-DUM_H8,injured,structural,0,0.00025,0.00125,0.35125
S_LFM-DUM_H9,injured,structural,0,0.00025,0.00125,0.35125
S_LWAL-DUH_H1,injured,structural,0,0.00025,0.00125,0.35125
S_LWAL-DUH_H10,injured,structural,0,0.00025,0.00125,0.35125
S_LWAL-DUH_H11,injured,structural,0,0.00025,0.00125,0.35125
S_LWAL-DUH_H12,injured,structural,0,0.00025,0.00125,0.35125
S_LWAL-DUH_H2,injured,structural,0,0.00025,0.00125,0.35125
S_LWAL-DUH_H3,injured,structural,0,0.00025,0.00125,0.35125
S_LWAL-DUH_H4,injured,structural,0,0.00025,0.00125,0.35125
S_LWAL-DUH_H5,injured,structural,0,0.00025,0.00125,0.35125
S_LWAL-DUH_H6,injured,structural,0,0.00025,0.00125,0.35125
S_LWAL-DUH_H7,injured,structural,0,0.00025,0.00125,0.35125
S_LWAL-DUH_H8,injured,structural,0,0.00025,0.00125,0.35125
S_LWAL-DUH_H9,injured,structural,0,0.00025,0.00125,0.35125
S_LWAL-DUL_H1,injured,structural,0,0.00025,0.00125,0.35125
S_LWAL-DUL_H10,injured,structural,0,0.00025,0.00125,0.35125
S_LWAL-DUL_H11,injured,structural,0,0.00025,0.00125,0.35125
S_LWAL-DUL_H12,injured,structural,0,0.00025,0.00125,0.35125
S_LWAL-DUL_H2,injured,structural,0,0.00025,0.00125,0.35125
S_LWAL-DUL_H3,injured,structural,0,0.00025,0.00125,0.35125
S_LWAL-DUL_H4,injured,structural,0,0.00025,0.00125,0.35125
S_LWAL-DUL_H5,injured,structural,0,0.00025,0.00125,0.35125
S_LWAL-DUL_H6,injured,structural,0,0.00025,0.00125,0.35125
S_LWAL-DUL_H7,injured,structural,0,0.00025,0.00125,0.35125
S_LWAL-DUL_H8,injured,structural,0,0.00025,0.00125,0.35125
S_LWAL-DUL_H9,injured,structural,0,0.00025,0.00125,0.35125
S_LWAL-DUM_H1,injured,structural,0,0.00025,0.00125,0.35125
S_LWAL-DUM_H10,injured,structural,0,0.00025,0.00125,0.35125
S_LWAL-DUM_H11,injured,structural,0,0.00025,0.00125,0.35125
S_LWAL-DUM_H12,injured,structural,0,0.00025,0.00125,0.35125
S_LWAL-DUM_H2,injured,structural,0,0.00025,0.00125,0.35125
S_LWAL-DUM_H3,injured,structural,0,0.00025,0.00125,0.35125
S_LWAL-DUM_H4,injured,structural,0,0.00025,0.00125,0.35125
S_LWAL-DUM_H5,injured,structural,0,0.00025,0.00125,0.35125
S_LWAL-DUM_H6,injured,structural,0,0.00025,0.00125,0.35125
S_LWAL-DUM_H7,injured,structural,0,0.00025,0.00125,0.35125
S_LWAL-DUM_H8,injured,structural,0,0.00025,0.00125,0.35125
S_LWAL-DUM_H9,injured,structural,0,0.00025,0.00125,0.35125
SRC_LDUAL-DUH_H1,injured,structural,0,0.00025,0.00125,0.35125
SRC_LDUAL-DUH_H10,injured,structural,0,0.00025,0.00125,0.35125
SRC_LDUAL-DUH_H11,injured,structural,0,0.00025,0.00125,0.35125
SRC_LDUAL-DUH_H12,injured,structural,0,0.00025,0.00125,0.35125
SRC_LDUAL-DUH_H13,injured,structural,0,0.00025,0.00125,0.35125
SRC_LDUAL-DUH_H14,injured,structural,0,0.00025,0.00125,0.35125
SRC_LDUAL-DUH_H15,injured,structural,0,0.00025,0.00125,0.35125
SRC_LDUAL-DUH_H2,injured,structural,0,0.00025,0.00125,0.35125
SRC_LDUAL-DUH_H3,injured,structural,0,0.00025,0.00125,0.35125
SRC_LDUAL-DUH_H4,injured,structural,0,0.00025,0.00125,0.35125
SRC_LDUAL-DUH_H5,injured,structural,0,0.00025,0.00125,0.35125
SRC_LDUAL-DUH_H6,injured,structural,0,0.00025,0.00125,0.35125
SRC_LDUAL-DUH_H7,injured,structural,0,0.00025,0.00125,0.35125
SRC_LDUAL-DUH_H8,injured,structural,0,0.00025,0.00125,0.35125
SRC_LDUAL-DUH_H9,injured,structural,0,0.00025,0.00125,0.35125
SRC_LDUAL-DUM_H1,injured,structural,0,0.00025,0.00125,0.35125
SRC_LDUAL-DUM_H10,injured,structural,0,0.00025,0.00125,0.35125
SRC_LDUAL-DUM_H11,injured,structural,0,0.00025,0.00125,0.35125
SRC_LDUAL-DUM_H12,injured,structural,0,0.00025,0.00125,0.35125
SRC_LDUAL-DUM_H13,injured,structural,0,0.00025,0.00125,0.35125
SRC_LDUAL-DUM_H14,injured,structural,0,0.00025,0.00125,0.35125
SRC_LDUAL-DUM_H15,injured,structural,0,0.00025,0.00125,0.35125
SRC_LDUAL-DUM_H2,injured,structural,0,0.00025,0.00125,0.35125
SRC_LDUAL-DUM_H3,injured,structural,0,0.00025,0.00125,0.35125
SRC_LDUAL-DUM_H4,injured,structural,0,0.00025,0.00125,0.35125
SRC_LDUAL-DUM_H5,injured,structural,0,0.00025,0.00125,0.35125
SRC_LDUAL-DUM_H6,injured,structural,0,0.00025,0.00125,0.35125
SRC_LDUAL-DUM_H7,injured,structural,0,0.00025,0.00125,0.35125
SRC_LDUAL-DUM_H8,injured,structural,0,0.00025,0.00125,0.35125
SRC_LDUAL-DUM_H9,injured,structural,0,0.00025,0.00125,0.35125
W_LFM-DUH_H1,injured,structural,0,0.00025,0.00125,0.35125
W_LFM-DUH_H2,injured,structural,0,0.00025,0.00125,0.35125
W_LFM-DUH_H3,injured,structural,0,0.00025,0.00125,0.35125
W_LFM-DUH_H4,injured,structural,0,0.00025,0.00125,0.35125
W_LFM-DUH_H5,injured,structural,0,0.00025,0.00125,0.35125
W_LFM-DUH_H6,injured,structural,0,0.00025,0.00125,0.35125
W_LFM-DUL_H1,injured,structural,0,0.00025,0.00125,0.35125
W_LFM-DUL_H2,injured,structural,0,0.00025,0.00125,0.35125
W_LFM-DUL_H3,injured,structural,0,0.00025,0.00125,0.35125
W_LFM-DUL_H4,injured,structural,0,0.00025,0.00125,0.35125
W_LFM-DUL_H5,injured,structural,0,0.00025,0.00125,0.35125
W_LFM-DUL_H6,injured,structural,0,0.00025,0.00125,0.35125
W_LFM-DUM_H1,injured,structural,0,0.00025,0.00125,0.35125
W_LFM-DUM_H2,injured,structural,0,0.00025,0.00125,0.35125
W_LFM-DUM_H3,injured,structural,0,0.00025,0.00125,0.35125
W_LFM-DUM_H4,injured,structural,0,0.00025,0.00125,0.35125
W_LFM-DUM_H5,injured,structural,0,0.00025,0.00125,0.35125
W_LFM-DUM_H6,injured,structural,0,0.00025,0.00125,0.35125
W-WWD_LWAL-DNO_H1,injured,structural,0,0.00025,0.00125,0.35125
W-WWD_LWAL-DNO_H2,injured,structural,0,0.00025,0.00125,0.35125
W_LFM-DUL_H2_SOS,injured,structural,0,0.00025,0.00125,0.35125
W_LFM-DUL_H3_SOS,injured,structural,0,0.00025,0.00125,0.35125
W_LFM-DUL_H4_SOS,injured,structural,0,0.00025,0.00125,0.35125
W_LFM-DUL_H5_SOS,injured,structural,0,0.00025,0.00125,0.35125
W_LFM-DUL_H6_SOS,injured,structural,0,0.00025,0.00125,0.35125
