taxonomy,consequence,loss_type,slight,moderate,extensive,complete
S_LFM-DUH_H9,fatalities,structural,0,0,0,0.003
S_LFM-DUL_H1,fatalities,structural,0,0,0,0.018
S_LFM-DUL_H10,fatalities,structural,0,0,0,0.0135
S_LFM-DUL_H11,fatalities,structural,0,0,0,0.0135
S_LFM-DUL_H12,fatalities,structural,0,0,0,0.0135
S_LFM-DUL_H13,fatalities,structural,0,0,0,0.0135
S_LFM-DUL_H14,fatalities,structural,0,0,0,0.0135
S_LFM-DUL_H15,fatalities,structural,0,0,0,0.0135
S_LFM-DUL_H16,fatalities,structural,0,0,0,0.0135
S_LFM-DUL_H17,fatalities,structural,0,0,0,0.0135
S_LFM-DUL_H18,fatalities,structural,0,0,0,0.0135
S_LFM-DUL_H19,fatalities,structural,0,0,0,0.0135
S_LFM-DUL_H2,fatalities,structural,0,0,0,0.018
S_LFM-DUL_H20,fatalities,structural,0,0,0,0.0135
S_LFM-DUL_H25,fatalities,structural,0,0,0,0.0135
S_LFM-DUL_H3,fatalities,structural,0,0,0,0.018
S_LFM-DUL_H30,fatalities,structural,0,0,0,0.0135
S_LFM-DUL_H35,fatalities,structural,0,0,0,0.0135
S_LFM-DUL_H4,fatalities,structural,0,0,0,0.0225
S_LFM-DUL_H5,fatalities,structural,0,0,0,0.0225
S_LFM-DUL_H6,fatalities,structural,0,0,0,0.0225
S_LFM-DUL_H7,fatalities,structural,0,0,0,0.0225
S_LFM-DUL_H8,fatalities,structural,0,0,0,0.0135
S_LFM-DUL_H9,fatalities,structural,0,0,0,0.0135
S_LFM-DUM_H1,fatalities,structural,0,0,0,0.008
S_LFM-DUM_H10,fatalities,structural,0,0,0,0.003
S_LFM-DUM_H11,fatalities,structural,0,0,0,0.003
S_LFM-DUM_H12,fatalities,structural,0,0,0,0.003
S_LFM-DUM_H13,fatalities,structural,0,0,0,0.003
S_LFM-DUM_H14,fatalities,structural,0,0,0,0.003
S_LFM-DUM_H15,fatalities,structural,0,0,0,0.003
S_LFM-DUM_H16,fatalities,structural,0,0,0,0.003
S_LFM-DUM_H17,fatalities,structural,0,0,0,0.003
S_LFM-DUM_H18,fatalities,structural,0,0,0,0.003
S_LFM-DUM_H19,fatalities,structural,0,0,0,0.003
S_LFM-DUM_H2,fatalities,structural,0,0,0,0.008
S_LFM-DUM_H20,fatalities,structural,0,0,0,0.003
S_LFM-DUM_H25,fatalities,structural,0,0,0,0.003
S_LFM-DUM_H3,fatalities,structural,0,0,0,0.008
S_LFM-DUM_H30,fatalities,structural,0,0,0,0.003
S_LFM-DUM_H35,fatalities,structural,0,0,0,0.003
S_LFM-DUM_H4,fatalities,structural,0,0,0,0.005
S_LFM-DUM_H5,fatalities,structural,0,0,0,0.005
S_LFM-DUM_H6,fatalities,structural,0,0,0,0.005
S_LFM-DUM_H7,fatalities,structural,0,0,0,0.005
S_LFM-DUM_H8,fatalities,structural,0,0,0,0.003
S_LFM-DUM_H9,fatalities,structural,0,0,0,0.003
S_LWAL-DUH_H1,fatalities,structural,0,0,0,0.008
S_LWAL-DUH_H10,fatalities,structural,0,0,0,0.003
S_LWAL-DUH_H11,fatalities,structural,0,0,0,0.003
S_LWAL-DUH_H12,fatalities,structural,0,0,0,0.003
S_LWAL-DUH_H2,fatalities,structural,0,0,0,0.008
S_LWAL-DUH_H3,fatalities,structural,0,0,0,0.008
S_LWAL-DUH_H4,fatalities,structural,0,0,0,0.005
S_LWAL-DUH_H5,fatalities,structural,0,0,0,0.005
S_LWAL-DUH_H6,fatalities,structural,0,0,0,0.005
S_LWAL-DUH_H7,fatalities,structural,0,0,0,0.005
S_LWAL-DUH_H8,fatalities,structural,0,0,0,0.003
S_LWAL-DUH_H9,fatalities,structural,0,0,0,0.003
S_LWAL-DUL_H1,fatalities,structural,0,0,0,0.018
S_LWAL-DUL_H10,fatalities,structural,0,0,0,0.0135
S_LWAL-DUL_H11,fatalities,structural,0,0,0,0.0135
S_LWAL-DUL_H12,fatalities,structural,0,0,0,0.0135
S_LWAL-DUL_H2,fatalities,structural,0,0,0,0.018
S_LWAL-DUL_H3,fatalities,structural,0,0,0,0.018
S_LWAL-DUL_H4,fatalities,structural,0,0,0,0.0225
S_LWAL-DUL_H5,fatalities,structural,0,0,0,0.0225
S_LWAL-DUL_H6,fatalities,structural,0,0,0,0.0225
S_LWAL-DUL_H7,fatalities,structural,0,0,0,0.0225
S_LWAL-DUL_H8,fatalities,structural,0,0,0,0.0135
S_LWAL-DUL_H9,fatalities,structural,0,0,0,0.0135
S_LWAL-DUM_H1,fatalities,structural,0,0,0,0.008
S_LWAL-DUM_H10,fatalities,structural,0,0,0,0.003
S_LWAL-DUM_H11,fatalities,structural,0,0,0,0.003
S_LWAL-DUM_H12,fatalities,structural,0,0,0,0.003
S_LWAL-DUM_H2,fatalities,structural,0,0,0,0.008
S_LWAL-DUM_H3,fatalities,structural,0,0,0,0.008
S_LWAL-DUM_H4,fatalities,structural,0,0,0,0.005
S_LWAL-DUM_H5,fatalities,structural,0,0,0,0.005
S_LWAL-DUM_H6,fatalities,structural,0,0,0,0.005
S_LWAL-DUM_H7,fatalities,structural,0,0,0,0.005
S_LWAL-DUM_H8,fatalities,structural,0,0,0,0.003
S_LWAL-DUM_H9,fatalities,structural,0,0,0,0.003
SRC_LDUAL-DUH_H1,fatalities,structural,0,0,0,0.008
SRC_LDUAL-DUH_H10,fatalities,structural,0,0,0,0.003
SRC_LDUAL-DUH_H11,fatalities,structural,0,0,0,0.003
SRC_LDUAL-DUH_H12,fatalities,structural,0,0,0,0.003
SRC_LDUAL-DUH_H13,fatalities,structural,0,0,0,0.003
SRC_LDUAL-DUH_H14,fatalities,structural,0,0,0,0.003
SRC_LDUAL-DUH_H15,fatalities,structural,0,0,0,0.003
SRC_LDUAL-DUH_H2,fatalities,structural,0,0,0,0.008
SRC_LDUAL-DUH_H3,fatalities,structural,0,0,0,0.008
SRC_LDUAL-DUH_H4,fatalities,structural,0,0,0,0.005
SRC_LDUAL-DUH_H5,fatalities,structural,0,0,0,0.005
SRC_LDUAL-DUH_H6,fatalities,structural,0,0,0,0.005
SRC_LDUAL-DUH_H7,fatalities,structural,0,0,0,0.005
SRC_LDUAL-DUH_H8,fatalities,structural,0,0,0,0.003
SRC_LDUAL-DUH_H9,fatalities,structural,0,0,0,0.003
SRC_LDUAL-DUM_H1,fatalities,structural,0,0,0,0.008
SRC_LDUAL-DUM_H10,fatalities,structural,0,0,0,0.003
SRC_LDUAL-DUM_H11,fatalities,structural,0,0,0,0.003
SRC_LDUAL-DUM_H12,fatalities,structural,0,0,0,0.003
SRC_LDUAL-DUM_H13,fatalities,structural,0,0,0,0.003
SRC_LDUAL-DUM_H14,fatalities,structural,0,0,0,0.003
SRC_LDUAL-DUM_H15,fatalities,structural,0,0,0,0.003
SRC_LDUAL-DUM_H2,fatalities,structural,0,0,0,0.008
SRC_LDUAL-DUM_H3,fatalities,structural,0,0,0,0.008
SRC_LDUAL-DUM_H4,fatalities,structural,0,0,0,0.005
SRC_LDUAL-DUM_H5,fatalities,structural,0,0,0,0.005
SRC_LDUAL-DUM_H6,fatalities,structural,0,0,0,0.005
SRC_LDUAL-DUM_H7,fatalities,structural,0,0,0,0.005
SRC_LDUAL-DUM_H8,fatalities,structural,0,0,0,0.003
SRC_LDUAL-DUM_H9,fatalities,structural,0,0,0,0.003
W_LFM-DUH_H1,fatalities,structural,0,0,0,0.0006
W_LFM-DUH_H2,fatalities,structural,0,0,0,0.0006
W_LFM-DUH_H3,fatalities,structural,0,0,0,0.0006
W_LFM-DUH_H4,fatalities,structural,0,0,0,0.0006
W_LFM-DUH_H5,fatalities,structural,0,0,0,0.0006
W_LFM-DUH_H6,fatalities,structural,0,0,0,0.0006
W_LFM-DUL_H1,fatalities,structural,0,0,0,0.0006
W_LFM-DUL_H2,fatalities,structural,0,0,0,0.0006
W_LFM-DUL_H3,fatalities,structural,0,0,0,0.0006
W_LFM-DUL_H4,fatalities,structural,0,0,0,0.0006
W_LFM-DUL_H5,fatalities,structural,0,0,0,0.0006
W_LFM-DUL_H6,fatalities,structural,0,0,0,0.0006
W_LFM-DUM_H1,fatalities,structural,0,0,0,0.0006
W_LFM-DUM_H2,fatalities,structural,0,0,0,0.0006
W_LFM-DUM_H3,fatalities,structural,0,0,0,0.0006
W_LFM-DUM_H4,fatalities,structural,0,0,0,0.0006
W_LFM-DUM_H5,fatalities,structural,0,0,0,0.0006
W_LFM-DUM_H6,fatalities,structural,0,0,0,0.0006
W-WWD_LWAL-DNO_H1,fatalities,structural,0,0,0,0.005
W-WWD_LWAL-DNO_H2,fatalities,structural,0,0,0,0.005
