#,,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.15.0-gitd06801bbb2', start_date='2022-05-18T16:15:19', checksum=1703710268, investigation_time=None, risk_investigation_time=None"
loss_type,nm_barrio,no_damage,slight,moderate,extensive,complete,collapsed_value,collapsed_ratio,fatalities_value,fatalities_ratio,homeless_value,homeless_ratio,injured_value,injured_ratio,losses_value,losses_ratio
structural,CARLOS DÍAZ,4.89812E+01,5.73352E+01,2.26040E+01,1.07386E+01,2.05485E+01,2.19110E+00,1.36766E-02,5.20298E-01,8.26688E-04,1.22912E+02,1.95291E-01,2.93506E+01,4.66344E-02,1.16453E+06,2.15458E-01
structural,LIMONAL ARRIBA,2.22968E+02,3.36773E+02,1.51017E+02,7.63435E+01,1.65095E+02,1.74724E+01,1.83495E-02,3.87218E+00,1.03515E-03,9.48492E+02,2.53559E-01,2.35096E+02,6.28480E-02,7.75625E+06,2.71926E-01
structural,LA CRUZ DE MARÍA FRANCISCA,4.01596E+01,6.62311E+01,3.09332E+01,1.58828E+01,3.46800E+01,3.76034E+00,2.00139E-02,1.02394E+00,1.38724E-03,1.98636E+02,2.69113E-01,4.93685E+01,6.68846E-02,2.09704E+06,2.86618E-01
structural,URBANIZACIàN LAS ESMERALDAS,6.97323E+00,1.13068E+01,5.27499E+00,2.72055E+00,6.12027E+00,6.43819E-01,1.98735E-02,1.34421E-01,1.05621E-03,3.47313E+01,2.72900E-01,8.70763E+00,6.84201E-02,5.09589E+05,2.90352E-01
structural,LOS ARITAS,2.27786E+02,3.26054E+02,1.43124E+02,7.20550E+01,1.57278E+02,1.60920E+01,1.73724E-02,2.39610E+00,6.58456E-04,9.00935E+02,2.47580E-01,2.23937E+02,6.15387E-02,4.42581E+06,2.65453E-01
structural,PU¥AL,4.39799E+02,6.93277E+02,3.24792E+02,1.69302E+02,3.90344E+02,4.03986E+01,2.00239E-02,7.02234E+00,8.86007E-04,2.19858E+03,2.77394E-01,5.55080E+02,7.00343E-02,1.70256E+07,2.93867E-01
structural,LOS CASTILLOS,7.42969E+01,1.10381E+02,4.91318E+01,2.46539E+01,5.13157E+01,5.42112E+00,1.75000E-02,1.18080E+00,9.70278E-04,2.98447E+02,2.45238E-01,7.31305E+01,6.00923E-02,4.08315E+06,2.63706E-01
structural,COLORADO,1.20417E+02,1.88747E+02,8.57235E+01,4.33298E+01,9.18944E+01,9.89969E+00,1.86747E-02,2.56272E+00,1.23057E-03,5.31230E+02,2.55086E-01,1.30905E+02,6.28579E-02,7.09129E+06,2.73643E-01
structural,LOS RODRÍGUEZ,1.19955E+02,1.78873E+02,7.96805E+01,4.00493E+01,8.45615E+01,9.10859E+00,1.81042E-02,2.35555E+00,1.19177E-03,4.89535E+02,2.47677E-01,1.20476E+02,6.09538E-02,4.42608E+06,2.66679E-01
structural,CANABACOA,1.23079E+02,1.60056E+02,6.50978E+01,3.12253E+01,6.09087E+01,6.60748E+00,1.50045E-02,1.80576E+00,1.04380E-03,3.61949E+02,2.09221E-01,8.69551E+01,5.02635E-02,4.15528E+06,2.29866E-01
structural,LA CAPILLA,4.79963E+01,6.87451E+01,3.00969E+01,1.48767E+01,2.95318E+01,3.22565E+00,1.68664E-02,9.26931E-01,1.23375E-03,1.74459E+02,2.32205E-01,4.21312E+01,5.60766E-02,2.51616E+06,2.52410E-01
structural,SABANETA DE LAS PALOMAS,4.08916E+01,5.54625E+01,2.31774E+01,1.12310E+01,2.22221E+01,2.35867E+00,1.54177E-02,5.37204E-01,8.93848E-04,1.31421E+02,2.18670E-01,3.17122E+01,5.27655E-02,2.88627E+06,2.38833E-01
structural,EL MOLINO,3.56401E+01,3.60191E+01,1.26180E+01,5.60335E+00,9.65546E+00,1.05610E+00,1.06103E-02,3.06499E-01,7.83829E-04,5.99444E+01,1.53300E-01,1.38362E+01,3.53842E-02,2.77631E+05,1.73788E-01
structural,LOS ESTRELLA,1.51724E+02,1.74603E+02,6.87150E+01,3.29727E+01,6.73754E+01,6.93839E+00,1.40059E-02,1.13120E+00,5.81250E-04,3.94218E+02,2.02564E-01,9.60981E+01,4.93787E-02,2.80206E+06,2.22060E-01
