lon,lat,vs30,z1pt0,z2pt5,vs30measured,ampcode
-78.8381,-0.3925,669.28,78.6,0.7,1,noaf
-78.8381,-0.4015,610.53,117.39,0.78,1,noaf
-78.8381,-0.4105,549.54,172.87,0.88,1,noaf
-78.8381,-0.4195,464.17,273.74,1.07,1,noaf
-78.8381,-0.4284,674.86,75.59,0.7,1,noaf
-78.8381,-0.4374,899.13,15.55,0.5,1,noaf
-78.8381,-0.4464,900.0,15.46,0.5,1,noaf
-78.8381,-0.4554,900.0,15.46,0.5,1,noaf
-78.8381,-0.4644,900.0,15.46,0.5,1,noaf
-78.8381,-0.4734,361.13,401.23,1.42,1,noaf
-78.8381,-0.4824,665.56,80.67,0.71,1,noaf
-78.8381,-0.4914,731.52,50.61,0.63,1,noaf
-78.8381,-0.5004,891.45,16.39,0.51,1,noaf
-78.8291,0.0032,900.0,15.46,0.5,1,noaf
-78.8291,-0.0058,397.39,358.93,1.27,1,noaf
-78.8291,0.0122,766.94,39.31,0.6,1,noaf
-78.8291,-0.0148,793.96,32.43,0.58,1,noaf
-78.8291,0.0212,563.47,158.81,0.85,1,noaf
-78.8291,-0.0238,719.41,55.17,0.65,1,noaf
-78.8291,0.0302,557.12,165.12,0.87,1,noaf
-78.8291,-0.0328,542.4,180.39,0.89,1,noaf
-78.8291,0.0392,501.58,226.97,0.98,1,noaf
-78.8291,-0.0417,389.06,369.06,1.31,1,noaf
-78.8291,0.0482,601.76,124.39,0.79,1,noaf
-78.8291,-0.0507,447.12,295.69,1.11,1,noaf
-78.8291,0.0572,636.39,98.65,0.74,1,noaf
-78.8291,-0.0597,592.53,132.11,0.81,1,noaf
-78.8291,0.0662,743.39,46.5,0.62,1,noaf
-78.8291,-0.0687,696.19,65.05,0.67,1,noaf
-78.8291,0.0752,638.9,96.97,0.74,1,noaf
-78.8291,-0.0777,803.37,30.34,0.57,1,noaf
-78.8291,0.0842,583.4,140.1,0.82,1,noaf
-78.8291,-0.0867,879.87,17.75,0.51,1,noaf
-78.8291,0.0932,732.55,50.24,0.63,1,noaf
-78.8291,-0.0957,900.0,15.46,0.5,1,noaf
-78.8291,0.1022,820.64,26.85,0.56,1,noaf
-78.8291,-0.1047,552.28,170.04,0.87,1,noaf
-78.8291,0.1111,649.19,90.36,0.73,1,noaf
-78.8291,-0.1137,708.68,59.54,0.66,1,noaf
-78.8291,0.1201,646.39,92.11,0.73,1,noaf
-78.8291,-0.1227,747.91,45.03,0.62,1,noaf
-78.8291,0.1291,485.8,246.35,1.01,1,noaf
-78.8291,-0.1317,594.62,130.33,0.8,1,noaf
-78.8291,0.1381,558.81,163.41,0.86,1,noaf
-78.8291,-0.1407,533.82,189.68,0.91,1,noaf
-78.8291,0.1471,405.97,348.31,1.24,1,noaf
-78.8291,-0.1497,608.09,119.31,0.78,1,noaf
-78.8291,0.1561,724.09,53.37,0.64,1,noaf
-78.8291,-0.1587,579.42,143.7,0.83,1,noaf
-78.8291,0.1651,900.0,15.46,0.5,1,noaf
-78.8291,-0.1676,528.09,196.06,0.92,1,noaf
-78.8291,0.1741,900.0,15.46,0.5,1,noaf
-78.8291,-0.1766,633.79,100.41,0.75,1,noaf
-78.8291,0.1831,900.0,15.46,0.5,1,noaf
-78.8291,-0.1856,611.37,116.75,0.78,1,noaf
-78.8291,0.1921,796.92,31.76,0.57,1,noaf
-78.8291,-0.1946,559.15,163.07,0.86,1,noaf
-78.8291,0.2011,755.13,42.77,0.61,1,noaf
-78.8291,-0.2036,571.25,151.3,0.84,1,noaf
-78.8291,0.2101,726.2,52.57,0.64,1,noaf
-78.8291,-0.2126,509.22,217.83,0.96,1,noaf
-78.8291,0.2191,775.66,36.94,0.59,1,noaf
-78.8291,-0.2216,484.9,247.47,1.01,1,noaf
-78.8291,0.2281,809.62,29.02,0.56,1,noaf
-78.8291,-0.2306,599.82,125.98,0.8,1,noaf
-78.8291,0.2371,577.1,145.83,0.83,1,noaf
-78.8291,-0.2396,656.47,85.93,0.72,1,noaf
-78.8291,0.246,757.43,42.07,0.61,1,noaf
-78.8291,-0.2486,568.13,154.27,0.85,1,noaf
-78.8291,0.255,813.57,28.22,0.56,1,noaf
-78.8291,-0.2576,514.52,211.6,0.95,1,noaf
-78.8291,0.264,900.0,15.46,0.5,1,noaf
-78.8291,-0.2666,891.27,16.41,0.51,1,noaf
-78.8291,0.273,859.17,20.49,0.53,1,noaf
-78.8291,-0.2756,900.0,15.46,0.5,1,noaf
-78.8291,0.282,900.0,15.46,0.5,1,noaf
-78.8291,-0.2846,786.23,34.26,0.58,1,noaf
-78.8291,0.291,812.62,28.41,0.56,1,noaf
-78.8291,-0.2935,708.72,59.52,0.66,1,noaf
-78.8291,0.3,711.27,58.46,0.65,1,noaf
-78.8291,-0.3025,678.8,73.53,0.69,1,noaf
-78.8291,-0.3115,609.54,118.17,0.78,1,noaf
-78.8291,-0.3205,666.04,80.4,0.71,1,noaf
-78.8291,-0.3295,778.96,36.08,0.59,1,noaf
-78.8291,-0.3385,549.27,173.15,0.88,1,noaf
-78.8291,-0.3475,754.4,42.99,0.61,1,noaf
-78.8291,-0.3565,874.3,18.45,0.52,1,noaf
-78.8291,-0.3655,877.51,18.04,0.51,1,noaf
-78.8291,-0.3745,356.46,406.29,1.44,1,noaf
-78.8291,-0.3835,847.02,22.3,0.54,1,noaf
-78.8291,-0.3925,866.92,19.42,0.52,1,noaf
-78.8291,-0.4015,707.35,60.11,0.66,1,noaf
-78.8291,-0.4105,546.4,176.16,0.89,1,noaf
-78.8291,-0.4195,716.24,56.43,0.65,1,noaf
-78.8291,-0.4284,709.21,59.32,0.66,1,noaf
-78.8291,-0.4374,800.69,30.92,0.57,1,noaf
-78.8291,-0.4464,766.37,39.47,0.6,1,noaf
-78.8291,-0.4554,824.19,26.18,0.55,1,noaf
-78.8291,-0.4644,900.0,15.46,0.5,1,noaf
-78.8291,-0.4734,900.0,15.46,0.5,1,noaf
-78.8291,-0.4824,900.0,15.46,0.5,1,noaf
-78.8291,-0.4914,900.0,15.46,0.5,1,noaf
-78.8291,-0.5004,900.0,15.46,0.5,1,noaf
-78.8201,0.0032,900.0,15.46,0.5,1,noaf
-78.8201,-0.0058,875.1,18.35,0.52,1,noaf
-78.8201,0.0122,500.52,228.26,0.98,1,noaf
-78.8201,-0.0148,393.94,363.15,1.29,1,noaf
-78.8201,0.0212,535.91,187.4,0.9,1,noaf
-78.8201,-0.0238,509.05,218.04,0.96,1,noaf
-78.8201,0.0302,499.34,229.68,0.98,1,noaf
-78.8201,-0.0328,476.85,257.59,1.03,1,noaf
-78.8201,0.0392,608.93,118.64,0.78,1,noaf
-78.8201,-0.0417,443.22,300.74,1.12,1,noaf
-78.8201,0.0482,681.64,72.08,0.69,1,noaf
-78.8201,-0.0507,574.77,147.99,0.84,1,noaf
-78.8201,0.0572,739.77,47.72,0.63,1,noaf
-78.8201,-0.0597,641.47,95.28,0.74,1,noaf
-78.8201,0.0662,860.41,20.31,0.53,1,noaf
-78.8201,-0.0687,878.88,17.87,0.51,1,noaf
-78.8201,0.0752,816.77,27.59,0.56,1,noaf
-78.8201,-0.0777,726.22,52.56,0.64,1,noaf
-78.8201,0.0842,752.76,43.5,0.61,1,noaf
-78.8201,-0.0867,532.25,191.41,0.91,1,noaf
-78.8201,0.0932,882.58,17.42,0.51,1,noaf
-78.8201,-0.0957,357.89,404.76,1.44,1,noaf
-78.8201,0.1022,740.58,47.45,0.63,1,noaf
-78.8201,-0.1047,550.21,172.17,0.88,1,noaf
-78.8201,0.1111,439.12,306.03,1.14,1,noaf
-78.8201,-0.1137,540.35,182.58,0.9,1,noaf
-78.8201,0.1201,556.87,165.36,0.87,1,noaf
-78.8201,-0.1227,455.55,284.81,1.09,1,noaf
-78.8201,0.1291,728.45,51.73,0.64,1,noaf
-78.8201,-0.1317,496.8,232.78,0.99,1,noaf
-78.8201,0.1381,579.51,143.62,0.83,1,noaf
-78.8201,-0.1407,538.52,184.56,0.9,1,noaf
-78.8201,0.1471,589.81,134.45,0.81,1,noaf
-78.8201,-0.1497,434.18,312.4,1.15,1,noaf
-78.8201,0.1561,527.18,197.07,0.92,1,noaf
-78.8201,-0.1587,574.98,147.79,0.83,1,noaf
-78.8201,0.1651,521.17,203.9,0.93,1,noaf
-78.8201,-0.1676,518.51,206.96,0.94,1,noaf
-78.8201,0.1741,900.0,15.46,0.5,1,noaf
-78.8201,-0.1766,588.92,135.23,0.81,1,noaf
-78.8201,0.1831,862.86,19.97,0.52,1,noaf
-78.8201,-0.1856,696.64,64.85,0.67,1,noaf
-78.8201,0.1921,805.43,29.9,0.57,1,noaf
-78.8201,-0.1946,684.01,70.89,0.68,1,noaf
-78.8201,0.2011,802.34,30.56,0.57,1,noaf
-78.8201,-0.2036,403.59,351.28,1.25,1,noaf
-78.8201,0.2101,666.87,79.94,0.7,1,noaf
-78.8201,-0.2126,589.87,134.4,0.81,1,noaf
-78.8201,0.2191,900.0,15.46,0.5,1,noaf
-78.8201,-0.2216,720.25,54.84,0.65,1,noaf
-78.8201,0.2281,900.0,15.46,0.5,1,noaf
-78.8201,-0.2306,561.85,160.4,0.86,1,noaf
-78.8201,0.2371,400.49,355.11,1.26,1,noaf
-78.8201,-0.2396,585.64,138.11,0.82,1,noaf
-78.8201,0.246,614.84,114.08,0.77,1,noaf
-78.8201,-0.2486,771.93,37.94,0.6,1,noaf
-78.8201,0.255,770.76,38.26,0.6,1,noaf
-78.8201,-0.2576,656.06,86.17,0.72,1,noaf
-78.8201,0.264,900.0,15.46,0.5,1,noaf
-78.8201,-0.2666,576.93,145.99,0.83,1,noaf
-78.8201,0.273,871.77,18.77,0.52,1,noaf
-78.8201,-0.2756,900.0,15.46,0.5,1,noaf
-78.8201,0.282,766.06,39.56,0.6,1,noaf
-78.8201,-0.2846,859.07,20.5,0.53,1,noaf
-78.8201,0.291,900.0,15.46,0.5,1,noaf
-78.8201,-0.2935,772.54,37.77,0.6,1,noaf
-78.8201,0.3,900.0,15.46,0.5,1,noaf
-78.8201,-0.3025,705.61,60.86,0.66,1,noaf
-78.8201,-0.3115,597.23,128.13,0.8,1,noaf
-78.8201,-0.3205,418.89,332.01,1.2,1,noaf
-78.8201,-0.3295,667.76,79.44,0.7,1,noaf
-78.8201,-0.3385,600.5,125.42,0.79,1,noaf
-78.8201,-0.3475,900.0,15.46,0.5,1,noaf
-78.8201,-0.3565,695.92,65.18,0.67,1,noaf
-78.8201,-0.3655,803.69,30.27,0.57,1,noaf
-78.8201,-0.3745,750.81,44.1,0.62,1,noaf
-78.8201,-0.3835,524.73,199.85,0.93,1,noaf
-78.8201,-0.3925,588.52,135.58,0.81,1,noaf
-78.8201,-0.4015,876.74,18.14,0.52,1,noaf
-78.8201,-0.4105,900.0,15.46,0.5,1,noaf
-78.8201,-0.4195,676.86,74.54,0.69,1,noaf
-78.8201,-0.4284,587.31,136.64,0.81,1,noaf
-78.8201,-0.4374,646.45,92.08,0.73,1,noaf
-78.8201,-0.4464,872.26,18.71,0.52,1,noaf
-78.8201,-0.4554,480.37,253.15,1.03,1,noaf
-78.8201,-0.4644,900.0,15.46,0.5,1,noaf
-78.8201,-0.4734,900.0,15.46,0.5,1,noaf
-78.8201,-0.4824,900.0,15.46,0.5,1,noaf
-78.8201,-0.4914,900.0,15.46,0.5,1,noaf
-78.8201,-0.5004,900.0,15.46,0.5,1,noaf
-78.8111,0.0032,631.03,102.3,0.75,1,noaf
-78.8111,-0.0058,900.0,15.46,0.5,1,noaf
-78.8111,0.0122,479.2,254.63,1.03,1,noaf
-78.8111,-0.0148,698.15,64.16,0.67,1,noaf
-78.8111,0.0212,571.82,150.76,0.84,1,noaf
-78.8111,-0.0238,382.13,377.3,1.33,1,noaf
-78.8111,0.0302,364.05,398.02,1.41,1,noaf
-78.8111,-0.0328,472.11,263.6,1.05,1,noaf
-78.8111,0.0392,646.29,92.18,0.73,1,noaf
-78.8111,-0.0417,590.93,133.48,0.81,1,noaf
-78.8111,0.0482,630.25,102.85,0.75,1,noaf
-78.8111,-0.0507,681.43,72.19,0.69,1,noaf
-78.8111,0.0572,695.51,65.37,0.67,1,noaf
-78.8111,-0.0597,594.85,130.13,0.8,1,noaf
-78.8111,0.0662,715.41,56.76,0.65,1,noaf
-78.8111,-0.0687,540.32,182.61,0.9,1,noaf
-78.8111,0.0752,894.39,16.06,0.5,1,noaf
-78.8111,-0.0777,898.36,15.63,0.5,1,noaf
-78.8111,0.0842,900.0,15.46,0.5,1,noaf
-78.8111,-0.0867,870.46,18.94,0.52,1,noaf
-78.8111,0.0932,881.55,17.55,0.51,1,noaf
-78.8111,-0.0957,859.99,20.37,0.53,1,noaf
-78.8111,0.1022,517.94,207.62,0.94,1,noaf
-78.8111,-0.1047,518.06,207.48,0.94,1,noaf
-78.8111,0.1111,519.34,206.01,0.94,1,noaf
-78.8111,-0.1137,388.95,369.18,1.31,1,noaf
-78.8111,0.1201,542.19,180.62,0.89,1,noaf
-78.8111,-0.1227,494.98,235.01,0.99,1,noaf
-78.8111,0.1291,561.84,160.41,0.86,1,noaf
-78.8111,-0.1317,510.28,216.58,0.96,1,noaf
-78.8111,0.1381,627.46,104.81,0.76,1,noaf
-78.8111,-0.1407,527.35,196.89,0.92,1,noaf
-78.8111,0.1471,583.42,140.09,0.82,1,noaf
-78.8111,-0.1497,601.0,125.01,0.79,1,noaf
-78.8111,0.1561,660.42,83.6,0.71,1,noaf
-78.8111,-0.1587,488.9,242.5,1.01,1,noaf
-78.8111,0.1651,630.81,102.46,0.75,1,noaf
-78.8111,-0.1676,504.1,223.93,0.97,1,noaf
-78.8111,0.1741,518.61,206.85,0.94,1,noaf
-78.8111,-0.1766,543.5,179.22,0.89,1,noaf
-78.8111,0.1831,742.82,46.69,0.62,1,noaf
-78.8111,-0.1856,569.02,153.42,0.84,1,noaf
-78.8111,0.1921,736.98,48.68,0.63,1,noaf
-78.8111,-0.1946,763.25,40.36,0.6,1,noaf
-78.8111,0.2011,787.13,34.05,0.58,1,noaf
-78.8111,-0.2036,690.86,67.55,0.68,1,noaf
-78.8111,0.2101,788.58,33.7,0.58,1,noaf
-78.8111,-0.2126,841.63,23.16,0.54,1,noaf
-78.8111,0.2191,900.0,15.46,0.5,1,noaf
-78.8111,-0.2216,820.94,26.79,0.56,1,noaf
-78.8111,0.2281,867.72,19.31,0.52,1,noaf
-78.8111,-0.2306,900.0,15.46,0.5,1,noaf
-78.8111,0.2371,416.24,335.38,1.21,1,noaf
-78.8111,-0.2396,557.43,164.8,0.87,1,noaf
-78.8111,0.246,707.53,60.03,0.66,1,noaf
-78.8111,-0.2486,596.44,128.8,0.8,1,noaf
-78.8111,0.255,799.91,31.09,0.57,1,noaf
-78.8111,-0.2576,763.55,40.27,0.6,1,noaf
-78.8111,0.264,900.0,15.46,0.5,1,noaf
-78.8111,-0.2666,670.1,78.15,0.7,1,noaf
-78.8111,0.273,900.0,15.46,0.5,1,noaf
-78.8111,-0.2756,547.63,174.86,0.88,1,noaf
-78.8111,0.282,726.07,52.62,0.64,1,noaf
-78.8111,-0.2846,869.95,19.01,0.52,1,noaf
-78.8111,0.291,750.9,44.08,0.62,1,noaf
-78.8111,-0.2935,804.37,30.12,0.57,1,noaf
-78.8111,0.3,857.92,20.67,0.53,1,noaf
-78.8111,-0.3025,587.43,136.53,0.81,1,noaf
-78.8111,-0.3115,581.99,141.37,0.82,1,noaf
-78.8111,-0.3205,734.29,49.62,0.63,1,noaf
-78.8111,-0.3295,455.61,284.74,1.09,1,noaf
-78.8111,-0.3385,900.0,15.46,0.5,1,noaf
-78.8111,-0.3475,745.2,45.91,0.62,1,noaf
-78.8111,-0.3565,567.08,155.29,0.85,1,noaf
-78.8111,-0.3655,750.89,44.08,0.62,1,noaf
-78.8111,-0.3745,496.85,232.72,0.99,1,noaf
-78.8111,-0.3835,740.64,47.43,0.63,1,noaf
-78.8111,-0.3925,708.86,59.47,0.66,1,noaf
-78.8111,-0.4015,534.76,188.66,0.91,1,noaf
-78.8111,-0.4105,900.0,15.46,0.5,1,noaf
-78.8111,-0.4195,900.0,15.46,0.5,1,noaf
-78.8111,-0.4284,754.48,42.97,0.61,1,noaf
-78.8111,-0.4374,531.31,192.46,0.91,1,noaf
-78.8111,-0.4464,900.0,15.46,0.5,1,noaf
-78.8111,-0.4554,647.18,91.62,0.73,1,noaf
-78.8111,-0.4644,796.59,31.83,0.58,1,noaf
-78.8111,-0.4734,821.71,26.64,0.55,1,noaf
-78.8111,-0.4824,899.84,15.47,0.5,1,noaf
-78.8111,-0.4914,900.0,15.46,0.5,1,noaf
-78.8111,-0.5004,900.0,15.46,0.5,1,noaf
-78.8021,0.0032,406.06,348.19,1.24,1,noaf
-78.8021,-0.0058,866.21,19.51,0.52,1,noaf
-78.8021,0.0122,550.32,172.06,0.88,1,noaf
-78.8021,-0.0148,900.0,15.46,0.5,1,noaf
-78.8021,0.0212,468.46,268.25,1.06,1,noaf
-78.8021,-0.0238,704.85,61.18,0.66,1,noaf
-78.8021,0.0302,537.67,185.48,0.9,1,noaf
-78.8021,-0.0328,596.83,128.47,0.8,1,noaf
-78.8021,0.0392,675.21,75.41,0.69,1,noaf
-78.8021,-0.0417,779.03,36.07,0.59,1,noaf
-78.8021,0.0482,705.07,61.09,0.66,1,noaf
-78.8021,-0.0507,535.54,187.8,0.91,1,noaf
-78.8021,0.0572,716.29,56.41,0.65,1,noaf
-78.8021,-0.0597,549.75,172.65,0.88,1,noaf
-78.8021,0.0662,645.58,92.63,0.73,1,noaf
-78.8021,-0.0687,577.52,145.44,0.83,1,noaf
-78.8021,0.0752,794.16,32.39,0.58,1,noaf
-78.8021,-0.0777,496.1,233.63,0.99,1,noaf
-78.8021,0.0842,844.01,22.78,0.54,1,noaf
-78.8021,-0.0867,549.17,173.25,0.88,1,noaf
-78.8021,0.0932,554.94,167.33,0.87,1,noaf
-78.8021,-0.0957,366.89,394.85,1.4,1,noaf
-78.8021,0.1022,628.07,104.38,0.75,1,noaf
-78.8021,-0.1047,881.19,17.59,0.51,1,noaf
-78.8021,0.1111,584.87,138.79,0.82,1,noaf
-78.8021,-0.1137,810.86,28.77,0.56,1,noaf
-78.8021,0.1201,530.58,193.27,0.92,1,noaf
-78.8021,-0.1227,595.51,129.58,0.8,1,noaf
-78.8021,0.1291,534.53,188.9,0.91,1,noaf
-78.8021,-0.1317,589.96,134.32,0.81,1,noaf
-78.8021,0.1381,584.07,139.5,0.82,1,noaf
-78.8021,-0.1407,593.75,131.07,0.8,1,noaf
-78.8021,0.1471,542.43,180.35,0.89,1,noaf
-78.8021,-0.1497,518.39,207.1,0.94,1,noaf
-78.8021,0.1561,573.93,148.78,0.84,1,noaf
-78.8021,-0.1587,478.25,255.82,1.03,1,noaf
-78.8021,0.1651,659.18,84.33,0.71,1,noaf
-78.8021,-0.1676,551.12,171.24,0.88,1,noaf
-78.8021,0.1741,615.81,113.34,0.77,1,noaf
-78.8021,-0.1766,538.5,184.58,0.9,1,noaf
-78.8021,0.1831,625.09,106.5,0.76,1,noaf
-78.8021,-0.1856,551.82,170.51,0.88,1,noaf
-78.8021,0.1921,760.32,41.21,0.61,1,noaf
-78.8021,-0.1946,575.25,147.55,0.83,1,noaf
-78.8021,0.2011,688.61,68.63,0.68,1,noaf
-78.8021,-0.2036,900.0,15.46,0.5,1,noaf
-78.8021,0.2101,754.96,42.82,0.61,1,noaf
-78.8021,-0.2126,900.0,15.46,0.5,1,noaf
-78.8021,0.2191,876.36,18.19,0.52,1,noaf
-78.8021,-0.2216,728.71,51.63,0.64,1,noaf
-78.8021,0.2281,842.17,23.07,0.54,1,noaf
-78.8021,-0.2306,606.81,120.33,0.79,1,noaf
-78.8021,0.2371,434.02,312.62,1.15,1,noaf
-78.8021,-0.2396,780.18,35.77,0.59,1,noaf
-78.8021,0.246,673.73,76.19,0.7,1,noaf
-78.8021,-0.2486,453.1,287.97,1.1,1,noaf
-78.8021,0.255,681.65,72.08,0.69,1,noaf
-78.8021,-0.2576,513.48,212.82,0.95,1,noaf
-78.8021,0.264,866.15,19.52,0.52,1,noaf
-78.8021,-0.2666,553.77,168.52,0.87,1,noaf
-78.8021,0.273,900.0,15.46,0.5,1,noaf
-78.8021,-0.2756,600.39,125.51,0.79,1,noaf
-78.8021,0.282,900.0,15.46,0.5,1,noaf
-78.8021,-0.2846,645.41,92.74,0.73,1,noaf
-78.8021,0.291,637.43,97.95,0.74,1,noaf
-78.8021,-0.2935,713.89,57.38,0.65,1,noaf
-78.8021,0.3,548.16,174.3,0.88,1,noaf
-78.8021,-0.3025,641.44,95.3,0.74,1,noaf
-78.8021,-0.3115,659.38,84.21,0.71,1,noaf
-78.8021,-0.3205,507.73,219.6,0.96,1,noaf
-78.8021,-0.3295,900.0,15.46,0.5,1,noaf
-78.8021,-0.3385,848.7,22.04,0.53,1,noaf
-78.8021,-0.3475,525.04,199.49,0.93,1,noaf
-78.8021,-0.3565,784.62,34.66,0.59,1,noaf
-78.8021,-0.3655,498.47,230.74,0.98,1,noaf
-78.8021,-0.3745,594.33,130.58,0.8,1,noaf
-78.8021,-0.3835,675.27,75.37,0.69,1,noaf
-78.8021,-0.3925,900.0,15.46,0.5,1,noaf
-78.8021,-0.4015,900.0,15.46,0.5,1,noaf
-78.8021,-0.4105,661.09,83.22,0.71,1,noaf
-78.8021,-0.4195,753.75,43.19,0.61,1,noaf
-78.8021,-0.4284,900.0,15.46,0.5,1,noaf
-78.8021,-0.4374,875.71,18.27,0.52,1,noaf
-78.8021,-0.4464,900.0,15.46,0.5,1,noaf
-78.8021,-0.4554,900.0,15.46,0.5,1,noaf
-78.8021,-0.4644,545.2,177.41,0.89,1,noaf
-78.8021,-0.4734,858.69,20.56,0.53,1,noaf
-78.8021,-0.4824,839.77,23.46,0.54,1,noaf
-78.8021,-0.4914,900.0,15.46,0.5,1,noaf
-78.8021,-0.5004,900.0,15.46,0.5,1,noaf
-78.7932,0.0032,537.86,185.27,0.9,1,noaf
-78.7932,-0.0058,570.24,152.26,0.84,1,noaf
-78.7932,0.0122,556.64,165.6,0.87,1,noaf
-78.7932,-0.0148,837.1,23.91,0.54,1,noaf
-78.7932,0.0212,662.48,82.42,0.71,1,noaf
-78.7932,-0.0238,900.0,15.46,0.5,1,noaf
-78.7932,0.0302,631.41,102.05,0.75,1,noaf
-78.7932,-0.0328,900.0,15.46,0.5,1,noaf
-78.7932,0.0392,796.3,31.9,0.58,1,noaf
-78.7932,-0.0417,469.86,266.46,1.05,1,noaf
-78.7932,0.0482,793.31,32.58,0.58,1,noaf
-78.7932,-0.0507,675.73,75.13,0.69,1,noaf
-78.7932,0.0572,709.46,59.21,0.66,1,noaf
-78.7932,-0.0597,610.33,117.55,0.78,1,noaf
-78.7932,0.0662,655.94,86.24,0.72,1,noaf
-78.7932,-0.0687,594.51,130.42,0.8,1,noaf
-78.7932,0.0752,574.7,148.06,0.84,1,noaf
-78.7932,-0.0777,736.53,48.84,0.63,1,noaf
-78.7932,0.0842,461.04,277.75,1.07,1,noaf
-78.7932,-0.0867,720.72,54.66,0.64,1,noaf
-78.7932,0.0932,664.48,81.28,0.71,1,noaf
-78.7932,-0.0957,734.9,49.41,0.63,1,noaf
-78.7932,0.1022,618.96,110.98,0.77,1,noaf
-78.7932,-0.1047,324.62,438.0,1.61,1,noaf
-78.7932,0.1111,586.74,137.14,0.82,1,noaf
-78.7932,-0.1137,900.0,15.46,0.5,1,noaf
-78.7932,0.1201,568.19,154.22,0.85,1,noaf
-78.7932,-0.1227,880.38,17.69,0.51,1,noaf
-78.7932,0.1291,586.17,137.64,0.82,1,noaf
-78.7932,-0.1317,570.53,151.99,0.84,1,noaf
-78.7932,0.1381,571.18,151.36,0.84,1,noaf
-78.7932,-0.1407,643.82,93.76,0.73,1,noaf
-78.7932,0.1471,555.01,167.25,0.87,1,noaf
-78.7932,-0.1497,670.39,77.99,0.7,1,noaf
-78.7932,0.1561,594.34,130.56,0.8,1,noaf
-78.7932,-0.1587,688.18,68.84,0.68,1,noaf
-78.7932,0.1651,617.94,111.74,0.77,1,noaf
-78.7932,-0.1676,384.84,374.09,1.32,1,noaf
-78.7932,0.1741,543.27,179.46,0.89,1,noaf
-78.7932,-0.1766,594.16,130.72,0.8,1,noaf
-78.7932,0.1831,564.1,158.18,0.85,1,noaf
-78.7932,-0.1856,626.78,105.29,0.76,1,noaf
-78.7932,0.1921,764.17,40.1,0.6,1,noaf
-78.7932,-0.1946,525.32,199.17,0.93,1,noaf
-78.7932,0.2011,638.12,97.49,0.74,1,noaf
-78.7932,-0.2036,711.83,58.22,0.65,1,noaf
-78.7932,0.2101,664.06,81.51,0.71,1,noaf
-78.7932,-0.2126,684.25,70.77,0.68,1,noaf
-78.7932,0.2191,810.83,28.77,0.56,1,noaf
-78.7931,-0.2216,900.0,15.46,0.5,1,noaf
-78.7931,0.2281,900.0,15.46,0.5,1,noaf
-78.7931,-0.2306,693.37,66.36,0.67,1,noaf
-78.7931,0.2371,603.64,122.86,0.79,1,noaf
-78.7931,-0.2396,499.59,229.38,0.98,1,noaf
-78.7931,0.246,735.13,49.33,0.63,1,noaf
-78.7931,-0.2486,543.87,178.83,0.89,1,noaf
-78.7931,0.255,604.96,121.8,0.79,1,noaf
-78.7931,-0.2576,540.64,182.28,0.9,1,noaf
-78.7931,0.264,680.35,72.74,0.69,1,noaf
-78.7931,-0.2666,471.13,264.84,1.05,1,noaf
-78.7931,0.273,861.37,20.18,0.53,1,noaf
-78.7931,-0.2756,498.86,230.27,0.98,1,noaf
-78.7931,0.282,892.65,16.26,0.5,1,noaf
-78.7931,-0.2846,596.83,128.47,0.8,1,noaf
-78.7931,0.291,587.66,136.33,0.81,1,noaf
-78.7931,-0.2935,814.02,28.13,0.56,1,noaf
-78.7931,0.3,789.3,33.52,0.58,1,noaf
-78.7931,-0.3025,900.0,15.46,0.5,1,noaf
-78.7931,-0.3115,654.85,86.89,0.72,1,noaf
-78.7931,-0.3205,581.85,141.5,0.82,1,noaf
-78.7931,-0.3295,900.0,15.46,0.5,1,noaf
-78.7931,-0.3385,628.87,103.81,0.75,1,noaf
-78.7931,-0.3475,778.0,36.33,0.59,1,noaf
-78.7931,-0.3565,668.89,78.81,0.7,1,noaf
-78.7931,-0.3655,499.36,229.66,0.98,1,noaf
-78.7931,-0.3745,737.0,48.67,0.63,1,noaf
-78.7931,-0.3835,900.0,15.46,0.5,1,noaf
-78.7931,-0.3925,900.0,15.46,0.5,1,noaf
-78.7931,-0.4015,900.0,15.46,0.5,1,noaf
-78.7931,-0.4105,900.0,15.46,0.5,1,noaf
-78.7931,-0.4195,900.0,15.46,0.5,1,noaf
-78.7931,-0.4284,472.97,262.51,1.04,1,noaf
-78.7931,-0.4374,900.0,15.46,0.5,1,noaf
-78.7931,-0.4464,900.0,15.46,0.5,1,noaf
-78.7931,-0.4554,855.62,21.0,0.53,1,noaf
-78.7931,-0.4644,560.81,161.43,0.86,1,noaf
-78.7931,-0.4734,325.54,437.16,1.6,1,noaf
-78.7931,-0.4824,620.75,109.65,0.76,1,noaf
-78.7931,-0.4914,900.0,15.46,0.5,1,noaf
-78.7931,-0.5004,508.03,219.25,0.96,1,noaf
-78.7842,0.0032,536.46,186.79,0.9,1,noaf
-78.7842,-0.0058,434.74,311.69,1.15,1,noaf
-78.7842,0.0122,522.13,202.81,0.93,1,noaf
-78.7842,-0.0148,646.56,92.01,0.73,1,noaf
-78.7842,0.0212,776.54,36.71,0.59,1,noaf
-78.7842,-0.0238,637.59,97.84,0.74,1,noaf
-78.7842,0.0302,578.25,144.78,0.83,1,noaf
-78.7842,-0.0328,828.4,25.42,0.55,1,noaf
-78.7842,0.0392,770.14,38.42,0.6,1,noaf
