#,,,,,,,,,,"generated_by='OpenQuake engine 3.14.0-gitac4adff13b', start_date='2022-04-14T11:28:22', checksum=3625500031, investigation_time=1.0, risk_investigation_time=1.0"
event_id,slight,moderate,extensive,complete,collapsed,fatalities,losses,loss_type,rup_id,year
24969,4.52258E+02,8.50929E+00,7.63562E-01,1.85020E-01,1.92712E-02,1.04412E-02,4.10129E+06,structural,21778,1
24970,1.34587E+02,2.44650E+00,2.22000E-01,5.42579E-02,6.20230E-03,1.33834E-03,2.34190E+06,structural,21778,1
24971,4.67813E+02,1.19680E+01,1.34892E+00,4.14285E-01,4.06434E-02,2.15277E-02,3.75259E+06,structural,21778,1
24972,9.28052E+01,1.23453E+00,8.77522E-02,1.72789E-02,1.69257E-03,1.08562E-03,6.38453E+05,structural,21779,1
24973,1.41568E+03,4.45357E+01,5.38559E+00,1.74212E+00,1.75295E-01,1.18129E-01,9.28210E+06,structural,21780,1
24974,1.98290E+03,7.48642E+01,1.07607E+01,4.27735E+00,4.04213E-01,1.73591E-01,1.73479E+07,structural,21781,1
24975,3.27663E+03,1.51043E+02,2.71617E+01,1.29610E+01,1.40449E+00,1.48595E+00,9.67133E+07,structural,21782,1
24976,2.36878E+04,2.34904E+03,5.65955E+02,3.95517E+02,4.07736E+01,1.93170E+01,3.31311E+08,structural,21783,1
24977,7.32356E+03,4.33217E+02,7.32266E+01,3.31154E+01,3.32598E+00,1.92838E+00,6.99953E+07,structural,21784,1
24978,5.30417E+03,2.30079E+02,3.34486E+01,1.26687E+01,1.31261E+00,1.30488E+00,1.20914E+08,structural,21785,1
24979,3.74566E+04,5.13970E+03,1.46329E+03,1.27032E+03,1.29731E+02,6.58277E+01,6.46859E+08,structural,21786,1
24980,2.92410E+04,3.32305E+03,9.35631E+02,9.24890E+02,9.57701E+01,3.36706E+01,5.75734E+08,structural,21787,1
24981,8.29894E+03,8.48391E+02,2.24323E+02,1.86339E+02,1.84922E+01,4.42099E+00,8.97432E+07,structural,21788,1
24982,6.23927E+03,2.87648E+02,4.14082E+01,1.55327E+01,1.56004E+00,8.41408E-01,4.72692E+07,structural,21789,1
24983,5.36082E+02,9.65195E+00,8.48559E-01,2.04257E-01,2.19121E-02,1.19212E-02,6.26506E+06,structural,21790,1
24984,1.07681E+03,2.37301E+01,2.30051E+00,6.02318E-01,6.44874E-02,3.41285E-02,1.20633E+07,structural,21790,1
24985,1.26978E+03,4.45485E+01,5.73573E+00,1.95732E+00,2.09522E-01,1.32296E-01,1.04557E+07,structural,21791,1
24986,6.01821E+02,1.16642E+01,1.01948E+00,2.39608E-01,2.38722E-02,1.45502E-02,4.54447E+06,structural,21792,1
24987,4.14029E+02,7.21889E+00,6.19063E-01,1.43602E-01,1.49226E-02,8.06125E-03,3.67693E+06,structural,21793,1
24988,2.28758E+03,9.91199E+01,1.41513E+01,5.29160E+00,5.35253E-01,2.75813E-01,2.02067E+07,structural,21794,1
24989,4.43461E+02,8.29573E+00,7.14330E-01,1.65401E-01,1.72913E-02,9.45887E-03,3.85003E+06,structural,21795,1
24990,1.15560E+03,5.09314E+01,7.45754E+00,2.87963E+00,2.80699E-01,1.31231E-01,6.80882E+06,structural,21796,1
24991,8.60822E+02,2.23013E+01,2.45641E+00,7.22799E-01,7.58882E-02,3.17877E-02,1.16625E+07,structural,21797,1
24992,3.82301E+03,1.50238E+02,1.99579E+01,6.90600E+00,7.27500E-01,4.63924E-01,5.45783E+07,structural,21798,1
24993,2.62616E+03,1.05076E+02,1.44975E+01,5.37216E+00,5.37345E-01,2.53453E-01,1.75128E+07,structural,21799,1
24994,2.12334E+04,2.14847E+03,5.57325E+02,4.46179E+02,4.52079E+01,2.30633E+01,3.04314E+08,structural,21800,1
24995,1.97492E+04,1.66221E+03,3.51243E+02,2.11724E+02,2.17148E+01,8.40248E+00,2.77326E+08,structural,21801,1
24996,1.73848E+03,6.25554E+01,7.84217E+00,2.55046E+00,2.60418E-01,1.47948E-01,1.33707E+07,structural,21802,1
24997,9.98325E+02,3.64699E+01,4.97865E+00,1.82548E+00,1.96371E-01,5.81426E-02,9.24941E+06,structural,21803,1
24998,5.21704E+02,2.05312E+01,2.84957E+00,1.07944E+00,1.14813E-01,2.85163E-02,5.11712E+06,structural,21803,1
24999,7.58403E+03,5.14014E+02,9.56104E+01,4.82961E+01,4.91470E+00,2.32328E+00,5.79318E+07,structural,21804,1
25000,1.04776E+04,1.01321E+03,2.30238E+02,1.42161E+02,1.48403E+01,6.46449E+00,1.31808E+08,structural,21805,1
25001,4.20477E+04,4.39144E+03,9.77832E+02,5.88687E+02,5.93715E+01,2.90806E+01,4.42526E+08,structural,21806,1
25002,6.85291E+03,4.01037E+02,6.90042E+01,3.18624E+01,3.18641E+00,1.59823E+00,5.73073E+07,structural,21807,1
25003,7.38760E+03,4.69944E+02,8.04518E+01,3.57275E+01,3.66072E+00,1.86993E+00,7.38267E+07,structural,21808,1
25004,1.69197E+04,1.16838E+03,2.18020E+02,1.11079E+02,1.16276E+01,5.93029E+00,2.43987E+08,structural,21809,1
25005,1.50808E+04,1.08564E+03,2.19335E+02,1.25200E+02,1.25601E+01,6.91357E+00,1.73957E+08,structural,21810,1
25006,2.27746E+03,8.86998E+01,1.19911E+01,4.27375E+00,4.17853E-01,1.91442E-01,1.56263E+07,structural,21811,1
25007,5.16210E+03,3.12853E+02,5.45860E+01,2.55212E+01,2.75168E+00,8.05563E-01,5.62296E+07,structural,21812,1
25008,4.48953E+02,6.68441E+00,5.48445E-01,1.18669E-01,1.27382E-02,1.05855E-02,9.40845E+06,structural,21813,1
25009,1.82067E+02,1.85319E+00,1.17768E-01,2.11556E-02,2.22403E-03,1.31610E-03,2.18796E+06,structural,21814,1
25010,9.73458E+02,3.91006E+01,5.08968E+00,1.70688E+00,1.79916E-01,1.02938E-01,1.01919E+07,structural,21815,1
25011,8.48878E+03,5.65736E+02,1.03999E+02,5.11568E+01,5.25549E+00,2.25566E+00,1.16577E+08,structural,21816,1
25012,6.67457E+03,3.71091E+02,6.97864E+01,3.77797E+01,3.98008E+00,2.00771E+00,7.09027E+07,structural,21817,1
25013,9.68719E+03,4.80782E+02,7.25625E+01,2.86787E+01,3.02952E+00,1.60787E+00,1.03032E+08,structural,21818,1
25014,7.35439E+03,4.64219E+02,8.34973E+01,4.03507E+01,4.16477E+00,1.74446E+00,1.03174E+08,structural,21819,1
25015,2.57567E+03,1.14793E+02,1.77322E+01,7.32492E+00,7.13158E-01,4.00366E-01,3.23763E+07,structural,21820,1
25016,7.43072E+03,4.24378E+02,6.98890E+01,3.04001E+01,3.10284E+00,1.72428E+00,6.53476E+07,structural,21821,1
25017,1.42776E+04,1.35819E+03,3.25113E+02,2.28684E+02,2.31987E+01,9.72676E+00,2.02787E+08,structural,21822,1
25018,6.85744E+03,3.50560E+02,5.95585E+01,2.80128E+01,2.95448E+00,1.22970E+00,9.92932E+07,structural,21823,1
25019,7.29955E+03,5.14368E+02,1.04897E+02,6.10711E+01,6.16131E+00,2.90741E+00,7.59005E+07,structural,21824,1
25020,6.10922E+03,3.87430E+02,7.78774E+01,4.54396E+01,4.54205E+00,2.42671E+00,5.79453E+07,structural,21825,1
25021,1.36229E+04,8.47136E+02,1.44927E+02,6.68040E+01,6.70192E+00,3.29979E+00,1.22883E+08,structural,21826,1
25022,3.27056E+03,2.79825E+02,7.79779E+01,6.53030E+01,6.75805E+00,4.62488E+00,3.59625E+07,structural,21827,1
25023,2.12855E+00,2.11874E-02,1.08748E-03,1.24079E-04,1.44887E-05,1.42959E-05,3.07798E+04,structural,21828,1
25028,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,structural,21833,1
25091,2.96432E-04,7.35183E-07,1.11268E-08,5.36380E-10,5.18974E-11,5.51554E-11,5.20214E-01,structural,21896,1
25139,1.37264E+00,4.03518E-02,4.75018E-03,1.46345E-03,1.42925E-04,6.11408E-05,3.01465E+04,structural,21944,1
25140,2.77286E+03,9.74385E+01,1.20251E+01,3.91451E+00,4.04310E-01,2.00889E-01,2.29476E+07,structural,21945,1
25141,2.33129E+01,4.13249E-01,6.17191E-02,2.53936E-02,2.45983E-03,1.22659E-02,1.45866E+06,structural,21946,1
25142,3.12183E+02,5.31317E+00,4.42203E-01,9.99163E-02,1.04908E-02,1.02921E-02,4.94051E+06,structural,21947,1
25143,2.39341E+02,3.66133E+00,2.87498E-01,6.25770E-02,6.26826E-03,4.27745E-03,1.88536E+06,structural,21948,1
25144,5.99035E+02,1.87854E+01,2.17860E+00,6.61859E-01,7.03349E-02,2.75152E-02,6.88345E+06,structural,21949,1
25306,4.85924E+00,4.23961E-02,1.93483E-03,2.24666E-04,2.45338E-05,5.68781E-05,1.40236E+05,structural,22034,1
25345,4.24135E-05,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,1.01106E+00,structural,22058,1
25412,4.79891E-03,3.24564E-05,8.11260E-07,0.00000E+00,0.00000E+00,0.00000E+00,9.06876E+01,structural,22095,1
25414,4.43123E-01,1.21559E-03,2.59619E-05,1.58326E-06,1.42365E-07,2.64121E-07,3.69406E+03,structural,22097,1
25415,8.39964E-07,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,5.07478E-04,structural,22097,1
25416,8.12107E+00,7.36394E-02,4.59228E-03,8.13610E-04,8.04387E-05,6.91759E-05,9.42018E+04,structural,22098,1
25417,2.96336E-03,9.00204E-06,1.81604E-07,2.59833E-08,2.55059E-09,2.59855E-10,1.81375E+00,structural,22098,1
25418,1.20519E-01,3.93943E-04,8.86710E-06,5.53768E-08,5.08266E-09,7.43616E-09,3.27888E+03,structural,22099,1
25431,9.43748E-05,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,2.49467E-01,structural,22104,1
25436,3.90078E-01,5.06251E-04,7.93110E-06,2.97795E-07,2.52383E-08,1.72958E-07,5.44534E+04,structural,22108,1
25437,1.05816E-01,2.70277E-04,1.09715E-05,1.31153E-06,1.26915E-07,1.34885E-07,1.37640E+03,structural,22109,1
25438,6.08947E+01,9.35728E-01,6.72716E-02,1.28718E-02,1.31882E-03,8.33370E-04,6.40098E+05,structural,22110,1
25446,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,structural,22113,1
25448,1.20558E-01,1.66457E-04,2.25297E-06,0.00000E+00,0.00000E+00,0.00000E+00,2.04335E+03,structural,22115,1
25449,1.62254E-01,3.23162E-04,7.17018E-06,3.87627E-07,3.74547E-08,1.72751E-07,6.46745E+03,structural,22116,1
25451,9.16191E-01,1.79978E-03,3.57066E-05,1.90023E-06,2.08457E-07,4.95184E-07,1.74517E+04,structural,22118,1
25452,1.18269E+02,2.68218E+00,2.43845E-01,5.81068E-02,5.54630E-03,3.82159E-03,4.30226E+05,structural,22119,1
25453,2.59263E+02,8.88009E+00,1.00262E+00,2.89300E-01,2.76122E-02,1.82886E-02,1.92440E+06,structural,22120,1
25462,1.24108E+00,1.47892E-02,1.00014E-03,1.89684E-04,1.93887E-05,1.19321E-05,3.58475E+03,structural,22124,1
25463,1.31922E+00,6.56471E-03,2.70236E-04,3.55864E-05,2.98530E-06,1.57601E-06,3.29956E+03,structural,22125,1
25465,1.54057E-01,1.20600E-04,1.01847E-06,0.00000E+00,0.00000E+00,0.00000E+00,9.22780E+03,structural,22126,1
25467,1.18845E+01,1.19757E-01,7.62707E-03,1.35432E-03,1.43554E-04,4.19167E-05,1.66222E+05,structural,22128,1
25470,1.29348E+02,2.70559E+00,2.42819E-01,5.78564E-02,6.45130E-03,3.05799E-03,9.96600E+05,structural,22131,1
25483,7.17654E-01,5.19909E-03,2.12285E-04,2.21278E-05,2.28595E-06,1.53445E-05,1.91077E+04,structural,22138,1
25497,1.26599E-03,2.84685E-06,5.58125E-08,0.00000E+00,0.00000E+00,0.00000E+00,7.72152E-01,structural,22146,1
25499,1.96806E-04,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,1.12553E+00,structural,22147,1
25500,2.99887E+00,8.14823E-03,1.80453E-04,1.10929E-05,1.08889E-06,1.70020E-06,1.06158E+05,structural,22148,1
25501,3.31011E+00,2.69402E-02,1.34889E-03,1.78470E-04,1.81088E-05,1.29630E-05,1.39041E+04,structural,22149,1
25515,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,structural,22156,1
25520,1.84554E-02,9.09475E-05,2.57537E-06,1.71304E-07,1.63712E-08,9.09589E-08,3.20657E+02,structural,22159,1
25529,1.17536E+01,1.79347E-01,1.32210E-02,2.64080E-03,2.25828E-04,1.08540E-04,2.04928E+04,structural,22163,1
25532,2.30942E+01,2.83043E-01,1.89861E-02,3.53867E-03,3.35546E-04,2.19183E-04,7.90332E+04,structural,22164,1
25533,7.31211E-02,1.25252E-04,2.40850E-06,4.10382E-08,3.76335E-09,5.53140E-09,1.92569E+03,structural,22165,1
25534,1.57720E-01,2.44218E-04,3.40188E-06,1.22274E-09,1.47921E-10,1.61859E-10,1.03597E+04,structural,22166,1
25536,4.70597E-02,4.29101E-04,2.55456E-05,4.53411E-06,4.44967E-07,4.57624E-08,3.12486E+01,structural,22166,1
25537,7.78267E-03,6.34878E-05,1.78345E-06,1.87466E-08,1.60081E-09,1.34724E-09,1.49906E+02,structural,22166,1
25538,2.30500E-03,3.74995E-06,5.03638E-08,0.00000E+00,0.00000E+00,0.00000E+00,3.97129E+01,structural,22167,1
25539,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,structural,22168,1
25540,2.68049E-04,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,5.38588E-01,structural,22169,1
25541,4.02765E+01,4.51533E-01,2.96940E-02,5.41196E-03,5.70943E-04,3.39649E-04,2.07957E+05,structural,22170,1
25543,1.10463E+00,8.88110E-03,5.07124E-04,8.38036E-05,8.63755E-06,7.87762E-06,1.66622E+04,structural,22172,1
25552,1.11396E-01,1.61195E-04,2.34923E-06,4.77431E-09,4.81536E-10,4.18376E-10,1.42824E+03,structural,22179,1
25562,1.79232E+00,5.02626E-03,1.23539E-04,7.53406E-06,8.15752E-07,9.70605E-07,1.10780E+05,structural,22184,1
25563,6.74461E+01,2.01370E+00,2.16142E-01,5.98290E-02,5.25072E-03,2.98413E-03,6.77537E+05,structural,22185,1
25564,2.91875E+01,6.18905E-01,6.47630E-02,1.61971E-02,1.87130E-03,2.05982E-03,1.81819E+06,structural,22186,1
25565,2.49623E+02,5.39881E+00,5.69078E-01,1.64225E-01,1.67632E-02,6.14579E-02,2.26161E+06,structural,22187,1
25566,3.28244E+02,6.50488E+00,6.40212E-01,1.73722E-01,1.76863E-02,6.05859E-02,3.48691E+06,structural,22187,1
25581,3.32540E-03,6.40209E-06,9.20291E-08,0.00000E+00,0.00000E+00,0.00000E+00,5.73275E+01,structural,22195,1
25582,4.61920E-03,1.27402E-05,1.82052E-07,0.00000E+00,0.00000E+00,0.00000E+00,1.24255E+01,structural,22196,1
25586,4.16377E+00,4.83052E-02,3.21468E-03,5.96456E-04,6.18424E-05,4.20613E-05,1.13340E+04,structural,22199,1
25587,3.06826E+02,5.28513E+00,4.57351E-01,1.08809E-01,1.19920E-02,9.18409E-03,3.74825E+06,structural,22200,1
25596,6.75814E+00,7.58713E-02,4.79550E-03,8.38178E-04,7.13554E-05,3.51070E-05,1.15535E+04,structural,22207,1
25597,2.72846E+01,4.60001E-01,3.67485E-02,7.88911E-03,6.94183E-04,3.40673E-04,8.90480E+04,structural,22207,1
25599,4.71267E-02,8.52106E-05,1.22387E-06,4.87415E-08,4.62752E-09,5.34531E-09,1.38602E+03,structural,22209,1
25600,3.24812E+00,9.31549E-02,6.09794E-03,9.09445E-04,9.06213E-05,4.05765E-04,9.92059E+04,structural,22210,1
25612,9.42364E-02,3.30322E-04,6.25155E-06,2.81305E-07,2.36450E-08,2.54224E-08,1.78038E+03,structural,22219,1
25613,1.16647E-01,2.62239E-04,5.93524E-06,3.03672E-07,3.08718E-08,2.03248E-07,3.07217E+03,structural,22220,1
25616,4.01974E-01,4.38443E-04,5.35597E-06,2.69016E-07,2.64322E-08,2.94599E-08,6.88223E+04,structural,22222,1
25617,2.24149E-01,7.62250E-04,2.11763E-05,1.32739E-06,1.35771E-07,8.53132E-07,5.88868E+03,structural,22222,1
25618,2.13894E-01,6.80747E-04,1.30627E-05,8.33092E-07,7.52402E-08,1.12059E-07,1.60830E+03,structural,22222,1
25619,6.85264E+01,1.23145E+00,1.03501E-01,2.32649E-02,2.60958E-03,9.90334E-04,9.03648E+05,structural,22223,1
25625,1.40994E+00,3.22801E-03,7.50699E-05,4.13798E-06,4.53911E-07,3.74633E-07,5.16636E+04,structural,22228,1
25628,2.43613E+00,2.73389E-02,1.69840E-03,2.99126E-04,3.05520E-05,4.69090E-05,3.01603E+04,structural,22231,1
25630,1.41784E-05,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,1.00232E-01,structural,22232,1
25642,5.56261E+00,3.20224E-02,1.15284E-03,1.11285E-04,1.22658E-05,2.27038E-05,2.09020E+05,structural,22241,1
25643,6.86009E-01,2.87254E-03,7.96345E-05,5.25978E-06,5.81046E-07,8.93816E-07,9.06496E+03,structural,22242,1
25644,6.43362E+02,1.29627E+01,1.16853E+00,2.83018E-01,2.74954E-02,1.49209E-02,4.47708E+06,structural,22243,1
25655,2.36756E-02,4.15189E-05,6.13588E-07,0.00000E+00,0.00000E+00,0.00000E+00,1.94703E+02,structural,22250,1
25657,1.26412E+00,8.12811E-03,3.52281E-04,3.91291E-05,4.04236E-06,2.71769E-05,2.96004E+04,structural,22252,1
25660,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,structural,22255,1
25661,1.29737E-01,2.79519E-04,4.14237E-06,1.41470E-07,1.37484E-08,2.14973E-08,1.04921E+03,structural,22255,1
25679,2.02697E-03,3.02733E-06,3.90113E-08,0.00000E+00,0.00000E+00,0.00000E+00,3.49135E+01,structural,22267,1
25681,3.16880E+01,3.27729E-01,2.11589E-02,3.83421E-03,3.85851E-04,2.03687E-04,3.19196E+05,structural,22269,1
25694,4.36525E-02,4.99433E-05,6.13881E-07,0.00000E+00,0.00000E+00,0.00000E+00,7.97954E+02,structural,22275,1
25698,4.49429E-03,1.02683E-05,1.59033E-07,1.05115E-08,1.00457E-09,5.58142E-09,7.75414E+01,structural,22277,1
25703,1.10213E+00,2.04692E-03,3.49191E-05,1.05479E-06,9.91401E-08,1.17521E-07,2.96786E+04,structural,22281,1
25713,3.25925E-01,3.44605E-04,4.53200E-06,1.65938E-07,1.74464E-08,2.60792E-08,1.76341E+04,structural,22286,1
25715,9.26847E-01,1.14109E-03,1.83423E-05,8.08268E-07,7.49703E-08,9.38149E-08,1.97793E+04,structural,22287,1
25717,1.35885E+02,2.13469E+00,1.66398E-01,3.51468E-02,3.72282E-03,2.39351E-03,9.13883E+05,structural,22289,1
25718,6.39750E+01,1.50583E+00,1.45417E-01,3.70171E-02,3.29764E-03,1.42969E-03,6.62348E+05,structural,22290,1
25741,4.17903E+01,1.18319E+00,1.94507E-01,7.28303E-02,8.50664E-03,9.72362E-03,1.15519E+06,structural,22301,1
25751,7.64926E+01,3.32441E+00,4.58596E-01,1.62887E-01,1.67455E-02,9.83023E-03,2.33056E+05,structural,22309,1
25753,6.82345E-01,2.84788E-03,7.88351E-05,5.20251E-06,5.74720E-07,8.84082E-07,9.01651E+03,structural,22311,1
25754,5.81541E-02,4.93178E-04,1.77405E-05,1.46037E-06,1.05955E-07,1.50303E-06,2.58791E+03,structural,22312,1
25758,4.85053E-01,1.59674E-03,3.89299E-05,2.38899E-06,2.63951E-07,4.04959E-07,6.40847E+03,structural,22315,1
25759,9.40797E-01,1.92472E-03,3.82577E-05,2.40468E-06,2.48216E-07,4.19422E-07,1.71173E+04,structural,22316,1
25775,2.25177E+00,6.79435E-03,1.79560E-04,1.16222E-05,1.22849E-06,2.21553E-06,6.83685E+04,structural,22325,1
25777,1.84439E+00,1.52427E-02,5.88750E-04,5.96878E-05,6.59463E-06,1.03198E-05,2.45249E+04,structural,22327,1
25779,4.80535E-05,3.27128E-07,7.95817E-09,0.00000E+00,0.00000E+00,0.00000E+00,8.58999E-02,structural,22328,1
25781,8.94045E+01,2.10431E+00,2.03891E-01,5.12916E-02,5.37802E-03,1.98690E-03,1.12799E+06,structural,22330,1
25782,1.71189E+02,3.83487E+00,3.94067E-01,1.09738E-01,1.12508E-02,7.62913E-03,2.27335E+06,structural,22331,1
25798,7.30406E+01,1.83715E+00,1.81074E-01,4.63239E-02,5.17193E-03,1.64379E-03,1.92362E+06,structural,22339,1
25816,3.82792E-05,2.39971E-07,5.60909E-09,0.00000E+00,0.00000E+00,0.00000E+00,6.82689E-02,structural,22350,1
25817,8.82655E-02,9.69545E-04,6.21963E-05,1.13213E-05,1.10325E-06,5.93592E-07,9.80202E+01,structural,22351,1
25818,7.39790E+02,1.88897E+01,2.04752E+00,5.94325E-01,5.64854E-02,2.89240E-02,5.97004E+06,structural,22352,1
25827,5.41468E-01,5.09794E-04,5.48274E-06,1.15619E-07,1.12331E-08,3.97813E-08,3.83289E+04,structural,22358,1
25829,2.72262E+02,8.26641E+00,8.89041E-01,2.47361E-01,2.73023E-02,1.92696E-02,1.39345E+06,structural,22360,1
25831,5.33911E+00,5.05877E-02,2.99987E-03,4.47507E-04,4.61241E-05,2.72365E-04,2.19136E+05,structural,22362,1
25832,1.44540E+02,4.24909E+00,5.34358E-01,1.81525E-01,1.87314E-02,1.14899E-02,1.77051E+06,structural,22363,1
25833,3.25322E+02,2.03503E+01,3.38073E+00,1.41400E+00,1.61864E-01,1.75991E-02,9.21648E+06,structural,22364,1
25841,2.36882E-02,1.52273E-04,3.57982E-06,0.00000E+00,0.00000E+00,0.00000E+00,1.29476E+02,structural,22369,1
25845,1.69601E-04,1.06524E-06,2.48171E-08,0.00000E+00,0.00000E+00,0.00000E+00,1.33885E+00,structural,22372,1
25849,1.46527E-01,3.62621E-04,1.06120E-05,0.00000E+00,0.00000E+00,0.00000E+00,3.86170E+02,structural,22375,1
25850,1.54706E+01,1.51298E-01,9.24261E-03,1.57789E-03,1.51754E-04,1.13151E-04,8.74916E+04,structural,22375,1
25853,3.57048E-04,9.06788E-09,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,5.64716E+00,structural,22377,1
25854,6.92145E+00,7.75294E-02,5.05703E-03,9.33383E-04,9.05767E-05,7.52639E-05,2.69725E+04,structural,22378,1
25855,1.26647E+00,3.44731E-03,8.07138E-05,4.73121E-06,5.11172E-07,1.31572E-06,5.61772E+04,structural,22379,1
25856,2.90720E+02,4.52836E+00,3.55356E-01,7.60642E-02,8.03861E-03,5.58173E-03,1.94228E+06,structural,22380,1
25857,1.69528E+03,5.87619E+01,6.94681E+00,2.13076E+00,2.24478E-01,1.24366E-01,1.25933E+07,structural,22381,1
25866,1.01844E+02,6.18985E+00,9.22384E-01,3.39505E-01,2.98062E-02,1.23644E-02,2.29974E+05,structural,22390,1
25867,2.46040E+00,5.29608E-03,1.21490E-04,8.57631E-06,8.72391E-07,1.20163E-06,5.51452E+04,structural,22391,1
25868,6.21912E+00,4.56565E-02,2.45651E-03,4.08080E-04,3.98496E-05,2.04021E-05,3.64422E+05,structural,22392,1
25875,5.02654E-05,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,1.32794E-01,structural,22395,1
25880,7.69830E-02,9.14642E-04,6.12282E-05,1.18306E-05,1.16132E-06,1.18316E-07,4.93078E+01,structural,22398,1
25888,1.96590E-01,6.09278E-04,1.61503E-05,9.80183E-07,1.00251E-07,6.31792E-07,5.18244E+03,structural,22403,1
25889,1.18937E+01,4.28557E-02,1.24886E-03,9.86318E-05,1.01618E-05,2.62282E-05,3.67560E+05,structural,22404,1
25890,2.90882E+01,3.24716E-01,2.08283E-02,3.72439E-03,3.42592E-04,2.07138E-04,2.09558E+05,structural,22405,1
25902,1.63305E-01,4.45730E-04,1.10261E-05,6.01810E-07,6.12400E-08,4.05967E-07,4.30264E+03,structural,22412,1
25904,2.12178E+00,2.09487E-02,1.31042E-03,2.26608E-04,2.21578E-05,7.98219E-06,4.22535E+04,structural,22414,1
25905,4.39680E+02,9.18573E+00,8.33608E-01,2.01195E-01,2.11622E-02,1.50284E-02,3.27459E+06,structural,22415,1
25920,2.75613E-01,3.89371E-04,5.26539E-06,1.72337E-08,1.58246E-09,1.50864E-09,6.33617E+03,structural,22426,1
25921,7.04113E-04,4.33195E-06,1.03094E-07,6.80109E-09,6.58039E-10,6.99349E-10,1.25541E+00,structural,22427,1
25923,7.49830E-02,7.65569E-04,4.74095E-05,8.22554E-06,8.01545E-07,4.32539E-07,8.29912E+01,structural,22429,1
25926,6.43289E+00,4.91381E-02,2.71989E-03,4.37196E-04,3.72683E-05,2.17868E-05,5.59821E+04,structural,22432,1
25927,2.24448E+03,7.71476E+01,9.49310E+00,3.07496E+00,3.28772E-01,1.45455E-01,1.99470E+07,structural,22433,1
25928,3.18832E+00,1.54518E-02,6.17611E-04,6.72943E-05,6.90795E-06,4.17167E-05,7.82878E+04,structural,22434,1
25929,8.39048E+01,9.44714E-01,6.31582E-02,1.19053E-02,1.18768E-03,1.10746E-03,9.03035E+05,structural,22435,1
25940,9.87137E+00,8.82125E-02,5.27399E-03,8.76806E-04,9.15303E-05,3.02344E-05,1.43325E+05,structural,22443,1
25941,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,structural,22444,1
25946,6.22781E+00,5.93892E-02,2.79134E-03,3.41065E-04,3.71985E-05,5.79796E-05,1.37194E+05,structural,22448,1
25958,6.48462E+01,1.14820E+00,8.95995E-02,1.85574E-02,1.51368E-03,7.22138E-04,1.18115E+05,structural,22455,1
25959,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,structural,22456,1
25960,1.02401E+03,2.26269E+01,2.16980E+00,5.63812E-01,5.82958E-02,4.36069E-02,2.36493E+07,structural,22457,1
25967,3.48566E-01,9.08936E-03,8.78383E-04,2.26749E-04,2.22580E-05,2.28237E-06,2.47887E+02,structural,22461,1
25968,3.34348E-01,8.82618E-04,1.94285E-05,1.11128E-06,1.22749E-07,1.89792E-07,4.42124E+03,structural,22462,1
25969,2.67112E+01,8.83772E-01,9.84705E-02,2.81884E-02,2.91348E-03,1.81737E-03,1.37738E+05,structural,22463,1
25970,5.23323E+01,1.49009E+00,1.58809E-01,4.44397E-02,3.95354E-03,1.80547E-03,3.25887E+05,structural,22464,1
25981,3.92497E-04,1.33070E-06,2.37156E-08,1.28216E-09,1.24056E-10,1.31843E-10,6.91489E-01,structural,22472,1
25982,1.46550E-03,1.78592E-05,6.73333E-07,6.16363E-08,6.06418E-09,1.47627E-08,9.39828E+00,structural,22473,1
25983,3.82632E-01,1.11544E-03,2.56538E-05,1.47842E-06,1.63302E-07,2.52522E-07,5.01255E+03,structural,22474,1
25984,2.20945E+00,2.45258E-02,1.95907E-03,3.99453E-04,3.85023E-05,1.32308E-04,3.72080E+04,structural,22475,1
25985,2.63193E+00,2.73024E-02,1.82766E-03,3.45461E-04,3.71029E-05,2.02492E-05,6.17183E+04,structural,22476,1
25986,3.89473E+01,3.63699E+00,5.75208E-01,1.93158E-01,2.09543E-02,1.21802E-01,2.34147E+06,structural,22477,1
