#,,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.15.0-gitd06801bbb2', start_date='2022-05-18T16:01:27', checksum=70183186, investigation_time=None, risk_investigation_time=None"
loss_type,nm_barrio,no_damage,slight,moderate,extensive,complete,collapsed_value,collapsed_ratio,fatalities_value,fatalities_ratio,homeless_value,homeless_ratio,injured_value,injured_ratio,losses_value,losses_ratio
structural,LIMONAL ARRIBA,6.49834E+01,2.13362E+02,1.56552E+02,1.04177E+02,4.13121E+02,4.36418E+01,4.58328E-02,9.50285E+00,2.54039E-03,2.03221E+03,5.43269E-01,5.82739E+02,1.55783E-01,1.54929E+07,5.43164E-01
structural,LA CRUZ DE MARÍA FRANCISCA,1.25985E+01,4.22112E+01,3.12191E+01,2.08155E+01,8.10424E+01,8.78948E+00,4.67808E-02,2.39766E+00,3.24836E-03,4.00150E+02,5.42124E-01,1.14333E+02,1.54899E-01,3.97118E+06,5.42771E-01
structural,URBANIZACIàN LAS ESMERALDAS,2.26142E+00,7.34375E+00,5.35086E+00,3.54687E+00,1.38929E+01,1.45927E+00,4.50451E-02,3.00028E-01,2.35747E-03,6.85123E+01,5.38334E-01,1.95994E+01,1.54002E-01,9.45656E+05,5.38813E-01
structural,LOS ARITAS,8.08666E+01,2.28050E+02,1.54110E+02,9.86367E+01,3.64633E+02,3.73068E+01,4.02753E-02,5.55297E+00,1.52598E-03,1.81996E+03,5.00131E-01,5.14752E+02,1.41456E-01,8.39526E+06,5.03534E-01
structural,PU¥AL,2.07746E+02,5.30267E+02,3.39390E+02,2.11138E+02,7.28973E+02,7.53715E+01,3.73586E-02,1.29429E+01,1.63300E-03,3.69324E+03,4.65975E-01,1.02992E+03,1.29944E-01,2.72782E+07,4.70830E-01
structural,LOS CASTILLOS,2.65587E+01,7.69403E+01,5.26257E+01,3.37320E+01,1.19922E+02,1.26535E+01,4.08469E-02,2.72348E+00,2.23792E-03,6.03633E+02,4.96013E-01,1.69356E+02,1.39162E-01,7.72028E+06,4.98606E-01
structural,COLORADO,4.96442E+01,1.38376E+02,9.16770E+01,5.74346E+01,1.92980E+02,2.07536E+01,3.91496E-02,5.29790E+00,2.54395E-03,9.83755E+02,4.72380E-01,2.72713E+02,1.30951E-01,1.23517E+07,4.76637E-01
structural,LOS RODRÍGUEZ,4.82562E+01,1.31305E+02,8.63172E+01,5.40035E+01,1.83237E+02,1.96867E+01,3.91293E-02,4.98549E+00,2.52237E-03,9.32003E+02,4.71540E-01,2.58921E+02,1.30999E-01,7.89848E+06,4.75897E-01
structural,CANABACOA,3.83034E+01,1.11360E+02,7.52729E+01,4.77228E+01,1.67707E+02,1.81531E+01,4.12226E-02,4.87823E+00,2.81981E-03,8.46320E+02,4.89206E-01,2.36878E+02,1.36925E-01,8.90589E+06,4.92666E-01
structural,LA CAPILLA,1.74502E+01,4.85478E+01,3.28202E+01,2.08842E+01,7.15443E+01,7.78303E+00,4.06963E-02,2.17197E+00,2.89089E-03,3.63106E+02,4.83295E-01,1.01076E+02,1.34532E-01,4.85057E+06,4.86589E-01
structural,SABANETA DE LAS PALOMAS,1.20901E+01,3.68676E+01,2.58897E+01,1.67887E+01,6.13487E+01,6.49865E+00,4.24791E-02,1.45285E+00,2.41738E-03,3.06963E+02,5.10752E-01,8.66099E+01,1.44109E-01,6.19393E+06,5.12534E-01
structural,EL MOLINO,4.87798E+00,1.89743E+01,1.54266E+01,1.08610E+01,4.93961E+01,5.40887E+00,5.43409E-02,1.58203E+00,4.04582E-03,2.36720E+02,6.05380E-01,6.95872E+01,1.77960E-01,9.57742E+05,5.99516E-01
structural,LOS ESTRELLA,4.86170E+01,1.26050E+02,8.18543E+01,5.14410E+01,1.87428E+02,1.92777E+01,3.89143E-02,3.09115E+00,1.58834E-03,9.38400E+02,4.82184E-01,2.64652E+02,1.35988E-01,6.13828E+06,4.86452E-01
