#,,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.15.0-gitd06801bbb2', start_date='2022-05-18T15:27:26', checksum=3895562969, investigation_time=None, risk_investigation_time=None"
loss_type,nm_barrio,no_damage,slight,moderate,extensive,complete,collapsed_value,collapsed_ratio,fatalities_value,fatalities_ratio,homeless_value,homeless_ratio,injured_value,injured_ratio,losses_value,losses_ratio
structural,CARLOS DÍAZ,1.17369E+02,3.32403E+01,5.98293E+00,1.85917E+00,1.75591E+00,1.89060E-01,1.18009E-03,4.87283E-02,7.74231E-05,1.42019E+01,2.25650E-02,2.59432E+00,4.12204E-03,1.98027E+05,3.66383E-02
structural,LIMONAL ARRIBA,6.47619E+02,2.26729E+02,4.56487E+01,1.53184E+01,1.68806E+01,1.79707E+00,1.88729E-03,4.20597E-01,1.12438E-04,1.26494E+02,3.38156E-02,2.46929E+01,6.60113E-03,1.42046E+06,4.97998E-02
structural,LA CRUZ DE MARÍA FRANCISCA,1.31645E+02,4.28936E+01,8.11754E+00,2.60598E+00,2.62448E+00,2.86802E-01,1.52646E-03,8.27025E-02,1.12046E-04,2.05479E+01,2.78384E-02,3.86050E+00,5.23021E-03,3.16620E+05,4.32749E-02
structural,URBANIZACIàN LAS ESMERALDAS,2.29061E+01,7.17698E+00,1.37607E+00,4.52658E-01,4.83992E-01,5.12975E-02,1.58346E-03,1.15281E-02,9.05816E-05,3.67964E+00,2.89127E-02,7.09361E-01,5.57379E-03,7.68658E+04,4.37964E-02
structural,LOS ARITAS,6.53789E+02,2.04163E+02,4.00628E+01,1.34156E+01,1.48649E+01,1.52650E+00,1.64797E-03,2.39530E-01,6.58238E-05,1.11100E+02,3.05307E-02,2.17404E+01,5.97434E-03,7.48587E+05,4.48990E-02
structural,PU¥AL,1.48023E+03,4.12500E+02,7.57631E+01,2.42258E+01,2.47929E+01,2.58071E+00,1.27915E-03,4.80576E-01,6.06342E-05,1.92570E+02,2.42966E-02,3.64454E+01,4.59831E-03,2.19232E+06,3.78401E-02
structural,LOS CASTILLOS,2.11255E+02,7.40101E+01,1.46140E+01,4.80277E+00,5.09717E+00,5.43011E-01,1.75290E-03,1.27883E-01,1.05083E-04,3.88920E+01,3.19581E-02,7.47343E+00,6.14101E-03,7.45181E+05,4.81267E-02
structural,COLORADO,3.61358E+02,1.27172E+02,2.48962E+01,8.15474E+00,8.53110E+00,9.26216E-01,1.74721E-03,2.54668E-01,1.22287E-04,6.55505E+01,3.14761E-02,1.25179E+01,6.01084E-03,1.23727E+06,4.77445E-02
structural,LOS RODRÍGUEZ,3.48763E+02,1.16730E+02,2.25811E+01,7.35268E+00,7.69184E+00,8.34832E-01,1.65931E-03,2.28993E-01,1.15858E-04,5.91025E+01,2.99025E-02,1.12885E+01,5.71134E-03,7.57653E+05,4.56499E-02
structural,CANABACOA,2.95995E+02,1.07759E+02,2.17003E+01,7.21528E+00,7.69720E+00,8.41860E-01,1.91172E-03,2.44220E-01,1.41169E-04,5.85838E+01,3.38638E-02,1.12789E+01,6.51963E-03,9.13718E+05,5.05461E-02
structural,LA CAPILLA,1.28662E+02,4.73899E+01,9.24075E+00,2.96667E+00,2.98782E+00,3.28549E-01,1.71793E-03,9.89241E-02,1.31668E-04,2.33923E+01,3.11351E-02,4.39494E+00,5.84967E-03,4.79089E+05,4.80602E-02
structural,SABANETA DE LAS PALOMAS,1.05506E+02,3.57307E+01,6.98439E+00,2.30210E+00,2.46135E+00,2.62774E-01,1.71765E-03,6.30677E-02,1.04938E-04,1.87133E+01,3.11368E-02,3.60725E+00,6.00207E-03,5.65839E+05,4.68220E-02
structural,EL MOLINO,6.89387E+01,2.33028E+01,4.40811E+00,1.42137E+00,1.46493E+00,1.62178E-01,1.62934E-03,5.10509E-02,1.30556E-04,1.13389E+01,2.89976E-02,2.15212E+00,5.50376E-03,7.13790E+04,4.46810E-02
structural,LOS ESTRELLA,3.49996E+02,1.08102E+02,2.16598E+01,7.36650E+00,8.26681E+00,8.53927E-01,1.72375E-03,1.44876E-01,7.44427E-05,6.14156E+01,3.15576E-02,1.20785E+01,6.20636E-03,5.78032E+05,4.58085E-02
