#,,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.15.0-gitd06801bbb2', start_date='2022-05-18T16:24:40', checksum=3263647555, investigation_time=None, risk_investigation_time=None"
loss_type,nm_barrio,no_damage,slight,moderate,extensive,complete,collapsed_value,collapsed_ratio,fatalities_value,fatalities_ratio,homeless_value,homeless_ratio,injured_value,injured_ratio,losses_value,losses_ratio
structural,CARLOS DÍAZ,1.59413E+02,7.77590E-01,1.54544E-02,1.36369E-03,3.24604E-04,3.71108E-05,2.31642E-07,1.40582E-05,2.23367E-08,6.63246E-03,1.05381E-05,7.30316E-04,1.16038E-06,1.61378E+03,2.98576E-04
structural,LIMONAL ARRIBA,9.35004E+02,1.64856E+01,6.04814E-01,7.62441E-02,2.53654E-02,2.83045E-03,2.97255E-06,9.36138E-04,2.50257E-07,3.99174E-01,1.06711E-04,4.68314E-02,1.25194E-05,3.32311E+04,1.16505E-03
structural,LA CRUZ DE MARÍA FRANCISCA,1.84151E+02,3.59155E+00,1.24234E-01,1.49509E-02,4.74534E-03,5.39082E-04,2.86919E-06,1.97483E-04,2.67551E-07,7.73770E-02,1.04831E-04,8.95252E-03,1.21289E-05,9.18381E+03,1.25522E-03
structural,URBANIZACIàN LAS ESMERALDAS,3.18066E+01,5.65021E-01,2.06849E-02,2.60088E-03,8.63129E-04,9.56836E-05,2.95358E-06,3.03806E-05,2.38715E-07,1.36084E-02,1.06928E-04,1.59538E-03,1.25356E-05,2.05399E+03,1.17031E-03
structural,LOS ARITAS,9.11278E+02,1.43752E+01,5.45843E-01,7.13806E-02,2.49049E-02,2.61490E-03,2.82297E-06,5.35416E-04,1.47134E-07,3.78258E-01,1.03947E-04,4.51410E-02,1.24049E-05,1.69300E+04,1.01543E-03
structural,PU¥AL,1.98140E+03,3.45165E+01,1.35874E+00,1.80274E-01,6.36418E-02,6.87901E-03,3.40965E-06,1.82845E-03,2.30695E-07,9.58226E-01,1.20899E-04,1.14733E-01,1.44758E-05,6.70171E+04,1.15674E-03
structural,LOS CASTILLOS,3.02896E+02,6.57594E+00,2.60586E-01,3.45358E-02,1.21635E-02,1.34536E-03,4.34296E-06,4.21001E-04,3.45942E-07,1.83459E-01,1.50750E-04,2.19444E-02,1.80320E-05,2.23679E+04,1.44461E-03
structural,COLORADO,5.18369E+02,1.12221E+01,4.42514E-01,5.79966E-02,2.01109E-02,2.27559E-03,4.29267E-06,8.15773E-04,3.91719E-07,3.06846E-01,1.47342E-04,3.64878E-02,1.75207E-05,3.74097E+04,1.44359E-03
structural,LOS RODRÍGUEZ,4.92953E+02,9.71896E+00,3.79599E-01,5.00241E-02,1.75266E-02,1.98681E-03,3.94899E-06,7.19455E-04,3.64003E-07,2.65374E-01,1.34264E-04,3.16911E-02,1.60339E-05,2.19402E+04,1.32193E-03
structural,CANABACOA,4.34393E+02,5.77158E+00,1.76489E-01,1.99814E-02,6.00200E-03,6.87628E-04,1.56149E-06,2.63307E-04,1.52202E-07,1.02076E-01,5.90039E-05,1.16543E-02,6.73667E-06,1.53540E+04,8.49368E-04
structural,LA CAPILLA,1.87649E+02,3.45490E+00,1.22362E-01,1.51894E-02,5.02742E-03,5.82343E-04,3.04498E-06,2.35439E-04,3.13370E-07,7.94221E-02,1.05711E-04,9.32314E-03,1.24091E-05,1.21149E+04,1.21532E-03
structural,SABANETA DE LAS PALOMAS,1.50280E+02,2.59654E+00,9.27109E-02,1.14907E-02,3.75941E-03,4.20139E-04,2.74628E-06,1.40235E-04,2.33335E-07,5.99104E-02,9.96841E-05,6.99391E-03,1.16371E-05,1.36941E+04,1.13316E-03
structural,EL MOLINO,9.91546E+01,3.71878E-01,8.41947E-03,8.38274E-04,2.27966E-04,2.71187E-05,2.72451E-07,1.23416E-05,3.15619E-08,4.18873E-03,1.07121E-05,4.71630E-04,1.20613E-06,3.78116E+02,2.36688E-04
structural,LOS ESTRELLA,4.90700E+02,4.53526E+00,1.35432E-01,1.52823E-02,4.59046E-03,4.96282E-04,1.00180E-06,1.32123E-04,6.78897E-08,7.80704E-02,4.01154E-05,8.92059E-03,4.58372E-06,7.35188E+03,5.82629E-04
